gdpA,gdpB,dist,trade
5960.70094692237,6944.542949127369,926.7984214176463,438495.67339379224
5249.817394407348,4498.785838246344,660.9713661279372,351187.96435207076
5139.735690599777,5156.801944894355,1028.9511335041097,253283.12611859557
5809.989891084016,5081.177172638765,796.0538914780011,364138.748081719
5549.212269333455,4542.786628783462,753.489917094418,328736.2251255579
6145.85584142818,2829.8934545124494,828.5300748561582,206537.54982747755
5091.296801807476,5978.83544268071,882.0437408348622,339025.8526356449
6338.633892404611,5443.576979379162,832.6220395090339,406975.7193281948
6087.001216713832,4794.402093784671,799.4940307908987,358716.8421824158
6738.389703681192,2713.664177046582,758.0859475081137,237224.32642978212
5939.777339796882,4234.205669131097,840.3223571315483,293945.0595215865
5861.6743924725015,4798.234861633395,951.8142203398581,290522.305158182
6516.438999527475,4297.946572803823,1143.4261798504676,240931.46199741855
5974.892272418922,7165.458664100996,951.6645597583943,441829.5145388486
6260.724060937159,3556.5436695995645,793.919567048045,275690.1241778258
5462.0838352411665,4766.271566447007,825.225086746175,309922.1788291467
6312.3186379159515,6383.8924479645,956.5304525496172,413652.33625385666
5885.29737948288,4278.442253096709,827.5108430155622,298958.57829542866
6120.73494917268,3732.7216452062476,552.273690508559,406384.41555513255
6233.754754321841,2789.3997223434726,774.4539408111665,221015.5273061539
5425.36781384509,5088.83859388075,871.9219009199265,311104.32396233146
5144.261135522953,1894.4764918985852,879.9348527437231,109379.62478099868
5589.887227974858,4841.277942337116,900.7438917494635,295348.7530473108
6763.0035862200475,4174.157010127652,706.5150922836057,392480.5787396477
5844.088711052386,4072.010703138258,839.1879297257781,278598.729322105
4695.937760265756,5785.558642506046,943.7616730877813,283031.15921048523
6335.139411268808,3724.1086356556198,817.5438056802425,283675.24584214366
6768.728170352195,3850.9529649268434,892.9082840944099,286998.7746077719
6115.257736134843,4117.682916633228,773.3940134566228,319835.2001024322
6381.015905051834,4508.217449185371,939.5129200607548,301065.03099439933
5383.752719699915,7368.855138919036,734.726462842386,529874.5747333257
5083.455232651811,4161.437168471907,639.4106886596891,325027.6403438249
5263.224979903382,2211.578465111822,704.1548447153381,162827.38542983835
5658.944713791946,4790.2953963664595,822.9305096975226,323673.8173876689
6177.9804676524855,3359.849156054871,845.4070264753448,241339.1034104805
