transaction_id,manual_review
T004661,0
T004662,0
T004663,0
T004664,0
T004665,0
T004666,0
T004667,0
T004668,0
T004669,0
T004670,0
T004671,0
T004672,0
T004673,0
T004674,0
T004675,0
T004676,0
T004677,0
T004678,0
T004679,0
T004680,0
T004681,0
T004682,0
T004683,0
T004684,0
T004685,1
T004686,0
T004687,0
T004688,0
T004689,0
T004690,0
T004691,0
T004692,0
T004693,0
T004694,0
T004695,0
T004696,0
T004697,0
T004698,0
T004699,0
T004700,0
T004701,1
T004702,0
T004703,0
T004704,0
T004705,0
T004706,0
T004707,0
T004708,0
T004709,0
T004710,0
T004711,0
T004712,0
T004713,0
T004714,0
T004715,0
T004716,0
T004717,0
T004718,0
T004719,0
T004720,0
T004721,0
T004722,0
T004723,0
T004724,0
T004725,0
T004726,0
T004727,0
T004728,0
T004729,0
T004730,0
T004731,0
T004732,0
T004733,0
T004734,0
T004735,0
T004736,0
T004737,0
T004738,0
T004739,0
T004740,0
T004741,0
T004742,0
T004743,0
T004744,0
T004745,0
T004746,0
T004747,0
T004748,0
T004749,0
T004750,0
T004751,0
T004752,0
T004753,0
T004754,0
T004755,0
T004756,0
T004757,0
T004758,1
T004759,0
T004760,0
T004761,0
T004762,0
T004763,0
T004764,0
T004765,0
T004766,0
T004767,0
T004768,0
T004769,0
T004770,0
T004771,0
T004772,0
T004773,0
T004774,0
T004775,0
T004776,0
T004777,0
T004778,0
T004779,0
T004780,0
T004781,0
T004782,1
T004783,0
T004784,0
T004785,1
T004786,0
T004787,0
T004788,0
T004789,0
T004790,0
T004791,0
T004792,0
T004793,0
T004794,0
T004795,0
T004796,0
T004797,0
T004798,0
T004799,0
T004800,0
T004801,0
T004802,0
T004803,0
T004804,0
T004805,0
T004806,0
T004807,0
T004808,0
T004809,0
T004810,0
T004811,0
T004812,0
T004813,0
T004814,0
T004815,0
T004816,0
T004817,0
T004818,0
T004819,0
T004820,0
T004821,0
T004822,0
T004823,0
T004824,0
T004825,0
T004826,0
T004827,0
T004828,0
T004829,0
T004830,0
T004831,0
T004832,0
T004833,0
T004834,0
T004835,0
T004836,0
T004837,0
T004838,0
T004839,0
T004840,0
T004841,0
T004842,0
T004843,0
T004844,0
T004845,0
T004846,0
T004847,0
T004848,0
T004849,0
T004850,0
T004851,0
T004852,0
T004853,0
T004854,0
T004855,0
T004856,0
T004857,0
T004858,0
T004859,0
T004860,0
T004861,0
T004862,0
T004863,0
T004864,0
T004865,0
T004866,0
T004867,0
T004868,0
T004869,0
T004870,0
T004871,0
T004872,0
T004873,0
T004874,0
T004875,0
T004876,0
T004877,0
T004878,0
T004879,0
T004880,0
T004881,0
T004882,0
T004883,0
T004884,0
T004885,0
T004886,0
T004887,0
T004888,0
T004889,0
T004890,1
T004891,0
T004892,0
T004893,0
T004894,0
T004895,0
T004896,0
T004897,0
T004898,0
T004899,0
T004900,0
T004901,0
T004902,0
T004903,0
T004904,0
T004905,0
T004906,0
T004907,0
T004908,0
T004909,0
T004910,0
T004911,0
T004912,0
T004913,0
T004914,0
T004915,0
T004916,0
T004917,0
T004918,0
T004919,0
T004920,0
T004921,0
T004922,0
T004923,0
T004924,0
T004925,0
T004926,0
T004927,0
T004928,0
T004929,0
T004930,0
T004931,0
T004932,0
T004933,0
T004934,0
T004935,0
T004936,0
T004937,0
T004938,0
T004939,0
T004940,0
T004941,0
T004942,0
T004943,0
T004944,1
T004945,0
T004946,0
T004947,0
T004948,0
T004949,0
T004950,0
T004951,0
T004952,0
T004953,0
T004954,1
T004955,0
T004956,0
T004957,0
T004958,0
T004959,0
T004960,0
T004961,0
T004962,0
T004963,0
T004964,0
T004965,0
T004966,0
T004967,0
T004968,0
T004969,0
T004970,0
T004971,0
T004972,0
T004973,0
T004974,0
T004975,0
T004976,0
T004977,0
T004978,0
T004979,0
T004980,0
T004981,0
T004982,0
T004983,0
T004984,0
T004985,0
T004986,0
T004987,0
T004988,0
T004989,0
T004990,0
T004991,0
T004992,0
T004993,0
T004994,0
T004995,0
T004996,0
T004997,0
T004998,0
T004999,0
T005000,0
