,NIT,y,Ingresos de actividades ordinarias,Costo de ventas,Ganancia bruta,Otros ingresos,Gastos de ventas,Gastos de administración,Otros gastos,Otras ganancias (pérdidas),Ganancia (pérdida) por actividades de operación,Ingresos financieros,Costos financieros,Ganancia (pérdida) antes de impuestos,Ingreso (gasto) por impuestos,Ganancia (pérdida) procedente de operaciones continuadas,Ganancia (pérdida) procedente de operaciones discontinuadas,Ganancia (pérdida),_merge
6201,860400538.0,0,27562638.0,8502851.0,19059787.0,245883.0,12430197.0,2412139.0,774360.0,,3688974.0,,,3688974.0,1437649.0,2251325.0,,2251325.0,both
6202,860400572.0,0,7904777.0,6592192.0,1312585.0,274282.0,,685132.0,404812.0,,496923.0,,,496923.0,191059.0,305864.0,,305864.0,both
6203,860400682.0,0,473884.0,,473884.0,0.0,,315086.0,379.0,,158419.0,26875.0,,185294.0,73790.0,111504.0,,111504.0,both
6204,860400723.0,0,0.0,0.0,0.0,0.0,0.0,947438.0,0.0,0.0,-947438.0,0.0,0.0,-947438.0,0.0,-947438.0,0.0,-947438.0,both
6205,860400926.0,0,4298137.0,3091416.0,1206721.0,0.0,0.0,804795.0,0.0,0.0,401926.0,66469.0,213901.0,254494.0,94260.0,160234.0,0.0,160234.0,both
6206,860401086.0,0,1715125.0,720181.0,994944.0,322207.0,,609053.0,,,708098.0,,15507.0,692591.0,167164.0,525427.0,,525427.0,both
6207,860401312.0,0,20102920.0,17881493.0,2221427.0,116947.0,676649.0,884404.0,969.0,,776352.0,3668.0,500260.0,279760.0,109333.0,170427.0,,170427.0,both
6208,860401447.0,0,633865.0,,633865.0,1879218.0,,770662.0,1416561.0,,325860.0,,,325860.0,-373818.0,699678.0,,699678.0,both
6209,860401494.0,0,548202.0,412465.0,135737.0,54216.0,,89661.0,,,100292.0,582256.0,203008.0,479540.0,142900.0,336640.0,,336640.0,both
6210,860401643.0,0,540835.0,40847.0,499988.0,739.0,,364832.0,109407.0,,26488.0,,13186.0,13302.0,5015.0,8287.0,,8287.0,both
6211,860401826.0,0,158689105.0,130176534.0,28512571.0,136018.0,12508979.0,4653973.0,975014.0,0.0,10510623.0,82825.0,3908303.0,6685145.0,4920031.0,1765114.0,0.0,1765114.0,both
6212,860402284.0,0,4045697.0,2477686.0,1568011.0,158066.0,0.0,972503.0,34513.0,0.0,719061.0,0.0,0.0,719061.0,402780.0,316281.0,0.0,316281.0,both
6213,860402288.0,0,16239349.0,5527775.0,10711574.0,459431.0,8000561.0,2524234.0,231288.0,,414922.0,2558421.0,1641348.0,1331995.0,585791.0,746204.0,,746204.0,both
6214,860402526.0,0,13194004.0,8790839.0,4403165.0,403711.0,3561639.0,680393.0,36533.0,,528311.0,,47614.0,480697.0,171535.0,309162.0,,309162.0,both
6215,860402617.0,0,1942938.0,1256303.0,686635.0,2086.0,14320.0,249410.0,313676.0,,111315.0,,,111315.0,85669.0,25646.0,,25646.0,both
6216,860402718.0,0,5753990.0,3967015.0,1786975.0,72678.0,578272.0,1019245.0,33293.0,94795.0,323638.0,52872.0,104072.0,272438.0,66597.0,205841.0,,205841.0,both
6217,860402837.0,0,13379029.0,5544914.0,7834115.0,129415.0,5204654.0,1592929.0,520673.0,,645274.0,,,645274.0,,645274.0,,645274.0,both
6218,860402922.0,0,286484.0,,286484.0,2397.0,5968.0,183200.0,1149.0,,98564.0,,4905.0,93659.0,962337.0,-868678.0,,-868678.0,both
6219,860402971.0,0,10008533.0,8459302.0,1549231.0,104254.0,888967.0,917185.0,400651.0,,-553318.0,49249.0,93001.0,-597070.0,-638928.0,41858.0,,41858.0,both
6220,860403035.0,0,266660.0,0.0,266660.0,10007.0,0.0,128300.0,1453.0,1455.0,148369.0,0.0,43582.0,104787.0,44251.0,60536.0,0.0,60536.0,both
6221,860403097.0,0,10758870.0,5298189.0,5460681.0,161545.0,1332365.0,1220677.0,4339.0,,3064845.0,9823.0,209297.0,2865371.0,1562212.0,1303159.0,,1303159.0,both
6222,860403102.0,0,8952719.0,6505662.0,2447057.0,197081.0,,233490.0,68960.0,,2341688.0,,,2341688.0,787184.0,1554504.0,,1554504.0,both
6223,860403114.0,0,5539271.0,4076193.0,1463078.0,1069.0,374367.0,536025.0,19782.0,0.0,533973.0,8938.0,53062.0,489849.0,135907.0,353942.0,-127537.0,226405.0,both
6224,860403248.0,0,8783189.0,7052273.0,1730916.0,695466.0,,1554038.0,333870.0,,538474.0,,,538474.0,196569.0,341905.0,,341905.0,both
6225,860403249.0,0,10648826.0,7035919.0,3612907.0,194956.0,,3290217.0,125431.0,,392215.0,,,392215.0,141720.0,250495.0,,250495.0,both
6226,860403380.0,0,10551854.0,6450220.0,4101634.0,160246.0,647027.0,1280115.0,,,2334738.0,,1060804.0,1273934.0,420398.0,853536.0,,853536.0,both
6227,860403385.0,0,14125403.0,11246319.0,2879084.0,45274.0,1220022.0,884409.0,114697.0,,705230.0,164546.0,,869776.0,311548.0,558228.0,,558228.0,both
6228,860403441.0,0,2140338.0,233136.0,1907202.0,264516.0,1060108.0,756806.0,61048.0,0.0,293756.0,,,293756.0,65475.0,228281.0,,228281.0,both
6229,860403699.0,0,11341878.0,8071430.0,3270448.0,59973.0,1105514.0,1484546.0,137214.0,0.0,603147.0,67699.0,109801.0,561045.0,196054.0,364991.0,0.0,364991.0,both
6230,860403819.0,0,436848.0,,436848.0,9236.0,,361099.0,123044.0,,-38059.0,,,-38059.0,,-38059.0,,-38059.0,both
6231,860403863.0,0,1518552.0,280760.0,1237792.0,9657763.0,1478031.0,1938459.0,900465.0,,6578600.0,0.0,5044623.0,1533977.0,,1533977.0,-227355.0,1306622.0,both
6232,860403972.0,0,208371309.0,183179437.0,25191872.0,448942.0,13829734.0,3921600.0,1132824.0,,6756656.0,158111.0,1876072.0,5038695.0,1759336.0,3279359.0,,3279359.0,both
6233,860404616.0,0,3940593.0,3408324.0,532269.0,51435.0,161465.0,390703.0,37087.0,,-5551.0,29220.0,,23669.0,20816.0,2853.0,,2853.0,both
6234,860404791.0,0,10790419.0,6079327.0,4711092.0,81200.0,3202147.0,926655.0,93172.0,,570318.0,,,570318.0,216721.0,353597.0,,353597.0,both
6235,860404869.0,0,1649073.0,,1649073.0,65047.0,,681175.0,1690.0,,1031255.0,,,1031255.0,496267.0,534988.0,,534988.0,both
6236,860450022.0,0,1823256.0,,1823256.0,571.0,474261.0,652291.0,467471.0,0.0,229804.0,0.0,0.0,229804.0,90000.0,139804.0,0.0,139804.0,both
6237,860450190.0,0,736312.0,257749.0,478563.0,312494.0,7774.0,173716.0,4486.0,,605081.0,22507.0,,627588.0,42127.0,585461.0,,585461.0,both
6238,860450205.0,0,1164027.0,799186.0,364841.0,1238.0,,193078.0,89284.0,,83717.0,,,83717.0,30205.0,53512.0,,53512.0,both
6239,860450234.0,0,17840307.0,12620592.0,5219715.0,47094.0,4089883.0,921007.0,158377.0,0.0,97542.0,0.0,0.0,97542.0,74877.0,22665.0,,22665.0,both
6240,860450676.0,0,1732876.0,1191834.0,541042.0,16572.0,122846.0,272388.0,101566.0,,60814.0,,,60814.0,24883.0,35931.0,,35931.0,both
6241,860450793.0,0,10394307.0,5272291.0,5122016.0,40146.0,2208352.0,2279451.0,134370.0,,539989.0,,,539989.0,199592.0,340397.0,,340397.0,both
6242,860450898.0,0,296194.0,,296194.0,237.0,,141348.0,706.0,,154377.0,,20.0,154357.0,51171.0,103186.0,,103186.0,both
6243,860450913.0,0,17415940.0,10465407.0,6950533.0,572792.0,2907471.0,1921654.0,2462763.0,,231437.0,,,231437.0,188901.0,42536.0,,42536.0,both
6244,860451201.0,0,6844884.0,4248936.0,2595948.0,0.0,,2283246.0,16454.0,,296248.0,243.0,68134.0,228357.0,161504.0,66853.0,,66853.0,both
6245,860451220.0,0,801958.0,335745.0,466213.0,3.0,0.0,385632.0,7452.0,0.0,73132.0,0.0,48311.0,24821.0,0.0,24821.0,0.0,24821.0,both
6246,860451304.0,0,33918504.0,27128088.0,6790416.0,258822.0,1861837.0,3045334.0,370389.0,,1771678.0,330566.0,14730.0,2087514.0,516088.0,1571426.0,,1571426.0,both
6247,860451569.0,0,22639248.0,19383476.0,3255772.0,641661.0,486077.0,1366590.0,633576.0,,1411190.0,46770.0,500728.0,957232.0,,957232.0,,957232.0,both
6248,860451696.0,0,0.0,0.0,0.0,1003.0,0.0,0.0,0.0,0.0,1003.0,0.0,0.0,1003.0,9353.0,-8350.0,0.0,-8350.0,both
6249,860451753.0,0,424103.0,210085.0,214018.0,166102.0,,375891.0,3852.0,,377.0,,,377.0,,377.0,,377.0,both
6250,860451763.0,0,23157916.0,16197986.0,6959930.0,62438.0,3341299.0,1333328.0,170892.0,,2176849.0,852300.0,1169982.0,1859167.0,665355.0,1193812.0,,1193812.0,both
6251,860500056.0,0,358136.0,,358136.0,86169.0,90469.0,195013.0,4585.0,,154238.0,,,154238.0,32348.0,121890.0,,121890.0,both
6252,860500260.0,0,13358828.0,9705848.0,3652980.0,293850.0,689412.0,1317742.0,591448.0,0.0,1348228.0,,,1348228.0,444915.0,903313.0,,903313.0,both
6253,860500279.0,0,5189533.0,2769793.0,2419740.0,56886.0,692323.0,775591.0,119251.0,0.0,889461.0,0.0,0.0,889461.0,319085.0,570376.0,0.0,570376.0,both
6254,860500507.0,0,595126.0,7043.0,588083.0,1647596.0,,1029265.0,,,1206414.0,,521074.0,685340.0,204564.0,480776.0,,480776.0,both
6255,860500634.0,0,3234885.0,1710317.0,1524568.0,62698.0,450835.0,688130.0,211938.0,,236363.0,,,236363.0,128572.0,107791.0,,107791.0,both
6256,860500648.0,0,472376.0,478819.0,-6443.0,3396880.0,,558314.0,21097.0,,2811026.0,,22293.0,2788733.0,457442.0,2331291.0,,2331291.0,both
6257,860500689.0,0,13894105.0,11683915.0,2210190.0,273885.0,1027375.0,809579.0,342853.0,,304268.0,,,304268.0,131616.0,172652.0,,172652.0,both
6258,860500805.0,0,38185825.0,27885131.0,10300694.0,284286.0,2643492.0,3331421.0,2303823.0,,2306244.0,,,2306244.0,,2306244.0,,2306244.0,both
6259,860500909.0,0,675379.0,410241.0,265138.0,115307.0,0.0,391147.0,19442.0,0.0,-30144.0,0.0,0.0,-30144.0,13200.0,-43344.0,0.0,-43344.0,both
6260,860500991.0,0,8517018.0,6230203.0,2286815.0,38450.0,969520.0,630585.0,8107.0,,717053.0,80740.0,54005.0,743788.0,255092.0,488696.0,,488696.0,both
6261,860501130.0,0,27126110.0,24783181.0,2342929.0,0.0,435657.0,739759.0,0.0,0.0,1167513.0,143412.0,36690.0,1274235.0,429915.0,844320.0,0.0,844320.0,both
6262,860501145.0,0,96825406.0,83239085.0,13586321.0,2136514.0,7958141.0,3018506.0,4541475.0,,204713.0,,,204713.0,-189553.0,394266.0,,394266.0,both
6263,860501398.0,0,2065570.0,,2065570.0,51673.0,,927738.0,87018.0,,1102487.0,,,1102487.0,674785.0,427702.0,,427702.0,both
6264,860501469.0,0,6265547.0,4857616.0,1407931.0,20918.0,,762830.0,40761.0,,625258.0,,,625258.0,274708.0,350550.0,,350550.0,both
6265,860501528.0,0,8980511.0,8150972.0,829539.0,518118.0,198130.0,494225.0,424312.0,,230990.0,,,230990.0,,230990.0,,230990.0,both
6266,860501575.0,0,6612459.0,5169978.0,1442481.0,288491.0,256156.0,564462.0,252087.0,,658267.0,,,658267.0,143734.0,514533.0,,514533.0,both
6267,860501593.0,0,9286760.0,8662511.0,624249.0,48968.0,0.0,529489.0,263.0,0.0,143465.0,0.0,79530.0,63935.0,28881.0,35054.0,0.0,35054.0,both
6268,860501687.0,0,4656341.0,1856814.0,2799527.0,746155.0,315858.0,1741779.0,,,1488045.0,,84198.0,1403847.0,422622.0,981225.0,,981225.0,both
6269,860501746.0,0,36842743.0,26919560.0,9923183.0,5345.0,6166168.0,1041456.0,13815.0,,2707089.0,,2392074.0,315015.0,96917.0,218098.0,,218098.0,both
6270,860501809.0,0,1227000.0,,1227000.0,1406518.0,0.0,1262636.0,0.0,0.0,1370882.0,201504.0,91605.0,1480781.0,899980.0,580801.0,0.0,580801.0,both
6271,860501848.0,0,6639072.0,3381612.0,3257460.0,101068.0,1871259.0,909862.0,65451.0,,511956.0,,193544.0,318412.0,15822.0,302590.0,0.0,302590.0,both
6272,860501968.0,0,13530634.0,9835850.0,3694784.0,1090986.0,83877.0,2936473.0,366639.0,,1398781.0,,,1398781.0,856182.0,542599.0,,542599.0,both
6273,860502417.0,0,3109282.0,2591565.0,517717.0,60501.0,,415793.0,72555.0,,89870.0,,108599.0,-18729.0,-109185.0,90456.0,,90456.0,both
6274,860502422.0,0,1956343.0,476426.0,1479917.0,85477.0,,693058.0,,,872336.0,,370710.0,501626.0,128490.0,373136.0,,373136.0,both
6275,860502528.0,0,4581120.0,3056230.0,1524890.0,0.0,818233.0,547985.0,0.0,0.0,158672.0,25137.0,74078.0,109731.0,0.0,109731.0,0.0,109731.0,both
6276,860502682.0,0,6976040.0,3963879.0,3012161.0,2789614.0,486526.0,1746337.0,1470024.0,,2098888.0,113620.0,,2212508.0,304045.0,1908463.0,,1908463.0,both
6277,860502702.0,0,178629.0,,178629.0,1832006.0,,891374.0,1334913.0,,-215652.0,,48260.0,-263912.0,196545.0,-460457.0,,-460457.0,both
6278,860502854.0,0,8352170.0,3115229.0,5236941.0,192336.0,1089224.0,1501829.0,200856.0,,2637368.0,81359.0,,2718727.0,1012132.0,1706595.0,,1706595.0,both
6279,860502994.0,0,31474666.0,13597241.0,17877425.0,686692.0,10074421.0,3719500.0,,,4770196.0,,831676.0,3938520.0,1589553.0,2348967.0,,2348967.0,both
6280,860503015.0,0,2396369.0,3939912.0,-1543543.0,7658995.0,,905541.0,9088055.0,,-3878144.0,,,-3878144.0,6898.0,-3885042.0,,-3885042.0,both
6281,860503143.0,0,13917493.0,11713212.0,2204281.0,4796.0,,908903.0,2522.0,2904.0,1300556.0,9877.0,4759.0,1305674.0,528620.0,777054.0,,777054.0,both
6282,860503159.0,0,412283228.0,255767754.0,156515474.0,1393317.0,134044766.0,9672926.0,203309.0,0.0,13987790.0,1849463.0,7191938.0,8645315.0,3752175.0,4893140.0,,4893140.0,both
6283,860503169.0,0,139029.0,,139029.0,0.0,,76273.0,258796.0,,-196040.0,,,-196040.0,18571.0,-214611.0,,-214611.0,both
6284,860503184.0,0,17957526.0,13712604.0,4244922.0,240489.0,,2461710.0,264507.0,,1759194.0,,56890.0,1702304.0,543410.0,1158894.0,,1158894.0,both
6285,860503283.0,0,2692915.0,1617553.0,1075362.0,1892452.0,1983332.0,301434.0,53880.0,,629168.0,111415.0,62640.0,677943.0,204260.0,473683.0,,473683.0,both
6286,860503324.0,0,36462.0,0.0,36462.0,9063.0,0.0,110173.0,0.0,0.0,-64648.0,0.0,3541.0,-68189.0,3421.0,-71610.0,0.0,-71610.0,both
6287,860503326.0,0,16181149.0,8145115.0,8036034.0,246766.0,4973366.0,2035544.0,4796.0,,1269094.0,16217.0,757661.0,527650.0,208758.0,318892.0,,318892.0,both
6288,860503560.0,0,14539988.0,10312893.0,4227095.0,0.0,650480.0,2898204.0,,,678411.0,59301.0,147834.0,589878.0,183646.0,406232.0,,406232.0,both
6289,860503645.0,0,6021152.0,5323071.0,698081.0,28570.0,442003.0,228118.0,31075.0,,25455.0,,,25455.0,8951.0,16504.0,,16504.0,both
6290,860504008.0,0,11041602.0,0.0,11041602.0,747252.0,8708539.0,1189493.0,385489.0,,1505333.0,19721.0,51755.0,1473299.0,743749.0,729550.0,,729550.0,both
6291,860504082.0,0,1150419.0,73032.0,1077387.0,446539.0,157571.0,551202.0,1358.0,,813795.0,21026.0,8269.0,826552.0,776959.0,49593.0,,49593.0,both
6292,860504161.0,0,931957.0,,931957.0,37743.0,24897.0,701771.0,13703.0,,229329.0,1312.0,7799.0,222842.0,70784.0,152058.0,,152058.0,both
6293,860504200.0,0,514329.0,,514329.0,3202.0,,210257.0,0.0,,307274.0,8756.0,23554.0,292476.0,99766.0,192710.0,,192710.0,both
6294,860504372.0,0,466229.0,0.0,466229.0,0.0,0.0,343551.0,178.0,0.0,122500.0,47680.0,1467.0,168713.0,70781.0,97932.0,,97932.0,both
6295,860504410.0,0,4866180.0,1386526.0,3479654.0,41336.0,1981063.0,2140409.0,72980.0,,-673462.0,,41139.0,-714601.0,-227325.0,-487276.0,,-487276.0,both
6296,860504414.0,0,2238748.0,,2238748.0,0.0,,694972.0,715677.0,,828099.0,,,828099.0,480310.0,347789.0,,347789.0,both
6297,860504522.0,0,3225096.0,2295369.0,929727.0,9898.0,520933.0,174840.0,17.0,,243835.0,35921.0,115171.0,164585.0,55518.0,109067.0,,109067.0,both
6298,860504860.0,0,17046038.0,15082523.0,1963515.0,91219.0,0.0,747464.0,358179.0,-564281.0,384810.0,0.0,178079.0,206731.0,627986.0,-421255.0,0.0,-421255.0,both
6299,860504861.0,0,355565.0,,355565.0,129686.0,,80727.0,,,404524.0,596466.0,901450.0,99540.0,12326.0,87214.0,,87214.0,both
6300,860504974.0,0,197017.0,,197017.0,2040.0,,159912.0,12.0,,39133.0,82.0,350.0,38865.0,13389.0,25476.0,,25476.0,both
6301,860504983.0,0,0.0,0.0,0.0,88274.0,,146.0,,,88128.0,16401.0,,104529.0,-1700.0,106229.0,,106229.0,both
6302,860505064.0,0,15514409.0,11938975.0,3575434.0,95047.0,,2442589.0,227545.0,,1000347.0,47932.0,158021.0,890258.0,349396.0,540862.0,,540862.0,both
6303,860505074.0,0,5609396.0,4729286.0,880110.0,151954.0,57117.0,895266.0,38421.0,0.0,41260.0,214374.0,626569.0,-370935.0,,-370935.0,,-370935.0,both
6304,860505263.0,0,2652608.0,2238007.0,414601.0,35491.0,440878.0,612888.0,62681.0,,-666355.0,144362.0,128625.0,-650618.0,3590.0,-654208.0,,-654208.0,both
6305,860505407.0,0,16682349.0,9829786.0,6852563.0,588091.0,1698017.0,2928531.0,195392.0,0.0,2618714.0,360748.0,0.0,2979462.0,1020543.0,1958919.0,0.0,1958919.0,both
6306,860505864.0,0,533546.0,0.0,533546.0,3.0,0.0,380305.0,18518.0,0.0,134726.0,0.0,23023.0,111703.0,44147.0,67556.0,0.0,67556.0,both
6307,860505877.0,0,9684030.0,5874156.0,3809874.0,423677.0,1510023.0,,1216872.0,,1506656.0,798.0,1173522.0,333932.0,182715.0,151217.0,,151217.0,both
6308,860505967.0,0,0.0,,0.0,0.0,,177047.0,31901.0,,-208948.0,,32624.0,-241572.0,22423.0,-263995.0,,-263995.0,both
6309,860506063.0,0,4958145.0,,4958145.0,198736.0,,4851612.0,244977.0,,60292.0,,,60292.0,,60292.0,,60292.0,both
6310,860506276.0,0,1261352.0,,1261352.0,0.0,,71238.0,,1.0,1190115.0,129206.0,782665.0,536656.0,296902.0,239754.0,,239754.0,both
6311,860506277.0,0,929842.0,475636.0,454206.0,43256.0,16966.0,533096.0,10412.0,23949.0,-39063.0,89860.0,295220.0,-244423.0,60373.0,-304796.0,,-304796.0,both
6312,860506327.0,0,394080.0,245774.0,148306.0,344465.0,,2416092.0,1243455.0,,-3166776.0,,,-3166776.0,88570.0,-3255346.0,,-3255346.0,both
6313,860506419.0,0,3470754.0,329851.0,3140903.0,147290.0,0.0,2000802.0,941068.0,0.0,346323.0,0.0,0.0,346323.0,114656.0,231667.0,0.0,231667.0,both
6314,860506714.0,0,1272027.0,223295.0,1048732.0,51162.0,,583274.0,89525.0,,427095.0,,,427095.0,126387.0,300708.0,,300708.0,both
6315,860506715.0,0,492137.0,0.0,492137.0,6.0,0.0,454011.0,217431.0,0.0,-179299.0,180672.0,4947.0,-3574.0,446984.0,-450558.0,,-450558.0,both
6316,860506725.0,0,40370280.0,36461842.0,3908438.0,959509.0,,3176677.0,664417.0,,1026853.0,,,1026853.0,385476.0,641377.0,,641377.0,both
6317,860506770.0,0,0.0,,0.0,586625.0,,71744.0,,,514881.0,,192644.0,322237.0,106913.0,215324.0,,215324.0,both
6318,860506838.0,0,2049615.0,1075848.0,973767.0,1353765.0,,856311.0,398503.0,,1072718.0,,284236.0,788482.0,497329.0,291153.0,,291153.0,both
6319,860506917.0,0,11317432.0,8647411.0,2670021.0,123196.0,805269.0,1093728.0,80645.0,,813575.0,,372993.0,440582.0,206722.0,233860.0,,233860.0,both
6320,860507423.0,0,14090573.0,9636770.0,4453803.0,7738.0,801485.0,2933483.0,19612.0,,706961.0,,545237.0,161724.0,79000.0,82724.0,,82724.0,both
6321,860507441.0,0,3798363.0,,3798363.0,19203.0,,2486183.0,67102.0,,1264281.0,326712.0,31990.0,1559003.0,503271.0,1055732.0,,1055732.0,both
6322,860507541.0,0,8072449.0,5268283.0,2804166.0,38231.0,,1642013.0,2200.0,,1198184.0,,71557.0,1126627.0,398009.0,728618.0,,728618.0,both
6323,860507669.0,0,7883205.0,3800315.0,4082890.0,203199.0,2317135.0,835728.0,810.0,32168.0,1164584.0,,473004.0,691580.0,247630.0,443950.0,,443950.0,both
6324,860507710.0,0,162984591.0,148873235.0,14111356.0,14169582.0,19328019.0,2579437.0,1810696.0,,4562786.0,6520.0,6806981.0,-2237675.0,298657.0,-2536332.0,,-2536332.0,both
6325,860507974.0,0,12947451.0,10020659.0,2926792.0,18663.0,266449.0,925366.0,55550.0,,1698090.0,44268.0,1075665.0,666693.0,260129.0,406564.0,,406564.0,both
6326,860507994.0,0,7883659.0,3354067.0,4529592.0,89039.0,2111658.0,1449123.0,71713.0,,986137.0,317772.0,292006.0,1011903.0,318716.0,693187.0,,693187.0,both
6327,860508064.0,0,31925568.0,26476796.0,5448772.0,338058.0,2609964.0,1738414.0,285873.0,,1152579.0,23928.0,,1176507.0,387504.0,789003.0,,789003.0,both
6328,860508094.0,0,1640374.0,,1640374.0,2149.0,,36203.0,,,1606320.0,,6023.0,1600297.0,54376.0,1545921.0,,1545921.0,both
6329,860508137.0,0,1798461.0,,1798461.0,1869254.0,,266425.0,,,3401290.0,1008106.0,23729.0,4385667.0,531451.0,3854216.0,,3854216.0,both
6330,860508334.0,0,298434.0,,298434.0,50090.0,,114306.0,,,234218.0,1866.0,1340.0,234744.0,45668.0,189076.0,,189076.0,both
6331,860508358.0,0,6382450.0,4017911.0,2364539.0,7473.0,1194184.0,936790.0,,,241038.0,37717.0,132047.0,146708.0,45461.0,101247.0,,101247.0,both
6332,860508645.0,0,559433.0,,559433.0,0.0,,449995.0,,,109438.0,,3015.0,106423.0,35597.0,70826.0,,70826.0,both
6333,860508679.0,0,5570303.0,1678223.0,3892080.0,336070.0,2194255.0,1411092.0,77509.0,0.0,545294.0,152790.0,616385.0,81699.0,76035.0,5664.0,,5664.0,both
6334,860508824.0,0,1217546.0,134924.0,1082622.0,24965.0,7256.0,587163.0,10.0,,513158.0,6797.0,9216.0,510739.0,168999.0,341740.0,,341740.0,both
6335,860508826.0,0,22476170.0,15473840.0,7002330.0,1813436.0,3934921.0,2634684.0,32883.0,,2213278.0,,176758.0,2036520.0,755707.0,1280813.0,,1280813.0,both
6336,860509222.0,0,222801.0,,222801.0,70088.0,,162267.0,1113.0,,129509.0,0.0,29114.0,100395.0,-4877.0,105272.0,,105272.0,both
6337,860509225.0,0,13280411.0,7539203.0,5741208.0,838.0,1848242.0,1089347.0,0.0,0.0,2804457.0,,1496075.0,1308382.0,528526.0,779856.0,0.0,779856.0,both
6338,860509245.0,0,283976.0,,283976.0,14.0,,257035.0,6085.0,,20870.0,,,20870.0,10830.0,10040.0,,10040.0,both
6339,860509265.0,0,81467125.0,39368382.0,42098743.0,7624838.0,27906150.0,14404348.0,5221864.0,,2191219.0,,,2191219.0,559819.0,1631400.0,,1631400.0,both
6340,860509357.0,0,3466310.0,0.0,3466310.0,0.0,,3088993.0,,,377317.0,,,377317.0,,377317.0,0.0,377317.0,both
6341,860509527.0,0,13066278.0,72466.0,12993812.0,0.0,0.0,8291322.0,0.0,0.0,4702490.0,677779.0,41035.0,5339234.0,1443084.0,3896150.0,0.0,3896150.0,both
6342,860509551.0,0,7025547.0,5952323.0,1073224.0,16746.0,,1020355.0,13342.0,,56273.0,38432.0,44186.0,50519.0,38627.0,11892.0,,11892.0,both
6343,860509701.0,0,4383955.0,3486801.0,897154.0,22742.0,329968.0,940134.0,,92125.0,-258081.0,11463.0,16375.0,-262993.0,76396.0,-339389.0,,-339389.0,both
6344,860509803.0,0,6479867.0,4320582.0,2159285.0,314684.0,451901.0,1494914.0,31835.0,,495319.0,40216.0,286188.0,249347.0,157513.0,91834.0,,91834.0,both
6345,860509812.0,0,5727496.0,4637587.0,1089909.0,19746.0,222604.0,160553.0,170587.0,,555911.0,,,555911.0,,555911.0,,555911.0,both
6346,860509926.0,0,6341517.0,4930826.0,1410691.0,0.0,1058030.0,,,,352661.0,,49847.0,302814.0,75134.0,227680.0,,227680.0,both
6347,860510098.0,0,8534749.0,4583374.0,3951375.0,219858.0,3084269.0,718870.0,134484.0,,233610.0,,,233610.0,76755.0,156855.0,,156855.0,both
6348,860510099.0,0,14981207.0,9110392.0,5870815.0,175147.0,2414007.0,1783841.0,219682.0,,1628432.0,,1452198.0,176234.0,91807.0,84427.0,,84427.0,both
6349,860510142.0,0,24149759.0,18416652.0,5733107.0,400380.0,2247737.0,1715261.0,46180.0,,2124309.0,90409.0,427632.0,1787086.0,1259324.0,527762.0,,527762.0,both
6350,860510149.0,0,513222.0,,513222.0,38513.0,6433.0,410046.0,18815.0,,116441.0,,,116441.0,16671.0,99770.0,,99770.0,both
6351,860510315.0,0,5920563.0,4925817.0,994746.0,3398194.0,,1098644.0,,-11119.0,3283177.0,24770.0,114265.0,3193682.0,399902.0,2793780.0,,2793780.0,both
6352,860510403.0,0,7860961.0,4221867.0,3639094.0,29353.0,396303.0,1445850.0,4104.0,,1822190.0,47715.0,684725.0,1185180.0,165831.0,1019349.0,,1019349.0,both
6353,860510406.0,0,1424414.0,168326.0,1256088.0,0.0,,933025.0,,,323063.0,134694.0,309792.0,147965.0,94198.0,53767.0,,53767.0,both
6354,860510431.0,0,2664060.0,,2664060.0,469543.0,,2237507.0,341104.0,,554992.0,,,554992.0,212080.0,342912.0,,342912.0,both
6355,860510538.0,0,0.0,,0.0,0.0,,1428070.0,761.0,-2658.0,-1431489.0,,,-1431489.0,28405.0,-1459894.0,,-1459894.0,both
6356,860510648.0,0,0.0,,0.0,0.0,,,,,0.0,,,0.0,,0.0,,0.0,both
6357,860510669.0,0,17431007.0,667665.0,16763342.0,38854.0,,14210174.0,1029074.0,,1562948.0,3652.0,475750.0,1090850.0,359981.0,730869.0,,730869.0,both
6358,860510696.0,0,973617.0,1900038.0,-926421.0,2176.0,,,74697.0,,-998942.0,5364.0,72577.0,-1066155.0,368008.0,-1434163.0,,-1434163.0,both
6359,860510723.0,0,1874786.0,1309586.0,565200.0,0.0,40033.0,440872.0,7628.0,0.0,76667.0,1751.0,61332.0,17086.0,9874.0,7212.0,0.0,7212.0,both
6360,860510743.0,0,11186257.0,8670274.0,2515983.0,176383.0,,2036515.0,487094.0,,168757.0,10941.0,117212.0,62486.0,25259.0,37227.0,,37227.0,both
6361,860511098.0,0,26962926.0,23842426.0,3120500.0,580095.0,13615.0,1797322.0,804114.0,,1085544.0,846945.0,774313.0,1158176.0,637156.0,521020.0,,521020.0,both
6362,860511107.0,0,8944238.0,4070821.0,4873417.0,528463.0,2669770.0,1663878.0,237455.0,0.0,830777.0,115261.0,373017.0,573021.0,290322.0,282699.0,0.0,282699.0,both
6363,860511232.0,0,31377645.0,9843599.0,21534046.0,1373897.0,5839302.0,16816497.0,4073123.0,0.0,-3820979.0,1112574.0,7566.0,-2715971.0,-192405.0,-2523566.0,0.0,-2523566.0,both
