CostoVenta,Ganacia,Sector,PasivosCorrientes,ActivosCorrientes
21412235.33333333,1078146.666666667,C,13392289.66666667,22671180.0
2450335.0,-43765.0,C,2615607.0,1545523.0
1435277.0,2481436.666666667,C,304322.6666666667,382273.0
5242890.0,560557.0,C,5930174.0,3853807.0
7269770.666666667,585911.3333333334,C,1113039.666666667,3387131.666666667
7610377.333333333,876327.6666666666,C,1403694.666666667,5995239.333333333
8700066.333333334,41577.33333333334,C,10194912.0,13811235.66666667
9491868.666666666,520613.6666666667,C,5775054.666666667,12446194.0
14698324.0,920245.3333333334,C,7662482.666666667,14814811.0
136140267.3333333,1500019.333333333,C,20728703.0,34314849.0
18111129.0,-1251334.666666667,C,3069390.333333333,3312377.333333333
4920690.0,-2689323.0,C,11477036.0,11471987.0
3527630.666666667,330362.3333333333,C,1840538.333333333,3037901.666666667
9510347.333333334,169655.0,C,1293793.666666667,2206486.0
9852080.333333334,880362.0,C,3633220.333333333,7146633.333333333
0.0,-8512925.0,H,38186855.0,23222491.0
6294930.333333333,499114.3333333333,C,962791.3333333334,5374313.0
7587267.333333333,32312.33333333333,C,1790490.0,4431960.333333333
0.0,180267.0,H,1820455.0,3571090.333333333
11832666.0,834970.3333333334,C,5485703.666666667,6059050.333333333
6224265.0,834809.0,C,5833365.333333333,7715568.666666667
5130987.666666667,519981.0,C,2681838.333333333,5886448.0
15657972.33333333,510737.6666666667,C,12751274.33333333,16838835.0
32723816.66666667,1517254.333333333,C,6022043.666666667,12838978.33333333
2660346.333333333,329682.6666666667,C,1478984.666666667,3538709.333333333
5028373.0,383074.3333333333,C,2082262.333333333,5677522.666666667
2853121.333333333,1062971.0,C,1066412.666666667,5953079.0
30513897.33333333,-2551237.333333333,C,23551355.33333333,12370210.66666667
11916906.33333333,-567373.3333333334,C,3123308.666666667,3460533.0
4798092.666666667,17781.0,C,1526430.333333333,7667845.0
10518491.0,3829005.333333333,C,4869549.0,11934179.0
18410231.66666667,447320.0,C,11671226.33333333,19171101.0
8386427.333333333,-295300.3333333333,C,2775033.333333333,2342589.333333333
4868272.0,570261.6666666666,C,2019242.666666667,6287891.0
215047.0,452785.3333333333,C,4290732.666666667,9592071.666666666
9035236.0,557330.3333333334,H,4556559.666666667,5049721.666666667
6155281.0,601458.3333333334,C,1913168.333333333,3012856.666666667
4686944.0,238118.0,C,1953693.333333333,3006423.333333333
11882052.0,-645842.6666666666,C,9011990.666666666,11560371.33333333
760550.0,402126.3333333333,C,2296851.0,6418616.0
14928993.0,1223037.666666667,C,3867644.333333333,7459772.333333333
4038006.666666667,144025.3333333333,C,2409883.0,6850591.333333333
13169821.33333333,2371661.0,C,5367399.666666667,7540152.0
3167681.666666667,152169.6666666667,C,539184.6666666666,1024491.333333333
6766234.0,883156.3333333334,C,5636971.0,5815666.0
977374.6666666666,449497.3333333333,C,397592.6666666667,7056224.333333333
120201452.6666667,1355079.0,C,27347823.66666667,37209423.0
8506785.666666666,433595.0,C,2961665.333333333,8046098.333333333
5443358.666666667,561182.6666666666,C,2700266.666666667,5720355.0
12475628.33333333,186524.3333333333,C,2914252.0,3163400.666666667
16091594.0,1112250.666666667,C,5460521.666666667,8447846.0
3073287.333333333,846205.0,C,2043093.666666667,3930278.666666667
5715355.666666667,464127.3333333333,C,1430787.666666667,3800710.0
83850632.0,1128084.0,C,27181425.33333333,35871946.0
5272329.333333333,397829.3333333333,C,2496193.333333333,4348896.666666667
5803855.666666667,311730.0,C,3891563.666666667,4752295.333333333
3171339.333333333,360388.0,C,1399129.0,3499058.666666667
2339805.0,1093124.333333333,C,954016.3333333334,2748128.666666667
4856199.666666667,42233.0,C,1001351.333333333,1478705.666666667
0.0,491238.6666666667,H,3159801.666666667,6578850.666666667
1627225.666666667,-400976.0,C,1881004.666666667,1009035.333333333
15182524.33333333,-86843.0,C,5477372.666666667,10444251.66666667
4846537.333333333,-55574.0,C,2554411.0,4759115.333333333
8042200.0,231681.3333333333,C,3183524.666666667,4712681.666666667
9514715.333333334,876526.0,C,8002743.666666667,14484698.33333333
3252298.666666667,516791.0,C,2048339.333333333,3864654.666666667
26517023.33333333,653141.0,C,4617571.666666667,8327961.333333333
6148057.0,19246.33333333333,H,1278165.333333333,984716.0
3930188.0,-13606.66666666667,C,3087065.333333333,2204183.0
5444292.333333333,419343.3333333333,C,3446719.0,5846105.666666667
9715596.333333334,-165538.6666666667,C,4632636.0,4401362.0
17778176.33333333,676048.0,C,7971216.333333333,18852969.0
1962411.333333333,242529.3333333333,C,314609.0,4556294.333333333
18811259.0,1003965.666666667,C,7051903.333333333,11653658.0
12243421.0,261902.6666666666,C,3416876.333333333,4349618.0
61556540.33333334,11568197.0,C,18814262.0,23545802.0
21430986.66666667,3245603.0,C,13655502.33333333,27580116.33333333
301545.0,26115.0,C,76414.0,404214.0
4221436.0,251755.6666666666,C,2389981.333333333,3826000.666666667
8307845.666666667,599477.3333333334,C,4701922.666666667,6004655.666666667
5980747.666666667,-284053.6666666667,C,3033862.0,3417273.666666667
8033586.333333333,177664.6666666667,C,3407129.333333333,5072522.666666667
72805.0,-48659.0,C,90599.0,59416.0
15851977.0,623483.0,C,10822841.0,12284364.0
5197808.666666667,384545.0,C,3733374.666666667,7308347.0
7766899.333333333,540279.6666666666,C,2638817.0,5505305.333333333
2546782.0,-68709.66666666667,C,1654620.666666667,2356651.333333333
16069687.33333333,1027343.666666667,C,10724579.0,20849621.66666667
15664673.66666667,202835.3333333333,C,3808009.666666667,11934073.0
7073953.333333333,-1878416.666666667,H,4683697.666666667,1833883.333333333
10310124.33333333,464480.0,C,3521582.0,5715583.333333333
9718605.0,2247983.666666667,C,4650650.0,13846117.0
6786292.666666667,636036.6666666666,C,8163961.666666667,5363300.0
7913440.666666667,1007236.666666667,C,3299633.666666667,5021657.666666667
43791095.33333334,3092419.666666667,C,33920363.66666666,9758992.333333334
2928721.333333333,-163129.6666666667,C,3786883.333333333,7456189.333333333
10020011.66666667,927124.0,C,4613907.0,4159856.0
23573897.0,1474147.0,C,5633429.0,18995961.66666667
3635282.666666667,-47079.0,C,1280695.666666667,6026397.666666667
5013560.0,113889.3333333333,C,1802141.333333333,2217291.666666667
1831477.666666667,70666.66666666667,C,1084124.666666667,1322158.333333333
11293682.33333333,61693.66666666666,C,4111524.333333333,3542940.0
8484477.0,1662730.666666667,C,1069017.333333333,8009218.333333333
7189594.333333333,116876.0,C,4357411.0,5523603.0
5190491.666666667,163335.6666666667,C,2171448.333333333,2140884.333333333
7670462.666666667,-1503037.0,C,4090613.666666667,4922379.333333333
8841284.333333334,37881.66666666666,C,4980537.333333333,3169614.333333333
22859221.0,600305.6666666666,C,7157699.333333333,19079792.0
3548543.333333333,1146180.333333333,C,851351.3333333334,12088513.0
7845514.333333333,109143.0,C,3725398.0,6026382.0
15539112.33333333,2291006.333333333,C,2688579.333333333,7917679.666666667
19734385.33333333,533175.3333333334,C,7718572.0,10458607.66666667
23632556.0,-2657162.0,C,15851573.0,10589614.0
2139368.0,-78126.66666666667,C,1855780.666666667,3334862.333333333
3277288.666666667,722883.0,C,1331742.0,3750493.0
13153123.33333333,664410.0,C,4152743.666666667,7930203.333333333
12777105.33333333,237783.3333333333,C,5023586.666666667,9506479.0
2719461.666666667,3917010.333333333,H,1444845.666666667,1229432.666666667
12378092.33333333,438848.6666666667,C,4272727.0,10691159.66666667
5700932.666666667,1681862.0,C,5133486.0,6764187.666666667
366231.6666666667,653038.6666666666,C,841182.6666666666,1520082.333333333
4517516.0,-408144.3333333333,C,2706617.0,6970316.666666667
4643656.0,-473132.3333333333,H,2497550.666666667,4108833.333333333
4932040.0,11015.0,C,2123542.0,4425651.666666667
10504598.66666667,511267.3333333333,C,4617266.666666667,6182203.666666667
240664.0,466987.0,H,1383295.0,2290148.0
13872309.66666667,1481702.333333333,C,11255832.0,8148855.333333333
3589106.666666667,-15512.66666666667,C,1935147.0,5880233.666666667
10888884.66666667,1132023.0,C,5720443.666666667,12837619.33333333
3730768.0,368244.0,C,1021318.0,3641706.333333333
12453967.33333333,-463204.0,H,5230391.666666667,3502017.333333333
5870168.666666667,400000.0,H,2632836.333333333,4740212.333333333
7571313.666666667,816729.6666666666,H,6863287.333333333,11532836.33333333
11341636.66666667,944361.6666666666,C,6263249.666666667,8857333.333333334
6386609.333333333,341516.3333333333,C,2902778.333333333,4045085.666666667
32935703.33333333,3352025.666666667,C,14528201.33333333,41430283.0
2479271.666666667,23553.33333333333,C,1033217.666666667,607817.6666666666
7960651.0,50823.66666666666,C,5402634.333333333,5582302.333333333
8769839.666666666,-74439.33333333333,C,8187124.333333333,14545818.33333333
58421166.66666666,3092028.0,C,8676267.333333334,18349766.66666667
77315129.0,2146222.666666667,C,34044220.33333334,39140808.0
10662258.33333333,577748.0,C,701410.3333333334,2342421.666666667
810527.3333333334,-24751.66666666667,C,364222.6666666667,1722701.666666667
4064073.666666667,351899.6666666667,C,1147012.333333333,1729739.333333333
7224525.666666667,1644479.0,C,2013992.666666667,6438253.666666667
14357312.33333333,544269.0,C,7303386.666666667,5663142.0
3026756.0,379341.0,H,1908175.666666667,3885183.0
16751277.66666667,658876.3333333334,C,4564956.333333333,8344685.333333333
8906980.333333334,1915671.666666667,C,8024323.0,34166941.33333334
4008465.666666667,186191.3333333333,C,1059726.0,2832299.666666667
7918612.0,156993.0,C,7383586.333333333,14251353.33333333
4658797.0,1018093.666666667,C,4269777.333333333,7433381.666666667
39695331.33333334,8773629.0,C,9962072.666666666,31715880.66666667
22265418.66666667,1217908.666666667,C,9588669.333333334,16155365.0
5285287.666666667,905028.6666666666,C,1078751.666666667,4478638.666666667
23224532.66666667,927715.6666666666,C,8846759.0,6078472.333333333
2819568.333333333,-148587.6666666667,C,1298642.0,3895858.0
106263274.6666667,-505673.6666666667,C,26992371.0,23176603.66666667
4437621.666666667,377589.0,C,1711435.333333333,2306530.333333333
19912726.33333333,810304.6666666666,C,5293389.666666667,4892070.0
841718.0,-227865.0,H,222407.3333333333,598000.3333333334
37384485.0,228658.6666666666,C,14677866.66666667,13635433.33333333
5088112.333333333,-747282.0,C,1396034.0,3324542.0
3740426.333333333,-360291.0,C,3005416.666666667,7622666.666666667
339275319.3333333,18380781.33333333,C,85862509.33333333,86112533.66666667
8868537.666666666,299748.6666666667,C,1374813.333333333,5935540.333333333
4567470.666666667,615457.6666666666,C,2135516.333333333,5593302.666666667
3301642.333333333,69964.0,C,1552020.0,2604044.333333333
10301373.33333333,345436.3333333333,C,3970753.333333333,5487365.666666667
2820720.333333333,120032.0,C,2140367.0,3308700.333333333
26002636.33333333,785154.0,C,23034442.66666667,24803661.33333333
662745.0,-104214.3333333333,C,570498.3333333334,6199523.666666667
2236290.0,-86928.0,C,296321.0,1603662.0
8773962.0,1957945.0,C,2873345.0,12013858.66666667
4054444.0,305144.0,C,5143910.0,10044931.0
11463827.66666667,-641275.6666666666,C,4994529.0,10359594.33333333
73642911.66666667,6513234.666666667,C,65280590.66666666,114047743.3333333
2711746.0,-153887.0,C,1147663.0,2974780.0
30998488.0,2302898.333333333,C,14153205.33333333,15765898.33333333
32538801.33333333,223552.3333333333,C,11012545.0,10461391.33333333
5599650.0,-353701.6666666667,C,3270408.666666667,8562619.333333334
3183886.666666667,88356.66666666667,C,3389183.666666667,2883637.666666667
7739620.333333333,491980.3333333333,C,2501974.666666667,6785419.333333333
11425115.0,-817586.0,C,3969204.0,10285032.0
12000981.0,309306.0,C,9436570.0,12696685.0
13024728.0,1602269.666666667,C,2192627.333333333,9673609.666666666
4512177.0,73815.66666666667,C,1994515.333333333,2311205.333333333
10969612.0,1041038.333333333,C,3383636.0,8012092.333333333
5227457.0,132936.6666666667,C,2908168.333333333,2536811.666666667
15969495.33333333,1462897.0,C,5176949.333333333,8271700.333333333
30411466.33333333,382499.0,C,14405049.66666667,18250318.0
11142601.66666667,467276.3333333333,C,3202794.333333333,4830556.0
4884452.666666667,299229.0,C,1562124.333333333,3088613.0
435245.0,78012.0,C,4055678.0,6890649.0
3654025.0,-705879.0,C,1975455.333333333,1292368.666666667
2763480.0,-142564.0,C,2983530.0,3075117.0
10286871.66666667,245267.6666666666,C,1652662.666666667,4042274.666666667
2388310.666666667,318105.3333333333,C,1314022.333333333,3640414.0
4327041.333333333,489875.6666666667,C,1105952.333333333,2463793.333333333
11721948.0,328857.0,C,6734896.0,4278366.333333333
7141421.0,775102.0,C,2187742.666666667,7467937.333333333
6028456.0,395500.0,C,4367880.0,8894515.666666666
11547561.66666667,207261.0,C,3962277.0,4173547.0
5590221.666666667,405697.3333333333,C,1439933.666666667,4381380.666666667
4818607.333333333,402379.3333333333,C,2307591.0,5366437.0
17818659.66666667,1120819.0,C,6464049.666666667,12154808.66666667
2539967.333333333,2094752.333333333,H,3291474.333333333,5137499.666666667
6472611.333333333,341351.6666666667,C,1196194.0,4696348.0
7291471.0,17088.33333333333,H,713253.3333333334,1159957.666666667
6230935.0,38320.0,C,2038171.666666667,3190932.333333333
6357048.0,-520027.0,C,4966490.0,6281079.0
4311135.0,90165.66666666669,C,1790273.0,3038615.0
2666351.0,760557.3333333334,H,2014801.0,5502976.0
11917385.0,519851.0,C,5136525.0,5519827.666666667
2812230.0,279558.0,C,4500408.666666667,6005982.666666667
4598984.0,20533.0,C,1375597.666666667,1333828.0
42734539.33333334,1451411.0,C,13977022.33333333,17686361.0
16768920.66666667,-71528.0,C,7890740.666666667,9979689.0
9947983.0,-741802.6666666666,C,4722338.0,4279892.333333333
10828879.66666667,951305.3333333334,C,2754638.333333333,4132131.333333333
8574621.333333334,1368606.666666667,C,1781021.333333333,6390685.0
5423082.0,-212727.6666666666,C,2649740.0,1924940.0
2832341.666666667,285045.3333333333,C,2586316.666666667,1637630.0
47242058.33333334,1235948.0,C,7706848.0,13563695.33333333
82032768.33333333,2041610.333333333,C,38069685.0,72416340.0
28928407.0,669135.0,C,4220316.666666667,3819560.333333333
1599286.333333333,-58960.66666666666,C,9942244.666666666,7864962.333333333
17131530.33333333,638478.3333333334,C,9036768.666666666,14354629.66666667
199563437.6666666,3243810.333333333,C,99262304.0,127511563.0
769555.0,272185.3333333333,H,2971561.333333333,5362213.333333333
8443212.333333334,235803.0,C,2841355.0,5029552.666666667
18673592.66666667,1910532.666666667,C,6325484.0,14956674.66666667
11249649.0,282444.3333333333,C,4119770.666666667,6818513.666666667
32630283.66666667,1217215.666666667,C,12189029.66666667,20465614.0
70423179.33333333,5019954.666666667,C,21042670.0,34083754.0
12606981.0,1659413.666666667,C,3112227.666666667,10338032.33333333
4804029.0,200533.6666666666,C,896325.3333333334,1340151.333333333
4499651.666666667,391584.3333333333,C,1789027.666666667,973799.0
19340764.33333333,649943.6666666666,C,3056069.0,4694888.0
234821781.3333333,6579348.0,C,280081742.6666667,335708242.6666667
26473363.66666667,1148745.0,C,2516612.666666667,13854460.0
9354098.666666666,-60844.66666666666,C,2968395.666666667,16874835.0
4215742.666666667,22560.33333333333,C,3132424.333333333,5154279.0
23165262.33333333,2505050.666666667,C,2641703.0,18858029.33333333
37096048.0,140995.3333333333,C,15957208.66666667,18621582.33333333
3624723.0,435194.0,C,643040.6666666666,1130531.666666667
13727100.0,1642547.666666667,C,3637001.333333333,7487978.666666667
20953697.0,975579.6666666666,C,11315068.66666667,18132763.0
20582788.33333333,-242655.0,C,13862738.33333333,11940847.0
3792472.0,-788690.0,C,4233445.0,2519826.0
7880216.666666667,-93095.66666666669,C,1054982.666666667,2873752.333333333
18207172.0,5112971.0,C,13139589.0,23988023.66666667
18239666.0,-146094.0,C,6194368.0,7217263.666666667
27884533.0,56921.66666666666,C,11262696.66666667,12853510.0
5777724.666666667,-2529790.666666667,C,2065943.333333333,21139653.33333333
3586356.333333333,-353759.6666666667,C,3805293.0,2250813.333333333
23459433.0,110828.0,C,10063252.0,13944323.0
11469347.0,325187.6666666667,C,2674338.0,5707222.666666667
5347235.0,-324182.0,C,2378680.333333333,4243106.666666667
14840422.66666667,-2771656.333333333,C,10497584.33333333,10837444.66666667
55425256.0,6978335.0,C,17136926.33333333,40658902.0
5720947.0,609394.6666666666,C,357369.3333333333,2132867.0
7371917.0,127440.3333333333,C,3009702.333333333,4459073.0
16619491.0,935004.6666666666,H,6164780.333333333,7609034.666666667
4361706.0,146973.0,C,1137285.666666667,2626864.0
10622857.0,92764.0,C,7470053.0,8959005.666666666
10183716.0,605529.0,C,5989276.333333333,9971852.0
6787027.333333333,132753.3333333333,C,2914572.0,3475399.666666667
9586839.333333334,33433.0,C,2291605.333333333,3670666.666666667
2386465.666666667,-44726.0,C,559351.0,1664201.666666667
16601847.66666667,1229836.666666667,C,6913463.333333333,23465339.66666667
23767412.66666667,533427.6666666666,C,11881379.66666667,19809434.66666667
6012061.666666667,675059.6666666666,C,553913.6666666666,2247893.666666667
59549490.66666666,1883517.0,C,22023009.33333333,31729147.0
9075240.666666666,1241533.333333333,C,2521943.0,5531444.0
2330496.0,35954.0,C,833111.3333333334,1720071.0
55887016.0,896717.3333333334,C,11127579.33333333,15546555.0
3885682.0,455707.0,C,4553346.333333333,4443937.0
15598185.0,2445679.666666667,C,6601080.0,13723864.33333333
23473100.66666667,2564087.333333333,C,5220743.666666667,14276113.66666667
3978605.666666667,1402485.0,C,1261320.666666667,2072789.333333333
9732317.333333334,455378.0,C,3385540.666666667,3856916.333333333
11383705.66666667,842104.6666666666,C,4913829.0,13392208.0
11542246.0,926624.0,C,5317969.666666667,5556065.333333333
41612691.0,1451731.666666667,C,28180510.66666667,46057995.33333334
13898.66666666667,41115.66666666666,H,1025994.333333333,1573196.0
4040742.333333333,170388.3333333333,C,3238416.333333333,4015376.333333333
4803485.666666667,46844.66666666666,C,1656895.333333333,1978639.333333333
10534498.33333333,-259442.0,C,6375621.333333333,5099751.666666667
33662311.33333334,2320310.333333333,C,10102447.66666667,17749671.66666667
15536341.0,377089.3333333333,C,11755640.66666667,17782509.66666667
16379414.33333333,266881.6666666667,C,4516117.333333333,10049379.0
4366342.0,414503.0,C,1345709.0,2695037.666666667
15001905.0,1916430.666666667,C,6782055.0,8291353.666666667
2659313.0,21062.33333333333,C,1133485.666666667,2403296.666666667
11809464.0,559676.0,C,4797794.0,7833124.0
12484693.66666667,352585.0,C,5310550.333333333,7599148.0
25637600.0,1111749.0,C,4553924.0,14120985.33333333
22555143.33333333,1016724.666666667,C,11808955.66666667,17898753.66666667
22292364.66666667,581790.6666666666,C,6907078.0,9935520.333333334
12499205.33333333,-873682.6666666666,C,5498898.666666667,3941642.333333333
9265307.0,203402.6666666666,C,1547173.666666667,3606013.666666667
7273640.0,-239116.0,C,4109921.333333333,5039325.333333333
31884990.33333333,1391609.333333333,C,7368003.333333333,13626789.66666667
40032945.33333334,155743.3333333333,C,3879778.0,5713062.666666667
15498057.0,476855.0,C,5027779.333333333,9777291.333333334
14689099.33333333,162927.3333333333,C,3244704.333333333,6638319.333333333
5738770.666666667,359624.6666666667,C,2076216.666666667,4839804.333333333
6035441.0,-225923.6666666666,C,2726853.666666667,4023415.0
3534811.666666667,-56569.66666666666,C,1427162.0,3116410.666666667
17126731.0,5655457.0,C,6541812.0,12272594.33333333
5857993.0,530143.3333333334,C,1698349.333333333,2491867.0
39126852.0,-2101511.666666667,C,18359382.33333333,17061707.33333333
0.0,1436893.666666667,H,8358806.666666667,9839538.333333334
10103219.33333333,40316.0,C,4892974.666666667,4763860.666666667
4223931.333333333,88489.33333333333,C,4758868.333333333,4793855.666666667
3036288.666666667,54235.66666666666,C,635703.6666666666,2487258.333333333
24512652.33333333,-191054.6666666666,C,4891525.333333333,13205494.66666667
12948514.0,452319.0,C,11527575.0,12546806.66666667
5470388.333333333,55576.0,C,1347787.333333333,4603541.666666667
7602705.666666667,-169388.3333333333,C,3794124.666666667,5960535.666666667
39605178.0,700012.0,C,18972837.66666667,16859739.33333333
3919792.0,216758.0,C,6218035.666666667,9000707.0
11083141.66666667,501978.3333333333,C,6895273.666666667,13372853.33333333
4239666.0,289503.0,C,2283610.333333333,1264975.0
14311286.0,635790.6666666666,C,5890439.333333333,7638928.666666667
7466787.333333333,337287.6666666667,C,3631989.0,5383191.666666667
12288760.33333333,38551.33333333334,C,2272336.333333333,4169357.333333333
3915427.333333333,168319.0,C,1116172.333333333,2734060.666666667
13091945.0,880334.6666666666,C,6361844.333333333,9701599.0
5271736.0,128151.0,C,1379486.666666667,2647303.0
18105407.0,1423708.333333333,C,7440704.666666667,11749528.66666667
4897034.333333333,1205982.666666667,C,1261597.0,7623585.666666667
10819176.66666667,852332.6666666666,C,5520379.666666667,7370201.666666667
10267061.0,807548.6666666666,C,3202566.666666667,4648332.666666667
13469991.33333333,-583271.0,C,4286405.666666667,5257211.0
11283019.66666667,583647.3333333334,C,1503028.333333333,7148850.333333333
5481540.666666667,-438374.6666666667,C,3818781.666666667,3204738.666666667
22380333.33333333,256666.6666666666,C,4241000.0,6595333.333333333
6957872.0,478437.0,C,5001816.0,6261975.333333333
11395353.33333333,160311.6666666667,C,2992104.666666667,4884495.333333333
3139969.333333333,102795.6666666667,C,905017.6666666666,1383719.666666667
4660603.666666667,215724.3333333333,C,3384223.666666667,11170542.33333333
14362206.33333333,305720.0,C,8792824.333333334,6554914.333333333
6560949.666666667,99590.33333333331,C,1461248.0,3075187.666666667
34513311.33333334,441737.6666666667,C,9985730.5,4304134.666666667
5487985.666666667,533417.0,C,2001793.666666667,5639324.0
4605574.0,-154610.0,C,5160134.0,5570366.0
10066209.66666667,22861.33333333333,C,3725884.333333333,4652073.666666667
43544519.66666666,666181.6666666666,C,15149342.0,16526008.0
7091080.0,137969.0,C,4287443.0,7168193.333333333
4788341.0,25635.66666666667,C,1947762.666666667,2106124.0
28172728.0,-1126772.333333333,C,12386382.33333333,34474928.66666666
16321430.0,1206268.666666667,C,2628715.0,11969815.0
53124608.0,1055110.0,C,22561160.33333333,19392868.66666667
1166313.0,116604.6666666667,C,3091256.0,6281657.0
2861665.666666667,725039.6666666666,C,1188268.333333333,4702612.333333333
6559032.333333333,839861.3333333334,C,2449703.0,3390910.666666667
2767054.0,406686.6666666667,C,831000.6666666666,3843337.0
2885771.0,-293076.0,C,2657702.0,4396005.0
6568439.333333333,1660.0,C,5120821.666666667,5075009.666666667
5154883.666666667,663309.0,C,1695643.666666667,3766531.0
2527138.0,-10633.0,C,1296158.666666667,1661064.666666667
7345813.666666667,196939.6666666666,C,2602951.666666667,2324196.666666667
4192597.0,417677.0,C,2826288.333333333,1825053.0
13629604.66666667,111933.0,C,10267403.66666667,15149599.66666667
8291773.666666667,-792853.3333333334,C,2792638.333333333,5646373.333333333
5930590.666666667,294012.0,C,3163374.333333333,5258845.333333333
2454429.333333333,14634.0,C,1615256.666666667,3502871.0
6493223.0,526478.0,C,1246153.333333333,2668979.333333333
15113541.66666667,21505.33333333333,C,1970700.333333333,2680022.666666667
248681.3333333333,-50161.0,C,587470.6666666666,477514.0
3636251.666666667,-246889.6666666666,C,2643594.0,2722076.666666667
3329729.0,43046.33333333334,C,1850783.666666667,2599893.0
11445626.0,1159487.666666667,C,1680908.0,4360670.0
21786532.33333333,1032400.333333333,C,8582424.666666666,12052363.66666667
4872613.333333333,203533.0,C,4877452.666666667,2460242.666666667
3444875.0,196413.3333333333,C,1956175.666666667,2770849.333333333
12120811.66666667,545346.3333333334,H,1904021.333333333,1474931.0
17942026.0,-4921861.0,C,10731827.0,7273815.0
19035363.66666667,924270.3333333334,C,8951055.666666666,16720687.66666667
10988754.0,76983.66666666667,C,3738920.333333333,8757599.666666666
44670112.0,-2654841.666666667,C,39092045.66666666,45240797.66666666
29920346.66666667,598686.0,C,8983208.333333334,17943269.66666667
4685924.0,11507.33333333333,C,1390727.666666667,3824670.0
6652185.0,-1545023.0,C,9467143.0,7238216.0
2156602.666666667,54927.33333333334,C,612055.0,945000.3333333334
7586935.333333333,111912.3333333333,C,1202947.333333333,1928386.333333333
24384.0,-987.3333333333334,C,3874.333333333333,18798.66666666667
5425404.0,-21653.0,C,1901567.666666667,3011345.666666667
7569016.333333333,236153.3333333333,C,4517547.666666667,7564060.0
12674034.66666667,-362006.3333333333,C,3739600.0,3646939.333333333
3861017.333333333,122911.6666666667,C,1254868.0,962873.0
11391994.0,1112433.333333333,C,3879104.666666667,9377127.0
5951108.333333333,336728.3333333333,C,5550288.333333333,11092533.33333333
6927373.0,427904.6666666667,C,2409983.666666667,4127164.0
14615180.66666667,1411145.0,C,4443727.0,30019251.66666667
15062613.33333333,296826.0,C,4860005.666666667,3908835.0
52425205.66666666,1552034.333333333,H,17689403.33333333,23619969.0
5263457.333333333,1272382.333333333,H,1873711.333333333,1041955.0
8016195.0,1526719.0,C,6851071.0,13155758.66666667
4207289.333333333,313724.0,C,501671.0,1274580.0
8915193.333333334,216151.3333333333,C,5212925.0,7489383.0
72601580.0,2077680.666666667,C,9826049.333333334,15696716.66666667
140405677.6666667,8047431.333333333,C,38527826.0,65151405.66666666
16746880.0,1314398.666666667,C,13326213.0,18953642.66666667
5542031.0,428178.3333333333,C,2535028.0,3442298.666666667
44240652.33333334,664955.3333333334,C,10645021.66666667,5821808.333333333
2546652.0,-27219.33333333333,C,3135858.333333333,3000765.333333333
6241989.0,552652.0,C,2626693.666666667,1831944.0
4488579.666666667,388788.6666666667,C,1125679.0,3413582.333333333
4280890.666666667,-518818.3333333333,C,3500080.333333333,1355217.333333333
2660955.0,941345.3333333334,H,2339948.666666667,11967782.0
17231803.0,461812.0,C,5533156.0,5840752.0
12416826.33333333,384330.3333333333,C,4583502.666666667,4934872.666666667
0.0,-67549.66666666667,C,0.0,2770836.666666667
6159501.333333333,347149.3333333333,C,362723.3333333333,2125299.333333333
6239947.0,14115.0,C,2367267.666666667,2505619.0
6295333.333333333,828333.3333333334,C,1155333.333333333,3561666.666666667
84893366.66666667,175688.0,C,12599955.33333333,12031302.33333333
2405722.0,-972469.6666666666,C,550007.6666666666,5209246.666666667
6352760.666666667,258988.6666666666,C,5477131.333333333,9702640.333333334
255038.3333333333,196565.3333333333,H,4557173.333333333,661678.6666666666
17267502.0,258347.6666666666,H,3601614.666666667,11683976.66666667
18655609.0,1155818.333333333,C,6153904.666666667,12439099.33333333
8837969.333333334,416289.0,C,7881361.0,14782412.33333333
8398818.666666666,418814.6666666667,C,4129934.666666667,3854857.666666667
9643023.0,-257188.0,C,5232985.0,1689983.0
1985968.0,180917.0,C,360309.3333333333,3815396.0
26585825.33333333,477091.3333333333,C,2349619.666666667,3330115.333333333
4624270.666666667,257279.0,C,1822930.0,2850936.666666667
11063264.33333333,635394.6666666666,C,2970706.666666667,3828653.0
8255502.0,63918.66666666666,C,2901950.0,3806524.0
56437117.33333334,17232918.0,C,8526664.333333334,33217490.33333333
6900839.0,851577.6666666666,H,2188168.333333333,7215498.666666667
6532826.333333333,-152145.0,C,11468146.33333333,3807426.333333333
10968261.33333333,994428.3333333334,C,3184770.0,5521213.0
2266792.0,116463.3333333333,C,4468939.0,3565860.333333333
88070824.0,6719115.666666667,C,53969147.66666666,34974096.66666666
6585847.333333333,281425.3333333333,C,2313639.0,4528484.666666667
2698553.0,272423.6666666667,C,4429790.333333333,5184411.666666667
71668673.66666667,14858432.33333333,C,23473138.33333333,42142378.33333334
8228476.666666667,2551083.666666667,H,43725855.0,56131091.66666666
6227038.333333333,-17871.33333333333,C,3921008.666666667,5218056.0
11901112.0,232205.0,C,543405.3333333334,1259738.0
9065597.333333334,406322.0,C,3956885.0,5466001.666666667
11634768.66666667,1702574.666666667,C,5861362.666666667,4441296.0
6914701.333333333,163826.6666666667,C,2530411.666666667,3597124.0
8006396.333333333,482111.3333333333,C,4473094.333333333,5446350.666666667
9310644.0,415657.3333333333,C,5786407.666666667,8343494.333333333
10605065.66666667,-1690395.666666667,C,6554578.666666667,7428054.666666667
