,Ganancia bruta,Ganancia (pérdida),Ingresos de actividades ordinarias,Costo de ventas,Patrimonio total,Total pasivos,Total de activos,Ganancias acumuladas,Pasivos corrientes totales,Activos corrientes totales,event,Sector
8711,9349408.666666666,1286192.6666666667,31763628.666666668,22414220.0,2636137.0,11529469.666666666,14165606.666666666,2485849.0,10223873.333333334,10999207.0,0.0,G
8712,42613.66666666666,76431.0,51613.66666666666,13500.0,2079577.3333333333,6304583.333333333,8384160.666666667,1556325.6666666667,259364.3333333333,2940390.6666666665,0.0,F
8713,3665225.0,830412.0,16316607.0,12651382.0,2579369.6666666665,7615024.666666667,10194394.333333334,2045741.3333333333,6496341.333333333,9492221.0,0.0,G
8714,4654050.666666667,-696113.3333333334,12735237.333333334,8081186.666666667,-285189.0,12850025.666666666,12564836.666666666,-336289.6666666667,704249.0,11179050.666666666,0.0,G
8715,157358.33333333334,10921.333333333334,157358.33333333334,0.0,2876228.333333333,2614061.6666666665,5490290.0,769353.0,2392880.333333333,2849813.333333333,0.0,L
8716,6321763.0,748079.3333333334,12277659.0,5955896.0,4124775.3333333335,5127390.666666667,9252166.0,4123775.3333333335,4373028.333333333,6018964.333333333,0.0,G
8717,495360.0,343924.6666666667,495360.0,,5824772.333333333,1106556.3333333333,6931328.666666667,532607.0,103474.0,524369.0,0.0,L
8718,1927386.0,169565.66666666666,3696754.0,1769368.0,4591944.666666667,6869185.666666667,11461130.333333334,774719.6666666666,548667.6666666666,712886.3333333334,0.0,J
8719,4509394.0,52675.333333333336,77911905.66666667,73402511.66666667,7429603.666666667,11798704.333333334,19228308.0,2205293.333333333,9855371.0,11222842.333333334,0.0,C
8720,5039919.666666667,-669600.0,9812515.666666666,4772596.0,5182064.0,12249303.666666666,17431367.666666668,-1016602.6666666666,783550.0,12106353.0,0.0,G
8721,4930243.0,956546.6666666666,36147356.333333336,31217113.33333333,8747092.0,5619842.666666667,14366934.666666666,5712715.0,5185325.333333333,10621267.0,0.0,G
8722,890820.6666666666,5589745.0,1267795.0,376974.3333333333,21001264.666666668,5917837.0,26919101.666666668,11427454.333333334,339265.6666666667,912439.0,0.0,L
8723,14782984.333333334,1425973.0,14782984.333333334,,25839465.33333333,78294540.33333333,104134005.66666669,-8613065.333333334,3938407.3333333335,6598400.0,0.0,F
8724,3223699.6666666665,158413.33333333334,3223699.6666666665,,6731732.666666667,7467332.666666667,14199065.333333334,373288.3333333333,7467332.666666667,13585355.333333334,0.0,K
8725,0.0,30252.666666666668,0.0,0.0,6517006.333333333,765224.0,7282230.333333333,3532476.333333333,76083.0,49012.0,0.0,L
8726,-46328.66666666666,278467.3333333333,1239665.3333333333,1928991.0,9697786.333333334,1987713.3333333333,11685499.666666666,2320610.333333333,699446.0,8818072.333333334,0.0,A
8727,1757205.6666666667,414173.6666666667,10109976.0,8352770.333333333,1343328.3333333333,14910714.0,16254042.333333334,843328.3333333334,11207493.0,13213726.0,0.0,F
8728,2010983.0,-4867746.0,39844864.0,37833881.0,2730871.0,17710420.0,20441291.0,-3182151.0,4337879.0,4891310.0,1.0,G
8729,6000047.0,1919395.3333333333,6000047.0,,2445064.333333333,5527955.666666667,7973020.0,2345064.333333333,1608329.0,5337118.666666667,0.0,L
8730,1320407.0,193164.3333333333,15449151.666666666,14128744.666666666,1259930.6666666667,3685395.3333333335,4945326.0,1070421.6666666667,2954771.6666666665,3277533.0,0.0,C
8731,610129.3333333334,23708.666666666668,610129.3333333334,,7720473.666666667,2350742.0,10071215.666666666,-848989.0,696260.0,2579859.6666666665,0.0,L
8732,298461.0,139538.66666666666,298461.0,0.0,17052338.666666668,12109.666666666666,17064448.333333332,9921233.0,12109.666666666666,623375.6666666666,0.0,M
8733,28932.666666666668,195362.66666666663,41516666.66666666,41487734.0,3174762.333333333,87267261.33333333,90442023.66666669,216262.3333333333,46678846.66666666,89187304.66666667,0.0,L
8734,564305.0,-18218.0,15828168.333333334,15263863.333333334,174980.33333333334,893234.0,1068214.3333333333,-2084.6666666666665,893234.0,1062659.6666666667,0.0,N
8735,1775189.6666666667,655627.0,8648740.333333334,6873550.666666667,1451914.6666666667,4004825.3333333335,5456740.0,1011440.0,3513765.6666666665,5393001.666666667,0.0,G
8736,15135387.666666666,4530102.666666667,62209460.0,47074072.333333336,14489409.0,27818133.0,42307542.0,11714470.0,27710834.33333333,38334662.0,0.0,G
8737,2493178.6666666665,1166285.6666666667,8169041.0,5675862.333333333,5475614.666666667,8560249.333333334,14035864.0,2362345.0,5678959.333333333,10610653.666666666,0.0,G
8738,291646.6666666667,93061.33333333331,291646.6666666667,0.0,4459810.666666667,110873.33333333331,4570684.0,532438.6666666666,77092.66666666667,2513031.0,0.0,L
8739,2809742.333333333,210717.0,16026807.333333334,13217065.0,1446126.6666666667,1559220.3333333333,3005347.0,1436126.6666666667,1559220.3333333333,2566983.0,0.0,G
8740,415714.3333333333,65454.66666666666,524047.6666666667,325000.0,4908709.0,829142.0,5737851.0,4361590.0,106007.0,90649.0,0.0,L
8741,604965.0,162066.0,2003951.0,1398986.0,880819.3333333334,7021253.333333333,7902072.666666667,449331.3333333333,1608248.0,7660766.0,0.0,F
8742,1166894.0,2897466.0,1315902.6666666667,149008.66666666666,36382593.66666666,7991272.333333333,44373866.0,15656206.333333334,483359.0,9791963.0,0.0,L
8743,5466753.666666667,2251166.333333333,12757047.0,7290293.333333333,20667310.0,52074822.66666666,72742132.66666667,4769604.0,1828208.3333333333,53075517.0,0.0,N
8744,18621100.0,4298237.333333333,18635165.0,14065.0,7690637.666666667,15397578.666666666,23088216.33333333,6403136.666666667,12081372.0,17591893.666666668,0.0,R
8745,96824.66666666669,-5490.333333333333,109909.0,13084.333333333334,2328967.6666666665,1675754.3333333333,4004722.0,1460034.0,666474.6666666666,2025275.3333333333,0.0,L
8746,7949755.666666667,327527.3333333333,60052164.0,52102408.333333336,1139645.0,14380212.0,15519857.0,-1391.3333333333333,7627887.666666667,14878617.666666666,0.0,G
8747,-19788.666666666668,-870627.6666666666,333745.0,530300.5,10366529.0,9623426.666666666,19989955.666666668,-3520684.0,3492392.0,6141608.0,0.0,L
8748,103244.66666666669,-99722.66666666669,483561.0,380316.3333333333,11744361.333333334,1443047.6666666667,13187409.0,-4554047.0,264754.6666666667,708361.3333333334,0.0,L
8749,5251485.666666667,1866014.6666666667,19899954.666666668,14648469.0,8515377.333333334,19645929.0,28161306.33333333,5425360.333333333,7781143.666666667,27040780.0,0.0,F
8750,1824840.0,388034.3333333333,20341270.666666668,18516430.666666668,8052479.0,102721987.33333331,110774466.33333331,5026018.0,99255643.0,104864329.66666669,0.0,C
8751,475490.0,75995.0,475490.0,,1379399.6666666667,3240407.6666666665,4619807.333333333,379399.6666666667,1025037.3333333334,293208.3333333333,0.0,L
8752,2011468.6666666667,-502416.0,2011818.6666666667,525.0,34146.666666666664,1091320.0,1125466.6666666667,-1628186.6666666667,804245.3333333334,538775.3333333334,0.0,R
8753,294307.3333333333,186190.3333333333,294307.3333333333,0.0,16400978.0,2078.0,16403056.0,14860587.0,2078.0,259527.3333333333,0.0,K
8754,2704100.6666666665,389000.6666666667,6849590.666666667,4145490.0,2609474.0,4978600.0,7588074.0,1615490.6666666667,1854356.6666666667,3107612.0,0.0,N
8755,746553.3333333334,103903.66666666669,746553.3333333334,0.0,3799457.0,5688382.0,9487839.0,1511999.0,371936.6666666667,14482.333333333334,0.0,L
8756,3196537.0,2280435.0,17418681.666666668,14222144.666666666,3480325.333333333,13806669.0,17286994.333333332,2730325.333333333,11359997.0,16793236.0,0.0,F
8757,1688787.0,329359.0,12670548.0,10981761.0,7018355.0,3459589.0,10477944.0,2958151.0,1986781.0,4078180.0,1.0,C
8758,2277173.0,409100.6666666667,2277173.0,,19294047.0,2378138.6666666665,21672185.666666668,668108.0,871957.0,1744387.6666666667,0.0,L
8759,304031.3333333333,279663.3333333333,304031.3333333333,0.0,16566327.666666666,5719.333333333333,16572047.0,9922838.333333334,5719.333333333333,567361.0,0.0,K
8760,132271.0,52357.333333333336,1803285.0,5013042.0,10377904.666666666,6199498.0,16577402.666666666,-135165.33333333334,607631.3333333334,16575102.0,0.0,F
8761,6600381.333333333,1148140.3333333333,1328596795.6666667,1321996414.3333333,2516951.0,209021765.0,211538716.0,2312257.333333333,209021765.0,206592907.3333333,0.0,G
8762,2577110.6666666665,-17792.0,2577110.6666666665,,43374738.66666666,3167425.333333333,46542164.0,-935526.6666666666,3005340.0,45214118.66666666,0.0,K
8763,4070175.6666666665,3602649.0,4070175.6666666665,0.0,13955461.666666666,304450.3333333333,14259912.0,8467361.666666666,304450.3333333333,5306553.666666667,0.0,L
8764,937523.0,464803.0,1699546.3333333333,762023.3333333334,9789840.666666666,5708029.333333333,15497870.0,1462138.0,4377464.333333333,8821042.0,0.0,H
8765,2328398.0,17420.0,9552539.0,7224141.0,2239575.0,10911000.0,13150575.0,514275.0,4782642.0,5409543.0,1.0,F
8766,3544979.333333333,313508.3333333333,7892268.666666667,4347289.333333333,3784195.0,13626961.0,17411156.0,1074195.0,10652860.333333334,16344500.333333334,0.0,F
8767,370887.6666666667,-208533.66666666663,7861547.333333333,7490659.666666667,246689.0,16667641.0,16914330.0,-171573.66666666666,4165298.3333333335,7043772.666666667,0.0,F
8768,492627.3333333333,914750.6666666666,8306769.0,7814141.666666667,6329136.0,2726724.333333333,9055860.333333334,2055802.6666666667,1014766.0,1941484.3333333333,0.0,A
8769,1227402.6666666667,90049.0,1227402.6666666667,0.0,11443165.333333334,7549983.666666667,18993149.0,-1025934.0,484252.3333333333,385328.6666666667,0.0,L
8770,1502816.0,452188.6666666667,8606642.333333334,7103826.333333333,6646385.0,10590022.333333334,17236407.333333332,2104019.333333333,7173334.333333333,4963682.666666667,0.0,A
8771,41410393.0,58587.66666666666,41410393.0,0.0,57675684.66666666,20527472.33333333,78203157.0,6511099.666666667,18184878.33333333,42156689.0,0.0,N
8772,506092.0,565551.6666666666,1070952.3333333333,564860.3333333334,14926489.666666666,173394.66666666666,15099884.333333334,1993854.6666666667,173394.66666666666,7708499.666666667,0.0,M
8773,453323.3333333333,104512.0,496298.6666666667,64463.0,667590.3333333334,3678294.6666666665,4345885.0,549469.3333333334,119275.66666666669,167585.66666666666,0.0,L
8774,629552.3333333334,413724.3333333333,16123637.333333334,15494085.0,676230.6666666666,12287666.666666666,12963897.333333334,425437.0,10011879.666666666,12594216.0,0.0,F
8775,-849146.6666666666,-915030.6666666666,2469498.6666666665,3318645.333333333,1341293.6666666667,5992775.333333333,7334069.0,-1046858.0,5066096.666666667,5818929.0,0.0,F
8776,2320278.6666666665,-472333.0,2320278.6666666665,,23448021.666666668,4630000.0,28078021.666666668,1003065.3333333334,1927983.3333333333,1468187.0,0.0,L
8777,4901103.666666667,651738.6666666666,21243591.0,16342487.333333334,13709934.666666666,12851727.666666666,26561662.33333333,1923889.6666666667,7089363.333333333,17490155.0,0.0,F
8778,300670.6666666667,-23026.666666666668,2004228.6666666667,5110674.0,827587.6666666666,1955740.6666666667,2783328.333333333,58543.333333333336,1206091.3333333333,2292184.0,0.0,F
8779,2178061.333333333,-157122.33333333334,8806454.666666666,6628393.333333333,4510078.333333333,4569487.333333333,9079565.666666666,-2631921.6666666665,4548987.333333333,6657855.0,0.0,C
8780,1295129.3333333333,66699.0,5266276.0,3971146.6666666665,3590762.333333333,659314.3333333334,4250076.666666667,-11820.666666666666,659314.3333333334,4160303.0,0.0,G
8781,19084770.0,40322.333333333336,21072077.33333333,1987307.3333333333,958202.6666666666,5536570.0,6494772.666666667,-864726.3333333334,3984095.6666666665,5441151.0,0.0,I
8782,1360917.3333333333,165436.33333333334,5625894.333333333,4264977.0,4128593.6666666665,6233499.0,10362092.666666666,2092593.6666666667,4064850.6666666665,2129280.0,0.0,N
8783,3085613.333333333,266609.3333333333,7108246.333333333,4022633.0,8497022.333333334,28948298.666666668,37445321.0,827578.3333333334,6714133.333333333,24870577.0,0.0,K
8784,1202446.6666666667,100104.0,3787640.6666666665,2585194.0,3130680.0,17813392.666666668,20944072.666666668,2895388.6666666665,1774694.3333333333,18535166.666666668,0.0,F
8785,8760130.0,-2234952.333333333,39044136.0,30284006.0,30496523.33333333,30194260.33333333,60690783.66666666,-13624856.333333334,8894815.666666666,49283354.66666666,0.0,F
8786,1200402.0,116005.33333333331,14343476.0,13143074.0,576012.3333333334,800017.6666666666,1376030.0,476012.3333333333,794456.0,1371610.3333333333,0.0,G
8787,511593.6666666667,-1166671.0,511593.6666666667,,8476791.333333334,2007368.0,10484159.333333334,-2523208.6666666665,1225903.6666666667,8084341.333333333,0.0,L
8788,4681725.333333333,132439.33333333334,7936985.0,3255259.6666666665,1278783.6666666667,3987610.0,5266393.666666667,-2095724.3333333333,3978377.3333333335,4372851.0,0.0,G
8789,2831342.333333333,395352.6666666667,5224535.666666667,2393193.333333333,2309396.333333333,5482884.333333333,7792280.666666667,702732.0,964729.6666666666,607547.6666666666,0.0,A
8790,4443600.666666667,1321393.3333333333,34915442.333333336,30471841.666666668,10357366.0,14033290.666666666,24390656.666666668,5232433.333333333,12134925.0,18193043.666666668,0.0,G
8791,262560.3333333333,99648.33333333331,11802341.666666666,11539781.333333334,5610676.333333333,4319405.333333333,9930081.666666666,572082.3333333334,3639172.6666666665,2071315.3333333333,0.0,C
8792,6494734.0,-314017.6666666667,19433781.33333333,12939047.333333334,46574090.0,3929674.6666666665,50503764.66666666,-16294610.333333334,3929674.6666666665,3967566.6666666665,0.0,I
8793,1037846.0,-108008.0,6678303.666666667,5640457.666666667,5265430.0,7630707.333333333,12896137.333333334,3304634.0,4055859.0,7719340.0,0.0,F
8794,113365.66666666669,165099.0,113365.66666666669,,5277725.666666667,2612186.0,7889911.666666667,5141186.333333333,20303.0,182351.0,0.0,L
8795,2388835.6666666665,1087935.0,2388835.6666666665,0.0,5370941.666666667,5478755.333333333,10849697.0,4378549.333333333,2749141.6666666665,396594.6666666667,0.0,L
8796,244045.3333333333,167248.66666666666,244045.3333333333,,8556090.333333334,88587.0,8644677.333333334,2060785.3333333333,110423.0,235816.3333333333,0.0,L
8797,2746871.333333333,-3127045.333333333,4505105.333333333,1758234.0,25321539.33333333,23840800.666666668,49162340.0,2797238.6666666665,2572369.0,3882552.6666666665,0.0,L
8798,1961268.6666666667,80763.0,9472624.333333334,7511355.666666667,2860094.0,7255622.0,10115716.0,1506718.3333333333,4466922.666666667,3352805.0,0.0,C
8799,5079386.333333333,1006812.0,12326545.666666666,7247159.333333333,3146031.0,3944209.3333333335,7090240.333333333,2442031.0,3806910.3333333335,6940122.0,0.0,C
8800,2168638.333333333,27009.0,7868811.333333333,5700173.0,858764.0,10712270.333333334,11571034.333333334,182129.0,8206726.0,11409549.666666666,0.0,G
8801,484904.0,1010007.3333333334,941496.3333333334,1369777.0,5821223.333333333,3351377.0,9172600.333333334,2849969.0,238486.0,2067032.3333333333,0.0,M
8802,334343.0,-180141.66666666666,1295428.3333333333,961085.3333333334,4339323.333333333,4599189.0,8938512.333333334,474696.3333333333,284803.3333333333,2028826.6666666667,0.0,M
8803,1733950.0,259125.3333333333,9457476.0,7723526.0,1713934.3333333333,4917366.666666667,6631301.0,725934.3333333334,4101230.0,6397392.0,0.0,G
8804,1303768.6666666667,-40001.66666666666,1303768.6666666667,0.0,2390058.6666666665,6082416.0,8472474.666666666,-60639.0,2983405.0,92426.33333333331,0.0,L
8805,1804736.3333333333,-233659.66666666663,1804736.3333333333,0.0,21031461.0,6608138.333333333,27639599.33333333,12961463.0,1559327.3333333333,552503.0,0.0,L
8806,1261302.3333333333,3751.3333333333335,20184408.0,18923105.666666668,375200.3333333333,2575379.6666666665,2950580.0,-44360.66666666666,2547189.333333333,2754761.0,0.0,N
8807,2468149.0,779049.0,2468149.0,,62802807.66666666,4008907.0,66811714.66666666,9415232.0,3357143.6666666665,42850469.333333336,0.0,L
8808,977440.3333333334,1329784.3333333333,977440.3333333334,,9037176.0,3286369.0,12323545.0,2510239.0,608052.3333333334,131008.33333333331,0.0,L
8809,1079572.0,162826.0,1412871.6666666667,333299.6666666667,7707047.0,8757697.0,16464744.0,4893701.666666667,8750087.0,495350.3333333333,0.0,I
8810,188756.0,24111.0,346288.0,157532.0,237781.66666666663,21275969.0,21513750.666666668,29224.33333333333,8052207.0,18462735.0,0.0,F
8811,618995.6666666666,11508.666666666666,964783.0,1037362.0,2618232.0,2445445.6666666665,5063677.666666667,82467.33333333333,1682610.0,677116.0,0.0,L
8812,3656341.3333333335,188642.0,8274917.666666667,4618576.333333333,1213661.0,3122203.333333333,4335864.333333333,372612.0,1457698.3333333333,1683619.6666666667,0.0,M
8813,175416.33333333334,-28537.666666666668,175416.33333333334,,914782.0,7214453.0,8129235.0,16079.0,17491.666666666668,46577.333333333336,0.0,L
8814,933763.3333333334,502086.0,1280477.0,346713.6666666667,22382842.33333333,4618584.333333333,27001426.666666668,7240876.0,200528.66666666663,714114.6666666666,0.0,L
8815,320617.6666666667,29456.33333333333,320617.6666666667,0.0,5531950.333333333,2368027.333333333,7899977.666666667,5108325.0,73136.0,149805.0,0.0,L
8816,1645246.0,668735.0,1645246.0,,17648564.333333332,1677160.6666666667,19325725.0,2585628.6666666665,139855.66666666666,13269081.666666666,0.0,K
8817,5367923.0,113448.66666666669,17086795.333333332,11718872.333333334,2916976.0,6410098.333333333,9327074.333333334,1341937.0,2152909.0,7853902.333333333,0.0,G
8818,433838.0,780515.3333333334,433838.0,0.0,22402699.0,2854486.333333333,25257185.33333333,10131152.0,263612.0,11261719.333333334,0.0,H
8819,323965.6666666667,61767.66666666666,657905.6666666666,500910.0,3614274.3333333335,12011423.0,15625697.333333334,1847607.6666666667,10702589.666666666,7770788.666666667,0.0,F
8820,698866.0,-126910.66666666669,778701.6666666666,79835.66666666667,9182883.333333334,112832.33333333331,9295715.666666666,-1378880.6666666667,95106.0,5779863.333333333,0.0,L
8821,241263.66666666663,23253.33333333333,241263.66666666663,0.0,-373611.6666666667,5906979.0,5533367.333333333,-378740.5,5906979.0,5197645.0,0.0,F
8822,0.0,-15728.666666666666,0.0,0.0,-173799.33333333334,10849790.0,10675990.666666666,-527471.6666666666,7373056.0,10473175.0,0.0,L
8823,-673980.3333333334,-1460111.0,1881411.6666666667,2555392.0,11608966.0,5436994.0,17045960.0,-2520061.0,1370512.3333333333,616457.3333333334,0.0,A
8824,1037581.3333333334,446286.3333333333,1037581.3333333334,0.0,6550053.666666667,3059048.333333333,9609102.0,983599.6666666666,3059048.333333333,137111.66666666666,0.0,L
8825,1293423.6666666667,5425002.666666667,1293423.6666666667,0.0,34956113.0,11640581.0,46596694.0,24538920.666666668,8436434.0,4496029.666666667,0.0,L
8826,545192.6666666666,120082.0,545192.6666666666,,10520750.0,307520.6666666667,10828270.666666666,-43904.333333333336,119785.33333333331,4176289.6666666665,0.0,L
8827,1021004.3333333334,131646.0,1812529.6666666667,791525.3333333334,2257858.6666666665,7545085.0,9802943.666666666,142437.66666666666,937368.3333333334,226641.66666666663,0.0,A
8828,392472.0,-35822.0,392472.0,,3716050.0,6423121.333333333,10139171.333333334,-39529.0,5586083.0,765423.6666666666,0.0,L
8829,3402921.6666666665,493538.6666666667,17863140.0,14460218.333333334,1744437.3333333333,7358960.666666667,9103398.0,1016828.6666666666,4973192.333333333,8370909.0,0.0,G
8830,29200.0,31667.666666666668,29200.0,0.0,130738.66666666669,3382791.333333333,3513530.0,35515.333333333336,3382791.333333333,3557.0,0.0,L
8831,5432960.0,240774.3333333333,15197675.666666666,14647073.5,730195.3333333334,4004360.0,4734555.333333333,690087.0,3997927.3333333335,4145771.6666666665,0.0,J
8832,9585036.333333334,7578852.666666667,9645671.333333334,60635.0,19291016.33333333,4013209.0,23304225.33333333,15815429.0,2024629.3333333333,15427056.666666666,0.0,M
8833,5817027.666666667,1070004.0,5817027.666666667,,9415975.666666666,4952593.333333333,14368569.0,6735975.666666667,1906286.3333333333,12277900.0,0.0,F
8834,208107.3333333333,-61977.333333333336,208107.3333333333,,8051180.333333333,3341799.0,11392979.333333334,5171169.333333333,3259888.333333333,4608038.666666667,0.0,L
8835,9397398.0,-490476.0,22083020.33333333,12685622.333333334,5160251.666666667,8757805.333333334,13918057.0,-4163911.3333333335,5773643.0,12775198.666666666,0.0,G
8836,340667.0,55544.0,1514089.6666666667,1173422.6666666667,9677256.0,1837426.6666666667,11514682.666666666,9059563.0,593569.0,715546.0,0.0,A
8837,1739317.0,665296.3333333334,5533074.666666667,3793757.6666666665,5349425.0,12229300.333333334,17578725.333333332,311368.6666666667,3548532.333333333,11937345.666666666,0.0,F
8838,0.0,-31447.666666666668,0.0,0.0,407698.0,8639927.333333334,9047625.333333334,397698.0,8639927.333333334,9047625.333333334,0.0,N
8839,22626.666666666668,-2701.333333333333,1768200.6666666667,1745574.0,98139.0,8269646.666666667,8367785.666666667,-51861.0,8269446.666666667,8367785.666666667,0.0,F
8840,6030419.0,381910.6666666667,22902282.0,16871863.0,3665425.6666666665,16458345.333333334,20123771.0,868988.3333333334,13744494.333333334,16273060.666666666,0.0,C
8841,2443003.0,585913.3333333334,3442312.333333333,1498964.0,3247841.0,10140114.333333334,13387955.333333334,2547724.6666666665,8420854.0,6747170.666666667,0.0,L
8842,993066.6666666666,1127700.6666666667,1098934.6666666667,317604.0,5659751.0,3490071.0,9149822.0,2161419.0,2929074.0,3008695.333333333,0.0,K
8843,88866.66666666667,-76838.33333333333,4165533.3333333335,4076666.6666666665,11853114.0,2000478.0,13853592.0,2164966.6666666665,135501.0,9546770.333333334,0.0,L
8844,16833706.0,1358616.6666666667,52668143.333333336,35834437.333333336,7558692.333333333,39897212.0,47455904.333333336,2622896.333333333,25891347.33333333,34101338.0,0.0,C
8845,122642.66666666669,-64841.333333333336,122642.66666666669,0.0,5396291.666666667,6147180.333333333,11543472.0,5378901.666666667,265324.0,1013350.0,0.0,L
8846,617137.3333333334,648182.3333333334,617137.3333333334,0.0,5365370.333333333,3013213.333333333,8378583.666666667,1827037.0,3013213.333333333,3652702.6666666665,0.0,L
8847,978448.0,379752.0,978448.0,,12877849.666666666,1016065.3333333334,13893915.0,7908257.666666667,983106.0,1363812.0,0.0,L
8848,3729985.0,-90936.0,24543271.0,20813286.0,3158944.0,12833032.0,15991976.0,491274.0,8066737.333333333,15070512.666666666,0.0,G
8849,-495442.0,-3350284.6666666665,537937.3333333334,1033379.3333333334,-10788566.666666666,37356655.66666666,26568089.0,-30819908.666666668,8851659.0,220584.66666666663,0.0,B
8850,4327888.666666667,1315774.6666666667,14120246.333333334,9792357.666666666,10953340.666666666,6571646.0,17524986.666666668,3727777.0,5037147.0,15074885.333333334,0.0,C
8851,7341679.333333333,1796789.3333333333,38183524.0,30841844.666666668,7954935.666666667,8902829.666666666,16857765.333333332,6256365.666666667,2991417.0,10185381.0,0.0,F
8852,1057610.3333333333,-10735.0,5608679.666666667,4551069.333333333,1133384.0,5463746.333333333,6597130.333333333,1058192.6666666667,2764136.6666666665,1183202.0,0.0,C
8853,12916430.666666666,3161628.6666666665,39530459.333333336,26614028.666666668,19980236.0,12785218.666666666,32765454.666666668,10195692.0,11599894.0,18435972.0,0.0,C
8854,1964384.0,277905.3333333333,50804111.0,48839727.0,2047926.3333333333,5336830.0,7384756.333333333,1460541.0,5267830.666666667,6392781.333333333,0.0,G
8855,17291416.333333332,1175790.6666666667,42369390.0,25077973.666666668,13337739.333333334,15612945.666666666,28950685.0,12540506.333333334,15162062.333333334,23784982.33333333,0.0,C
8856,779325.3333333334,-818375.6666666666,2004951.3333333333,1225626.0,1011587.0,6428157.0,7439744.0,-741800.6666666666,3882057.6666666665,1049291.3333333333,0.0,F
8857,0.0,-462616.0,0.0,0.0,8934752.0,393.0,8935145.0,4684059.0,393.0,113176.33333333331,0.0,K
8858,2296347.6666666665,714394.0,15300152.333333334,13003804.666666666,6281680.666666667,7734193.0,14015873.666666666,3629149.6666666665,7659080.333333333,11560686.666666666,0.0,F
8859,631665.0,227905.3333333333,820220.3333333334,188555.3333333333,7106565.666666667,665747.0,7772312.666666667,1371270.0,444575.3333333333,161584.33333333334,0.0,L
8860,5307691.333333333,2771987.0,23111777.666666668,17804086.333333332,6188411.666666667,6719053.0,12907464.666666666,6063876.0,6524312.333333333,12907464.666666666,0.0,G
8861,1258909.3333333333,-341772.3333333333,4876241.333333333,3617332.0,14297040.0,10738287.333333334,25035327.33333333,-10177926.0,1695315.6666666667,5920958.0,0.0,C
8862,2958416.6666666665,-3692594.3333333335,12967803.0,10009386.333333334,3299157.333333333,17929747.0,21228904.33333333,-4216034.333333333,13322989.333333334,14791173.666666666,0.0,E
8863,1129369.3333333333,2316040.0,1129369.3333333333,0.0,9858673.333333334,556114.3333333334,10414787.666666666,1654928.6666666667,556114.3333333334,706374.6666666666,0.0,L
8864,1400398.6666666667,803353.0,1400398.6666666667,0.0,9434452.0,1562661.0,10997113.0,16961.333333333332,1562172.6666666667,4717474.333333333,0.0,K
8865,2921115.6666666665,969830.6666666666,34532900.666666664,31611785.0,8201529.0,7407901.666666667,15609430.666666666,1435007.0,7347227.0,12971264.333333334,0.0,G
8866,1186985.0,326321.0,11356599.0,10169614.0,2004018.0,5821243.333333333,7825261.333333333,1578921.0,5015363.0,5878616.666666667,0.0,A
8867,203303.0,-57632.0,231210.3333333333,27907.33333333333,5337367.0,164837.33333333334,5502204.333333333,5307926.333333333,101685.0,1723505.0,0.0,L
8868,58780.66666666666,113353.66666666669,261579.3333333333,202798.66666666663,4919460.666666667,200858.66666666663,5120319.333333333,4281155.0,152850.0,359085.6666666667,0.0,L
8869,3451756.333333333,-101221.33333333331,15381131.0,11929374.666666666,509856.3333333333,9608744.333333334,10118600.666666666,-308743.6666666667,9573322.333333334,9524675.0,0.0,G
8870,4741597.333333333,432006.6666666667,27016555.666666668,22274958.33333333,3397122.333333333,8042729.0,11439851.333333334,1286331.6666666667,3445754.0,9033654.666666666,0.0,G
8871,-85265.0,112798.0,101390.66666666669,279983.5,6731058.333333333,10367148.666666666,17098207.0,7197.666666666667,8624443.666666666,16082169.0,0.0,F
8872,-153934.33333333334,-390583.6666666667,4605638.666666667,4759573.0,709198.0,7214110.0,7923308.0,449513.0,2279279.0,1379710.6666666667,0.0,F
8873,1928018.0,351811.3333333333,6727598.333333333,4799580.333333333,5129547.0,1319135.0,6448682.0,1324985.0,948584.3333333334,2316694.0,0.0,H
8874,1844241.6666666667,1841550.0,1844241.6666666667,,16550913.333333334,181140.3333333333,16732053.666666666,3040171.0,130011.33333333331,1254417.3333333333,0.0,K
8875,1274797.3333333333,216170.3333333333,4270506.666666667,2995709.333333333,1283641.3333333333,5104952.0,6388593.333333333,138972.66666666666,5104952.0,6292099.333333333,0.0,F
8876,2530628.0,189440.66666666663,2530628.0,,3952043.6666666665,5190976.333333333,9143020.0,1563099.6666666667,533895.6666666666,3655907.3333333335,0.0,N
8877,3888864.3333333335,241530.3333333333,17219450.0,13330585.666666666,1358380.3333333333,2706639.6666666665,4065020.0,1145317.0,1258906.0,3651666.0,0.0,G
8878,2329228.0,277913.6666666667,14230834.0,11901606.0,1876670.3333333333,5587426.333333333,7464096.666666667,523531.3333333333,3523139.0,5951017.333333333,0.0,G
8879,2961851.6666666665,127584.66666666669,18555441.33333333,15593589.666666666,1238077.3333333333,6877912.0,8115989.333333333,269311.3333333333,6338538.333333333,7537790.0,0.0,G
8880,1556336.3333333333,-301437.3333333333,12608205.0,11051868.666666666,-724692.0,7908529.0,7183837.0,-2031170.6666666667,6714027.666666667,7137171.0,0.0,G
8881,2916591.333333333,382529.0,7664571.0,4747979.666666667,1525384.6666666667,2936453.6666666665,4461838.333333333,794026.6666666666,2936453.6666666665,4327378.666666667,0.0,C
