lyrics,label
"Dios mio, mi alma""
A ti no te da dolor, a ti
A ti no te da dolor mi vida
De verme asi como vivo
Solito y sin un cariño hambreinto de amor
A ti no te da dolor, a ti
A ti no te da dolor Indira
Si eres lo que mas me inspira
Tienes mi alma resentida, me robaste el corazon
Que tal que me de un dolor profundo, profundo
Que tal que me muera yo solicito, solito
Y tu tan lejos de mi sin saber como mori
Sin saber donde estoy yo (BIS)
Yo me pregunto porque, porque?
Siendo yo un hombre tan noble
Con tan buenos sentimientos
Con un corazon contento tenga que vivir asi
Si Dios me quizo probar a mi
Esta muy equivocado y sepa que Emilianito
Aunque se encuentre solicito
Tiene ganas de vivir
Dios mio no me vaya a hechar mentira, mentira
Tu sabes que yo he confiado en ti, en ti
Baja y decimele a Indira
Que ella es la unica en la vida
Que puede hacerme feliz (BIS)
",Vallenato
"Culpable fue Julio Oñate
Un primo que tanto quiero
Que cometió el disparate
De presentarme a Consuelo
Porque yo estaba tranquilo
No más pensando en mi Valle
Pero esa Consuelo vino
No más a desconsolarme
¡Ay! que de mi corazón asegúrate
De todo mi amor asegúrate
De mi corazón asegúrate tú
Que de todo tu amor, me aseguro yo
Y es modelo con razón
Un tipo en Valledupar
Ella lo vino a enseñar
A modelar un corazón
Me dijo Tobías Enrique
Mi maestro que tanto quiero
Cuando usted tenga un consuelo
¡Ay! no deje que se lo quiten
¡Ay! que de mi corazón asegúrate
De todo mi amor asegúrate
De mi corazón asegúrate tú
Que de todo tu amor me aseguro yo
Y fue que en todito el mundo
Mala cosa se pensó
Y no es Consuelo Araújo
A la que me refiero yo
Por eso quiero explicarles
No acepto equivocación
Porque la una es mi comadre
Pero la otra es un amor
Ay! que de mi corazón asegúrate
De todo mi amor asegúrate
De mi corazón asegúrate tú
Que de todo tu amor, me aseguro yo
",Vallenato
"Buenas noches
Tio Rodrigo, tia Anny
Ya llegáron Figo y Leandro
Esto se puso bueno
Upajé
Hice esta composición de mañanita
En ella llevo el recuerdo de mi pueblo
Aquí va representada La Provincia
Su música cadenciosa y muy bonita
Que invita a tomar un trago al parrandero
Aquí le traigo estos versos, compañero
Pa' ve' si podemo hace' una parrandita
Aquí le traigo estos versos, compañero
Pa' ve' si podemo hace' una parrandita
Ay
Voy a saludar primero a Dagoberto
Como ya no toma trago se enguayaba
Cuando escucha un acordeón se ve contento
Pero su guayabo lo lleva por dentro
Porque ya no toma trago en las parrandas
La negra que lo conoce, entusiasmada
Le dice ""yo me conformo con tus versos""
La negra que lo conoce, entusiasmada
Le dice ""yo me conformo con tus versos""
Oscar, bienvenido
Tenemo' a Chema Gómez, aquel pionero
Que toca la concertina con maestría
Le canto a Rodrigo Vives Echeverría
El hombre que pa' beber escoge el día
Le gusta escuchar un buen acordeonero
Un saludo a Rafael Penso, el parrandero
Que sabe calificá' una melodía
Un saludo a Rafael Penso, el parrandero
Que sabe calificá' una melodía
Y los que si saben bastante son Hernando y Alfredo
Los Ospino
Después de nombrar a varios parranderos
A un amigo le quiero decí' una cosa
Este verso es para Rodrigo Linero
El hombre que allá en el parque pone cebo
El hombre de las mentiras más hermosas
Se lo digo de una forma cariñosa
No hay duda que el gran Rodrigo es hombre serio
Se lo digo de una forma cariñosa
No hay duda que el gran Rodrigo es hombre serio
Ahí llegó Pepito, con Camilo y con Felipe
Uepajé
Yo saludo a Abraham Correa y Jesús Peralta
Y al compadre del Molino y Villanueva
Ese compadre es Armando Zabaleta
El hombre que componiendo se respeta
Demuestra sus cualidades cuando canta
Cuando salen las canciones vallenatas
Si tienen algún motivo se impacienta
Cuando salen las canciones vallenatas
Si tienen algún motivo se impacienta
Bueno Leandro, aquí ya llegó toda la gente del dominó
Está Raul Ruge, Gonzalo Romero
Rafaél Gonzáles, mira el Mono Sánchez
Rafaél Puentes, Jaime Correa
Florentino Noguera
Efraín Villadiego
Y Luis Aurelio
",Vallenato
"Recuerdo antioquia pa' arriba hasta yarumal,
cuando salió este negrito en correduría,
(bis)a penas que recordaba a sielva maría,
me daban aquellas ganas de regresar(bis).

Pasaban unos pa' abajo y otros subían,
y yo me acerque y les dije háganme el favor,
(bis)usted no se ha dado cuenta si a montería,
habrá llegado una joven de convención(bis).

El tipo me contesto que no conocía,
pero que le diera el nombre y la afiliación,
fileña del pelo largo muy coposón,
y el nombre de la morena es sielva maría apa.

La joven tiene las cejas casi encontradas,
tiene una mirada alegre y dientes brillantes,
tiene la cara fileña y nariz delgada,
tiene la boca chiquita y muy elegante apa.

Y cuando llegue a valdivia yo me embarqué,
pensando muy tristesito la vida mía,
y cuando ya había arrancado yo me bajé,
preguntando si no habían visto a sielva maría apa.
",Vallenato
"Cuando yo venia viajando
Viajaba con mi morena

Y al llegar a la carretera se fue
Y me dejo llorando

Ay es que me duele, y es que me duele
Y es que me duele valgame Dios

039, 039, 039 se la llevo

Mi negra se fue llorando
Y a mí esa cosa me duele

Se le llevo un maldito carro aquel 039

Como llora mi morena
Como lloran los muchachos

Ella me dejo un retrato para queme acordara de ella
",Vallenato
"Mírame fijamente hasta cegarme,
mírame con amor o con enojo.
Mírame fijamente hasta cegarme,
mírame con amor o con enojo.
Pero no dejes nunca de mirarme,
porque quiero morir bajo´e tus ojos.
Pero no dejes nunca de mirarme,
porque quiero morir bajo´e tus ojos.

Cuando me miras subo a los cielos,
porque tus ojos son dos estrellas,
que me iluminan cual dos luceros
el caminito de primavera.

Mírame fijamente hasta cegarme, coqueteame, coqueteame, coqueteame
mírame con amor o con enojo,
Mírame fijamente hasta cegarme,
mírame con amor o con enojo

Mírame fijamente hasta cegarme,
mírame con amor o con enojo.
Mírame fijamente hasta cegarme,
mírame con amor o con enojo.
Pero no dejes nunca de mirarme,
porque quiero morir bajo´e tus ojos.
Pero no dejes nunca de mirarme,
porque quiero morir bajo´e tus ojos.

Esos ojazos me enloquecieron,
de tal manera con su mirar,
que ya no puedo vivir sin ellos
y eso me obliga siempre a cantar.

Mírame fijamente hasta cegarme,
mírame con amor o con enojo.
Mírame fijamente hasta cegarme,
mírame con amor o con enojo.
Ay mirame, ay mirame,
mírame hasta cegarme.
Mírame, mírame, mírame,
Mírame hasta cegarme.
",Vallenato
"Alguien me dijo de donde es usted
Alguien me dijo de donde es usted
Que canta tan bonito esta parranda
Si es tan amable tóquela otra vez
Quiero escuchar de nuevo su guitarra
Óigame compa usted no es del Valle
Del Magdalena, ni de Bolívar
Pues se me antoja que sus cantares
Son de una tierra desconocida
Y yo le dije si a usted le inspira
Saber la tierra de donde soy
Con mucho gusto y a mucho honor
Yo soy del centro de la Guajira

Nací en Dibuya frente al Mar Caribe
Nací en Dibuya frente al Mar Caribe
De donde muy pequeño me llevaron
Allá en Barranca me bautizaron
Y en toda la Guajira me hice libre
Yo vi tocar a Santander Martínez
A Bolañito, a Francisco el Hombre
A Lole Brito, al señor Luis Pitre
Las acordeones de más renombre
Soy de una tierra grata y honesta
La que su historia lleva mi nombre
Yo soy aquel Cantor de Fonseca
La Patria hermosa de Chema Gómez

Viví en un pueblo chiquito y bonito
Viví en un pueblo chiquito y bonito
Llamado Lagunita de la Sierra
Del que conservo recuerdos queridos
Emporio de acordeonistas y poetas
Allá toqué con Julio Francisco
Con Monche Brito y con Chiche Guerra
Y conocí bien a Bienvenido
El que compuso a Berta Caldera
Ya me despido soy Carlos Huerta
Doy mi apellido y nombre de pila
Yo soy aquel Cantor de Fonseca
Y soy nativo de la Guajira
",Vallenato
"
 
 Compadre Ramón (bis)
le hago la visita
pa´que me acepte la invitación
quiero con afecto
llevar al Valle cofres de plata
Una bella serenata
con música de acordeón (bis)
Con notas y con folclor
de la tierra de la hamaca

Acompañenme (bis)
a un collar de cumbia sanjacintera
llevo en mi canto
con Adolfo Pacheco
y un viejo son de Toño Fernandez
Y llevo una Hamaca Grande
más grande que el cerro e´Maco (bis)

Pa´que el pueblo vallenato
meciéndose en ella cante

Y conseguiré (bis)
a un indio Parofo
y su vieja gaita que solo cuenta
historias sagradas
que antepasados recuerdo´ esconde
Pa´que hermosamente toque
y se diga cuando venga (bis)

Que también tiene leyenda
cual la de Francisco el Hombre.

",Vallenato
"Cuando salga de mi casa
Y me demore por la calle
No te preocupes Anita
Porque tu muy bien los sabes
Que me gusta la parranda
Y tengo muchas amistades

Y si acaso no regreso por la tarde
Volveré al siguiente día en la mañanita
Y si acaso no regreso por la tarde
Volveré al siguiente día en la mañanita

Si me encuentro alguna amiga
Que me brinde su cariño
Yo le digo que la quiero
Pero no es con toda el alma
Solamente yo le presto
El corazón por un ratico

Todos eso son amores pasajeros
Y a mi casa vuelvo siempre completico
Todos eso son amores pasajeros
Y a mi casa vuelvo siempre completico

¡Negra no me celes tanto
Déjame gozar la vida!
¡Negra no me celes tanto
Déjame gozar la vida!

Tú conmigo vives resentida
Pero yo te alegro con mi canto
Tú conmigo vives resentida
Pero yo te alegro con mi canto

Cuando salgo de parranda
Muchas veces me distraigo
Con algunas amiguitas
Pero yo nunca te olvido
Porque nuestros corazones
Ya no pueden separarse

¡Lo que pasa es que yo quiero que descanses
Pa' que tenerte siempre bien conservadita!
¡Lo que pasa es que yo quiero que descanses
Pa' que tenerte siempre bien conservadita!

Cómo ya tu me conoces
Te agradezco me perdones
Si regreso un poco tarde
Cuando llegue yo a mi casa
Quiero verte muy alegre
Cariñosa y complaciente

¡Pero nunca me recibas con desaire
Porque así tendré que irme nuevamente!
¡Pero nunca me recibas con desaire
Porque así tendré que irme nuevamente!

¡Negra no me celes tanto
Déjame gozar la vida!
¡Negra no me celes tanto
Déjame gozar la vida!
Tu conmigo vives resentida
Pero yo te alegro con mi canto
Tu conmigo vives resentida
Pero yo te alegro con mi canto
",Vallenato
"Un verso bien sutil y dirigido
Delicado y sensitivo
Quisiera componer yo

Le ruego mi señora que comprenda
Que no sé si usted se ofenda
Pero es mi declaración

Comprenda que el amor no tiene redes
No hay nada que lo pueda detener
Y si usted es la mujer que me conmueve
Respecto al dueño que tiene
Pero se lo digo a usted

Pa' cantar entonces una canción
Y que en plena reunión
Usted me esté entendiendo

Y el mensaje que allí mandé yo
Se quede entre los dos
Aunque mil estén oyendo

Pa' no herir susceptibilidad
Si ante la sociedad
Usted tiene su dueño

Y sabiendo que me entiende
Ya la cordura guardar
Hasta cuando sea bueno

Y cuando la quiera saludar
Digo uso una clave que los dos sabemos
Con su segundo nombre puedo hacerlo
Quizás diciendo el color de su pelo
No importa que muchas puedan tenerlo
Pa' que se rían cuando usted se esté riendo
Y si es caso, de acurdo nos ponemos

Señora ya sabrá que no es deshonra
Ni pecado hacerle sombra a quien no se tiene amor
Pero guardemos siempre los preceptos
Y que el mundo ignore esto es deber para los dos
Y aunque me esté muriendo por tenerla
Y su actitud me dé la aceptación
No olvide que hay un hijo ya en su senda
Que no merece una frenta ni mala reputación

La verdad es que a mí celos me dan
Cuando la veo llegar con su señor marido
Y sé bien que con él esta ya por prejuicio social
Queriendo estar conmigo
Sabe Dios que si peco, es quizás
Por querer sin pensar, un amor tan divino
Y por eso él considerará, si es malo entonces hará
Cambiarnos de camino

Y si yo la quiero saludar
Digo su nombre y menciono otro pueblo
O en una fiesta que nos encontremos
Entono la canción que ya sabemos
Pa' que se rían cuando usted se esté riendo
Y si es caso, de acuerdo nos ponemos
",Vallenato
"Me voy pero ten presente
me voy pero ten presente
que muy dentro llevo tu imagen grabada
eso fue lo que le dije aquel momento antes de partir
no olvides que el amor cuando es del alma
aquel que se encuentra lejos de alla se quiere venir

y yo un momento de estos vuelvo
porque es que me he dado cuenta
que sin ti no puedo vivir
ay sin ti, sin ti, sin ti no puedo vivir
lejos de ti tal vez me pueda morir

muchacha como seria
ay muchacha como seria
para andar contigo por todas partes
y no dejar de mirarte y en frente tuyo yo cantaria
para darte por cada verso un besito
para asi cantar mas bonito todas las canciones mias

y de todas cantarte te necesito
que es donde siempre te he dicho
que sin ti yo no viviria

ay sin ti, sin ti, sin ti no puedo vivir
lejos de ti tal vez me pueda morir

mama también me regaña
ay mama tambien me regala
porque duro dias sin ir a la casa
y tu tambien me reclamas
tal vezp ensando que es culpa mia
ay mi amor yo quiza cuanto daria
para estar siempre a tu lado
y no apartarme de ti
ya no puedodejarte sola ni un dia
porque el que ya el alma mia
no sabe vivir sin ti

ay sin ti, sin ti, sin ti no puedo vivir
lejos de ti tal vez me pueda morir
ay sin ti, sin ti, sin ti no puedo vivir
lejos de ti tal vez me pueda morir
ay sin ti, sin ti, sin ti no puedo vivir
lejos de ti tal vez me pueda morir
",Vallenato
"Ya se dieron cuenta que la quiero pero en su casa no lo sabían
Y ahora ponen el grito en cielo y dudan que serás mía
Pero renunciar a ti no puedo porque yo te quiero negra mía.

Yo no tengo nada que ofrecerte, brindarte el cielo sería mentira
Pero por el hecho de quererte mi felicidad de ti sería
Eres la ilusión que mi alma siente, eres tú la dueña de mis días.

Dejen que su amor sea mío toda la vida, déjenme quererla
Y que ella me quiera a mí, yo no quiero piedras en el camino de ella y de mí
Quiero que comprendan, quiero que comprendan que yo soy de ella y ella de mí.

Siento temor en mi corazón no quiero pensarlo desde ahora
Que quieran conservar la tradición de buscarle el novio a la novia
Y esta es una firme decisión no quiero perderte desde ahora.

Tú que eres devota ´e san antonio pídele que te haga este favor
Yo le pido a san lucas mi patrono que haga el milagro por este amor,
También a la virgen del rosario yo le pediré su bendición.

Dejen que su amor sea mío toda la vida
Déjenme quererla y que ella me quiera a mí
Yo no quiero piedras en el camino de ella y de mí
Quiero que comprendan, quiero que comprendan
Que yo soy de ella y ella de mí.
",Vallenato
"Si tú de verdad me quieres
demuéstramelo por Dios
hacelo pronto y no dejes
que acaben con nuestro amor

Yo se que tus familiares
desean lo mejor pa' ti
pero lo que ellos no saben
es que te mueres por mi.

Que Dios me quite la vida
si no te quiero
y es muy difícil
que los dos nos separemos
me encuentro triste
cuando te encuentras muy lejos
pa' que mentirte si tu sabes que no puedo.
Yo no sé dónde van a encontrar
el hombre perfecto para ti
se van atener que resignar
porque no lo van a conseguir.
Por qué razón, por qué razón
te quieren separar de mí
por qué razón, por que razón
si tu conmigo eres feliz

Por qué razón, por qué razón
por qué razón
por qué mi amor.

A ti te pido disculpas
si alguna vez te fallé
yo sé que a nadie le gusta
que maltraten a una mujer
yo estoy dispuesto a brindarte
mi vida y mi corazón
y eso es para demostrarte
lo que te quiero por Dios

Que Dios me quite la vida...
",Vallenato
"Si yo pudiera alzar el vuelo
Alzar el vuelo como hace el cóndor que vuela alto muy alto
Me fuera lejos, pero bien lejos
Adonde nadie nunca supiera del papa de Rafael Santos

Porque una pena tras otra pena estan acabando conmigo
Y yo por ser un hombre tan fuerte he podido resistir
Ay y no me quiero morir porque me duelen mis hijos

Porque una pena tras otra pena estan acabando conmigo
Y yo por ser un hombre tan fuerte he podido resistir
Ay y no me quiero morir porque me duelen mis hijos

Mejor me voy, mejor me voy
Como hace el cóndor herido
Ay! mejor me voy, mejor me voy
Como hace el cóndor herido

Para que plata, si no es por eso
Porque trabajo y en cualquier parte yo me la puedo ganar
És lo que siento aqui en el pecho
Que con dinero jamas y nunca se puede solucionar

Yo me refiero es a la señora que fue conmigo al altar
Que yo la adoro y la quiero tanto y es la mama de mis hijos
Pero me da mucho pesar que me esta quitando el cariño(bis)

Mejor me voy, mejor me voy
como hace el cóndor herido
Ay! mejor me voy, mejor me voy
Como hace el cóndor herido

Tiene razón ella, tiene razón, en ciertas cosas
Porque deberas yo reconozco de que si soy mujeriego
Pero ella sabe y a mi me consta
Que cuando los dos nos conocimos sabia que era parrandero

Entonces ahora después de viejo vive peleando conmigo
Si llego tarde o llegue temprano es la misma cantaleta
Ay voy a arregla la maleta y voy a coger mi camino

Adiós, adiós
Adiós, adiós
Ya se va el cóndor herido
Adiós, adiós
Adiós, adiós
Ya se va el cóndor herido
",Vallenato
"Yo como creído me equivoqué
Triste es mi vida
Joven querida y ése albur
Yo lo jugué
Y todavía valor me sobra
Hasta donde tuve aposte
Si me matan a balazos
Que me maten y al cabo y qué
Albur de amor me gustó
Yo lo jugué
Como era pobre yo mi vida
La hipotequé
Y todavía valor me sobra
Hasta donde tuve aposte
Si me matan a balazos
Que me maten y al cabo y qué

Albur de amor me gustó
Yo lo jugué
Como era pobre
Yo mi vida la hipoteque
Y todavía valor me sobra
Hasta donde tuve aposte
Si me matan a balazos
Que me maten y al cabo y qué",Ranchera
"Cuando te hablen de amor y de ilusiones
Y te ofrezcan un Sol y un cielo entero
Si te acuerdas de mi no me menciones
Porque vas a sentir amor del bueno

Y si quieren saber de tu pasado
Es preciso decir una mentira
Di que vienes de allá de un mundo raro
Que no sabes llorar
Que no entiendes de amor
Y que nunca has amado

Porque yo, adonde voy
Hablare de tu amor
Como un sueño dorado
Y olvidando el rencor
No diré que tu adiós me volvió desgraciado

Y si quieren saber de mi pasado
Es preciso decir otra mentira
Les diré que llegue de un mundo raro
Que no se del dolor
Que triunfe en el amor
Y que nunca he llorado",Ranchera
"Si nos dejan
Nos vamos a querer toda la vida
Si nos dejan
Nos vamos a vivir a un mundo nuevo

Yo creo, podemos ver
El nuevo amanecer de un nuevo día
Yo pienso que tú y yo
Podemos ser felices todavía

Si nos dejan
Buscamos un rincón cerca del cielo
Si nos dejan
Hacemos con las nubes terciopelo
Y ahí juntitos los dos
Cerquita de Dios
Será lo que soñamos
Si nos dejan
Te llevo de la mano, corazón
Y ahí nos vamos

Si nos dejan
Buscamos un rincón cerca del cielo
Si nos dejan
Hacemos con las nubes terciopelo
Y ahí juntitos los dos
Cerquita de Dios
Será lo que soñamos
Si nos dejan
Te llevo de la mano, corazón
Y ahí nos vamos

Si nos dejan
De todo lo demás nos olvidamos
Si nos dejan
Si nos dejan",Ranchera
"Eres alta y delgadita
Tu hermosura me provoca
Mira que nariz que boca
Que cuerpo que cinturita
No la cambiaría por otra
Aunque fuera más bonita

Eres vaso de cristal
Que en el mar andas nadando
Como no te puedo hablar
Por eso me ando rodeando
No seas ingrata mujer
No me hagas andar penando

De árbol se caen las hojas
Y del Sol no hay que dudar
Bonitas son las muchachas
Sacándolas a pasear
Con dinero y no con señas
Ay, qué rechulo es amar

Me subí al cerro más alto
A preguntarle a cupido
Que cuál era la campana
Con que se tocaba olvido
Para olvidar a esa ingrata
Que olvidarla no he podido

Cupido me contestó
No le metas corte al pino
La mujer que sea celosa
Dale pronto su destino
Que se quede como el oso
Devisando pa'l' camino

Ya con esta me despido
Desojando una rosita
Aquí se acaban cantando
Versos de la delgadita
No la cambiaría por otra
Ni aunque fuera más bonita",Ranchera
"Quién fuera el buque de más potencia
Para arrojarme al fondo del mar
Para sacarte perlita hermosa,
Que yo en tus brazos quisiera estar

Ay, quién pudiera besar tus labios,
Si son de azúcar o son de hiel,
Que yo en mi pecho llevo grabado
El dulce nombre de esa mujer.

Tú me juraste un dichoso día
que me amarías a mi no mas,
que me amarías sinceramente
no separarnos nunca jamás.

Tú me juraste un dichoso día
Y de testigo pusiste a Dios,
Y me juraste sinceramente
No separarnos nunca los dos.

Al ver tus ojos por vez primera
Niña hechicera me enamoré
Al ver tus ojos lindos y bellos
Que yo por ellos me moriré.

Aquí les dejo estas tres canciones,
P'a que las cantes, yo ya me voy,
P'a que las cantes con tu boquita
Que son recuerdos que yo te doy.",Ranchera
"Esta Noche Me Voy De Parranda
Para Ver Si Me Puedo Quitar
Una Pena Que Traigo En El Alma
Que Me Agobia Y Que Me Hace Llorar
Si Me Encuentro Por Ahi Con La Muerte
A Lo Macho no Le He De Temer
Si Tu Amor Lo Perdi Para Siempre
Que Me Importa La Vida Perder

Ya Trate De Vivir Sin Mirarla
Ya Luche Por no Ser Infeliz
Y Tan Solo Encontre Dos Caminos
O Lograrla o Dejar De Vivir

Esta Noche Le Doy Serenata
No Me Importa Perder o Ganar
Esta Noche Le Canto a La Ingrata
Tres Canciones Que La Hagan Llorar
Si Me Matan Al Pie De Su Reja
A Lo Macho Me Harian Un Favor
Que Mas Puedo Pedirle a La Vida
Que Morirme Juntito a Mi Amor

Ya Trate De Vivir Sin Mirarla
Ya Luche Por no Ser Infeliz
Y Tan Solo Encontre Dos Caminos
O Lograrla o Dejar De Vivir",Ranchera
"Ya llegó tu enamorado
Al que nunca correspondes
Ya llegó hasta la ventana
Desde donde tú lo escuchas
Pero donde tú te escondes

Ya no sé ni que decirte
Ya ni tengo que cantarte
Yo quisiera maldecirte
Pero ya estoy convencido
Que nací para adorarte

Ay-ay-ay, ay-ay, ay-ay-ay
La suerte me está fallando
Ay-ay-ay, ay-ay, corazón
La vida me estás cambiando

Ya llegó tu enamorado
El que te interrumpe el sueño
Ese pobre desgraciado
Que anda siempre desvelado
Porque quiere ser tu dueño

Alguien me contó tu vida
Supe de tus ilusiones
Yo no sé si me equivoque
Pero casi estoy seguro
Que te gustan mis canciones

Ay-ay-ay, ay-ay, ay-ay-ay
La suerte me está fallando
Ay-ay-ay, ay-ay, corazón
La vida me estás cambiando

Ya se va tu enamorado
Ya se va de tu ventana
Ya ni debo despedirme
Porque sé que, aunque no quiera
Voy a regresar mañana

Mientras la pasión me dure
Y tu voluntad me aguante
No habrá noches de tu vida
Que no vengan mis mariachis
Y mi voz a despertarte

Ay-ay-ay, ay-ay, ay-ay-ay
La suerte me está fallando
Ay-ay-ay, ay-ay, corazón
La vida me estás cambiando

Ya se va tu enamorado",Ranchera
"Me invitas una copa, o te la invito,
tenemos que brindar por nuestras cosas;
no vamos a llegar a emborracharnos,
no más nos tomaremos cuatro copas.

Me tienes que decir por que te fuiste,
yo tengo que saber cuál fue el desastre;
si sé que por mí amor te consumiste,
me tienes que contar por qué me odiaste.

Quisiera detener en tí la vida,
quisiera revivir aquel pasado;
volver a ser el dueño de tus ojos,
quedarme entre tu amor aprisionado.

Quién sabe cuántos años han pasado,
la vida no dejó las almas rotas
y estamos recordando nuestra história,
no más mientras tomamos cuatro copas.",Ranchera
"Se me acabo la fuerza
De mi mano izquierda
Voy a dejarte el mundo
Para ti solita

Como al caballo blanco
Le solté la rienda
A ti también te suelto
Y te me vas ahorita

Y cuando al fin comprendas
Que el amor bonito
Lo tenías conmigo

Vas a extrañar mis besos
En los propios brazos
Del que este contigo

Vas a sentir que lloras
Sin poder siquiera
Derramar tu llanto
Y has de querer mirarte
En mis ojos claros
Que quisiste tanto
Que quisiste tanto
Que quisiste tanto

Cuando se quiere a fuerza
Rebasar la meta
Y se abandona todo
Lo que se ha tenido

Como tu traes el alma
Con la rienda suelta
Ya crees que el mundo es tuyo
Y hasta me das tu olvido

Y cuando al fin comprendas
Que el amor bonito
Lo tenías conmigo

Vas a extrañar mis besos
En los propios brazos
De el que esté contigo

Vas a sentir que lloras
Sin poder si quiera
Derramar tu llanto
Y has de querer mirarte
En mis ojos claros
Que quisiste tanto
Que quisiste tanto
Que quisiste tanto

Te solté la rienda",Ranchera
"No vale nada la vida
La vida no vale nada
Comienza siempre llorando
Y así llorando se acaba
Por eso es que en este mundo
La vida no vale nada

Bonito León Guanajuato
Su feria con su jugada
Ahí se apuesta la vida
Y se respeta al que gana
Allá en mi León Guanajuato
La vida no vale nada

Camino de Guanajuato
Que pasas por tanto pueblo
No pases por Salamanca
Que ahí me hiere el recuerdo
Vete rodeando vereda
No pases porque me muero

El Cristo de tu montaña
El cerro del cubilete
Consuelo de los que sufren
Adoración de la gente
El Cristo de tu montaña
Del cerro del cubilete

Camino de Santa Rosa
La sierra de Guanajuato
Ahí nomás tras Lomita
Se ve Dolores Hidalgo
Yo ahí me quedo paisano
Allí es mi pueblo adorado",Ranchera
"Yo sé bien que estoy afuera
Pero el día que yo me muera
Sé que tendrás que llorar (llorar y llorar)
(Llorar y llorar)

Dirás que no me quisiste
Pero vas a estar muy triste
Y así te vas a quedar

Con dinero y sin dinero
Yo hago siempre lo que quiero
Y mi palabra es la ley
No tengo trono ni reina
Ni nadie que me comprenda
Pero sigo siendo el rey

Una piedra en el camino
Me enseñó que mi destino
Era rodar y rodar (rodar y rodar)
(Rodar y rodar)

También me dijo un arriero
Que no hay que llegar primero
Pero hay que saber llegar

Con dinero y sin dinero
Yo hago siempre lo que quiero
Y mi palabra es la ley
No tengo trono ni reina
Ni nadie que me comprenda
Pero sigo siendo el rey",Ranchera
"Me cansé de rogarle, me cansé de decirle
Que yo sin ella de pena muero
Ya no quiso escucharme si sus labios se abrieron
Fue pa' decirme ya no te quiero

Yo sentí que mi vida se perdía en un abismo profundo
Y negro como mi suerte
Quise hallar el olvido al estilo Jalisco
(No te rajes) pero aquellos mariachis
Y aquel tequila me hicieron llorar

Me cansé de rogarle, con el llanto en los ojos alcé mi copa
Y brindé con ella, no podía despreciarme
Era el último brindis de un bohemio con una reina
Los mariachis callaron

De mi mano sin fuerza cayó mi copa sin darme cuenta
Ella quiso quedarse cuando vio mi tristeza
Pero ya estaba escrito que aquella noche perdiera su amor",Ranchera
"Ay, ay, ay
Cariño, mío
Ríndete ya

Ando volando bajo
Mi amor esta por lo suelos
Y tú tan alto, tan alto
Mirando mis desconsuelos
Sabiendo que soy un hombre
Que está muy lejos del cielo

Ando volando bajo
Nomás porque no me quieres
Y estoy clavado contigo
Teniendo tantos placeres
Me gusta seguir tus pasos
Teniiendo tantas mujeres

Tú y las nubes me tienen loco
Tú y las nubes me van a matar
Yo pa' arriba volteo muy poco
Tu pa'abajo no sabes mirar (juh ya, ahí)

Yo no nací pa'pobre
Me gusta todo lo bueno
Y tú tendrás que quererme
O en la batalla me muero
Pero esa boquita tuya
Me habrá de decir te quiero

Arbol de la esperanza
Que vives sólo en el campo
Tu dices si no la olvido
O dime si no la aguanto
Que al fin y al cabo mis ojos
Se van a llenar de llanto

Tú y las nubes me tienen loco
Tú y las nubes me van a matar
Yo pa' arriba volteo muy poco
Tu pa'abajo no sabes mirar",Ranchera
"Aqui esta el aventurero
muchacho simpatico
dicharachero enamorado
pero muy sincero, eso si

ay la la la
ay la la la
ay la la la la la la
ay la la la
ay la la la
ay la la la la la la

yo soy el aventurero
el mundo me importa poco
cuando una mujer me gusta
me gusta a pesar de todo

Me gustan las altas y
las chaparritas, las flacas y gordas
y las chiquititas, solteras
y viudas y divorciaditas
me encantan las chatas
de caras bonitas

Y por eso vengo aqui cantando
con mi cancion
yo soy el aventurero
puritito corazon

ay la la la
ay la la la
ay la la la la la la
ay la la la
ay la la la
ay la la la la la la

El mundo me importa poco
y hago de mi lo que quiero
soy honrado y buen amigo
bacilador mas sincero

Yo juego baraja
y se parrandear
lo mismo les tomo
tequila o mezcal
lo mismo pulquitos tambien
el champagne lo mismo les
bailo que un tango que un vals
tambien un jarabe que algun chachacha

yo soy el aventurero
y a los suegros les respondo
que si tren a sus hijitas las cuiden (si señores)
o no respondo

ay la la la
ay la la la
ay la la la la la la
ay la la la
ay la la la
ay la la la la la la

yo soy el aventurero
el mundo me importa poco
cuando una mujer me gusta
me gusta a pesar de todo

Me gustan las altas y
las chaparritas, las flacas y gordas
y las chiquititas, solteras
y viudas y divorciaditas
me encantan las chatas
de caras bonitas
me gustan las suegras
que no sean celosas
me encantas las chatas
poco resbalosas
que tengan hermanos que
no sean celosos, que
tengan sus novios caras de babosos
me gusta la vida
me encanta el amor
soy aventurero rebacilador

y por eso tengo el alma de trovador
y bohemio, yo soy el aventurero
y hasta luego mis cuates
ahi nos vemos

ay la la la
ay la la la
ay la la la la la la
ay la la la
ay la la la
ay la la la la la la
aventurero yo soy",Ranchera
