bgi,edad,ingreso_mensual,deuda_total,tiempo_empleo,num_tarjetas,monto_solicitado,historial_morosidad,estado_civil,nivel_educacion,tipo_vivienda
1,29,5486.678898645384,15170.172613888493,4.3637471492504165,5,42270.02447873579,1.3613594879810318,Casado,Superior,Alquilada
0,44,4517.52788428734,17470.66410079171,2.31949091486295,1,5578.3236598989115,1.2409787685418447,Viudo,Media,Alquilada
0,59,5704.110793028593,28617.719557081902,4.5948988053763165,1,16298.938077110077,0.5044968972670079,Soltero,Superior,Hipoteca
0,30,2496.9211516191117,16926.025435908545,6.1138393618473055,3,795.1870336109191,0.4968838365187657,Soltero,Basica,Alquilada
0,52,7887.5292081465195,35813.46491344316,5.830255353370436,3,21983.09219229016,0.2580955236241663,Soltero,Superior,Familiar
0,37,4835.697643214862,19524.077165052353,2.3464425212038993,0,7802.487988646608,0.6979660926578272,Soltero,Media,Propia
0,33,7234.591663176256,913.8979267534578,0.9127691290240819,2,45639.809893219346,0.37888980596113253,Casado,Basica,Alquilada
0,43,5685.450692755408,21026.73296883626,2.815240067989305,2,43806.24446407483,0.5657300669910428,Casado,Superior,Familiar
0,29,5913.506438307568,18049.26707906222,0.7692194749305026,2,7869.464530842719,0.27970856970137054,Soltero,Media,Alquilada
0,36,6139.534560464408,25318.022032661967,11.040787202685333,0,46244.81027622359,0.6574455979103181,Divorciado,Media,Familiar
1,27,5895.41712003463,20385.450810159666,2.1223028808697,4,111233.54472296745,0.8699769781963522,Divorciado,Basica,Alquilada
0,74,6285.445519735088,13892.352128129809,0.8388975176259995,1,34906.94707884523,0.07916752741484376,Soltero,Media,Propia
0,45,7658.305060264863,5205.614109685073,0.1288857719833833,0,37270.009837040605,0.8946703451395797,Soltero,Media,Alquilada
0,34,5393.04233940294,13327.813941711798,5.189783790103037,1,5727.225198418696,0.38858681584589766,Soltero,Basica,Alquilada
0,48,6418.007515177024,8195.836366325599,5.0654169149841,0,17193.595970213308,0.9310885282174669,Soltero,Postgrado,Familiar
0,43,4820.528611425547,10355.812401562218,2.082156335553708,0,1392.488145146022,0.28220261254884177,Soltero,Basica,Propia
0,41,7880.234430898945,19708.627235364875,0.3720656488813726,2,1994.5932369610937,0.23824469651369423,Casado,Superior,Hipoteca
1,54,3647.2153958814606,28359.23603481125,2.635019740558731,0,136115.02439778563,1.2329093890356795,Soltero,Media,Hipoteca
0,56,8601.880865821631,18157.37223858385,1.8641486276414165,1,7909.481188191786,0.14462115619560123,Soltero,Media,Propia
0,37,4919.684098711313,5432.935503718525,5.652382615793508,1,27581.12535258224,0.9296306291709906,Viudo,Postgrado,Alquilada
0,36,2138.4497957639037,18556.821345761127,4.654221230029178,0,32866.622354631894,0.3308441917498218,Casado,Media,Familiar
1,40,5256.208829821579,24573.05189316521,2.2674534327944587,7,39041.842302866506,0.36087152910890263,Divorciado,Postgrado,Hipoteca
1,18,3637.8966850502384,10121.736765444943,1.2288157461212414,0,120882.94372086467,0.18442312989449156,Soltero,Media,Alquilada
0,22,6681.287097977448,13927.862666616658,22.12925154682265,0,5528.156927931942,0.4255350505635326,Soltero,Superior,Alquilada
0,65,3694.752041395218,15117.505557833576,3.0256963623264688,0,823.7501191388588,0.19667776021999342,Casado,Superior,Alquilada
0,69,4107.633133570441,8720.813495342081,5.828157192596624,0,10593.086121827655,0.02003062856136337,Soltero,Superior,Alquilada
0,41,1220.9185381089378,20186.243470750873,0.7573304104734127,0,2787.0959114791276,0.15872615752575572,Soltero,Superior,Propia
0,53,4095.3873615018465,14032.414811137747,3.323670411344603,2,453.6234656509583,0.0031997382229143655,Casado,Superior,Familiar
1,49,152.24134674208653,18356.259551256222,0.13961481211462656,6,8939.084850506657,1.9164854800767621,Casado,Media,Propia
0,80,1832.1943530285535,7900.0625775831995,3.5205868473535102,0,30625.31608716122,1.6869936262375718,Casado,Media,Propia
0,61,6520.829312288595,11500.333597412717,16.623599942560745,2,16702.54341606492,0.25139177196934487,Casado,Postgrado,Alquilada
0,43,6571.600317301664,20779.05086262217,2.4242197239737098,2,7501.957583088328,0.6516587890408427,Casado,Media,Alquilada
0,30,5850.915123569929,12017.334783265864,0.19888360387391568,3,21246.10895899333,0.21217574292857033,Soltero,Media,Alquilada
0,20,3066.0477137415737,28815.71080986724,0.15722522362918268,1,5279.784367835098,0.555990360274469,Soltero,Superior,Alquilada
0,48,4904.577287716041,11802.910515083182,2.4550068131504075,0,289.71722744078687,0.8184817523676712,Soltero,Media,Alquilada
0,33,4992.794921818863,16797.477806015086,0.8719153692556543,0,28908.439926698204,1.4664373762425988,Soltero,Postgrado,Propia
0,23,2683.2706216149145,22460.72665498472,0.1181453854060028,2,19549.66167977932,0.25558973972415766,Viudo,Superior,Alquilada
0,35,8006.7966035343015,3653.074136535746,7.057314520714552,3,28735.138918188433,0.7646160312407585,Casado,Superior,Hipoteca
0,28,6754.724581151343,913.5295041537938,3.0672735222690766,0,794.3274665532946,0.15457438820776304,Casado,Superior,Alquilada
0,70,4558.071652340672,2794.749483439242,1.707135864146678,0,36294.785213858006,2.319482619614794,Soltero,Basica,Alquilada
0,58,5053.771677989062,25100.672827417457,11.517086346607716,4,19326.7592182792,0.013053725868436596,Soltero,Media,Alquilada
0,44,5416.765615895105,10585.134832860425,0.6172771174893266,3,16574.543721485043,0.4625759462519728,Soltero,Superior,Hipoteca
1,67,916.5302631514187,35465.594285346015,15.608612740704872,8,19596.011545043715,0.5386788604024059,Soltero,Media,Propia
0,46,4505.645234958806,10486.019210740891,1.8841456774526313,2,39965.822338664395,0.5824490590486503,Soltero,Superior,Alquilada
0,32,3636.031504004403,16476.410425576294,10.96433567784054,0,17683.079213838893,0.06413694948500309,Divorciado,Postgrado,Familiar
1,67,2996.759980210169,27336.879620543004,4.618375603423861,1,17395.31881967638,1.3946012527945164,Casado,Superior,Alquilada
1,53,4437.79941422809,31048.74310527298,8.76386775688192,2,93510.04421574104,0.09994750205818287,Casado,Media,Propia
0,29,8595.373053699044,31492.02861309118,20.679947980001412,0,28271.68056239399,0.48742810127701885,Casado,Postgrado,Alquilada
0,42,6281.68572253402,24666.92984474514,1.7012348244930584,1,11678.459766691785,0.12594906445104131,Divorciado,Superior,Propia
0,31,3857.6420204344067,23192.5002064917,16.238368329798273,2,24578.770753124358,0.1835188093194587,Soltero,Superior,Alquilada
0,24,6145.165562712317,19740.215593609464,2.467236648458109,0,9860.711900962171,0.3953342975723864,Soltero,Media,Familiar
