Ganancia bruta,Ganancia (pérdida),Ingresos de actividades ordinarias,Costo de ventas,Patrimonio total,Total pasivos,Total de activos,Sector,Ganancias acumuladas,Otros pasivos financieros corrientes,Pasivos corrientes totales,Costos financieros,Otros activos no financieros corrientes,Activos corrientes totales
227677.33333333334,20770.333333333332,227677.33333333334,0.0,694058.3333333334,6219375.333333333,6913433.666666667,L,492747.3333333333,0.0,1031609.0,31118.666666666668,0.0,1952874.3333333333
2348823.3333333335,299626.3333333333,5422303.0,3073479.6666666665,6070403.666666667,6613949.0,12684352.666666666,G,1355868.6666666667,138514.0,1954293.0,61846.0,3098809.0,5430127.333333333
2269141.6666666665,558162.3333333334,8265427.0,5996285.333333333,2352258.3333333335,5162931.333333333,7515189.666666667,F,1713854.0,698146.0,3891160.6666666665,174789.0,302423.5,4330471.666666667
16877868.333333332,4907662.0,76558386.0,59680517.666666664,25843804.333333332,43337842.666666664,69181647.0,C,19982238.333333332,0.0,6180908.333333333,4116214.6666666665,489300.3333333333,15613527.666666666
987326.3333333334,88102.33333333333,5707509.333333333,4720183.0,2053402.0,1963417.0,4016819.0,G,782463.6666666666,807007.0,1745089.0,0.0,0.0,2299540.6666666665
1282753.6666666667,175792.66666666666,5446810.0,4164056.3333333335,364391.0,7339662.0,7704053.0,C,-1285609.0,1277.0,361919.0,1060812.3333333333,0.0,6149082.666666667
3924127.0,507765.0,25671849.0,21747722.0,8480847.0,3852861.6666666665,12333708.666666666,G,507765.0,492666.6666666667,3826489.0,274132.6666666667,0.0,11430583.666666666
4290005.333333333,602454.6666666666,16805219.0,12515213.666666666,1322756.3333333333,8563637.333333334,9886393.666666666,J,1159764.3333333333,0.0,4773110.0,76772.66666666667,4661.0,9016336.0
2297312.3333333335,643789.3333333334,53214286.333333336,50916974.0,2726504.3333333335,1948873.6666666667,4675378.0,G,657808.0,42698.333333333336,1189364.3333333333,1049600.3333333333,0.0,4015539.0
2748700.6666666665,-388315.0,11625484.666666666,8876784.0,3956181.6666666665,17854967.333333332,21811149.0,L,796663.6666666666,619460.0,11561197.0,1532050.3333333333,0.0,3811532.3333333335
673474.3333333334,-149707.0,7086304.0,6412829.666666667,3687747.6666666665,4264094.666666667,7951842.333333333,C,987747.6666666666,364552.6666666667,2163413.3333333335,98189.33333333333,108934.0,3038858.6666666665
241039.66666666666,-32054.666666666668,379779.0,138739.33333333334,6580954.666666667,1083221.3333333333,7664176.0,B,6404791.666666667,0.0,582152.6666666666,0.0,0.0,289735.3333333333
13687516.666666666,3201650.6666666665,108089193.66666667,94401677.0,14670864.0,11391761.666666666,26062625.666666668,G,13470864.0,1202070.3333333333,11388518.0,128836.0,0.0,10074241.0
1314006.3333333333,21093.666666666668,1314006.3333333333,0.0,9600476.333333334,3608273.0,13208749.333333334,L,6786177.666666667,65316.666666666664,1481992.0,272191.6666666667,6101.333333333333,123877.0
3152864.0,1143522.6666666667,7126810.666666667,5960920.0,5826285.0,19860717.666666668,25687002.666666668,L,1036548.0,8728263.333333334,10628899.0,277237.0,6440617.0,13555183.333333334
6582813.0,496928.6666666667,17366744.666666668,10783931.666666666,1422030.0,6376119.666666667,7798149.666666667,C,815485.0,1764412.3333333333,2859696.6666666665,439441.3333333333,0.0,975315.0
3541045.0,325684.6666666667,30850091.333333332,27309046.333333332,2995106.0,12168552.333333334,15163658.333333334,G,-1173894.0,5844937.5,8532716.666666666,0.0,0.0,10136103.333333334
1370272.3333333333,454466.3333333333,2367771.0,997498.6666666666,7105730.333333333,11118718.666666666,18224449.0,L,2390378.3333333335,0.0,1287190.6666666667,550830.0,0.0,597913.6666666666
3256596.0,-131475.66666666666,8171525.666666667,4914929.666666667,3100466.6666666665,6142655.333333333,9243122.0,C,1237803.3333333333,171632.66666666666,3209775.0,399018.3333333333,0.0,7322704.333333333
2180755.0,467788.3333333333,15203635.333333334,13022880.333333334,2405172.0,9519074.666666666,11924246.666666666,F,2232001.6666666665,76660.66666666667,9519074.666666666,103466.0,0.0,10814623.666666666
4334638.666666667,765456.6666666666,36057632.666666664,31722994.0,8992114.333333334,96119160.33333333,105111274.66666667,F,3874718.6666666665,37842427.0,61038815.666666664,3982899.0,0.0,96358228.66666667
3479657.6666666665,-110088.66666666667,18008225.666666668,14528568.0,922910.0,11631573.666666666,12554483.666666666,G,705774.0,4183343.3333333335,11610344.0,646087.0,1772839.3333333333,10265293.333333334
75955.66666666667,-457281.6666666667,910252.0,834296.3333333334,17861939.666666668,534027.0,18395966.666666668,B,622666.3333333334,92102.33333333333,534027.0,580896.0,548.3333333333334,12176766.666666666
2417651.6666666665,54456.0,40900071.0,38482419.333333336,3754768.3333333335,13891610.0,17646378.333333332,G,-1450771.6666666667,6143496.333333333,8090008.666666667,2111109.0,123093.0,8272291.0
3146473.0,1010016.0,9975834.333333334,6829361.333333333,3590921.0,4334245.666666667,7925166.666666667,G,2571791.0,1072092.0,4334245.666666667,164630.0,0.0,7836561.333333333
2687392.3333333335,548328.6666666666,7092517.666666667,4405125.333333333,1547153.6666666667,4451234.666666667,5998388.333333333,G,1373556.0,152995.66666666666,4415171.0,133758.0,454223.6666666667,5688709.0
4174861.3333333335,418630.6666666667,16843981.0,12669119.666666666,7972925.666666667,10865231.666666666,18838157.333333332,G,3177929.3333333335,1605334.0,10460304.0,491555.6666666667,588120.3333333334,17832558.333333332
1115211.3333333333,245806.66666666666,6810750.666666667,5695539.333333333,1345484.0,4337952.333333333,5683436.333333333,G,797956.3333333334,472687.0,4138747.3333333335,57129.0,1925.3333333333333,4229864.0
1163370.6666666667,-72590.0,2638259.6666666665,1474889.0,6134097.0,2192211.0,8326308.0,C,1121814.6666666667,282403.3333333333,1093647.0,0.0,0.0,1345918.6666666667
651451.0,493538.6666666667,651451.0,0.0,10691272.0,158414.66666666666,10849686.666666666,K,10124971.666666666,0.0,39778.666666666664,9852.666666666666,0.0,682816.6666666666
10800657.666666666,1417156.3333333333,25668509.333333332,14867851.666666666,4207991.0,13908457.333333334,18116448.333333332,C,2670501.6666666665,2739650.3333333335,7602009.666666667,1348448.3333333333,0.0,10510574.0
2883530.3333333335,419711.0,21905152.666666668,19021622.333333332,1551485.3333333333,7082534.333333333,8634019.666666666,G,938331.3333333334,3780273.0,5855497.666666667,515588.0,0.0,7688076.333333333
2467596.3333333335,581055.6666666666,13969254.666666666,11501658.333333334,2556609.6666666665,54492772.666666664,57049382.333333336,F,1447684.3333333333,14595420.0,54363026.0,284780.0,0.0,55968402.333333336
3694828.0,566931.6666666666,14544752.0,10849924.0,2768440.3333333335,6687272.666666667,9455713.0,G,1006387.6666666666,5115551.666666667,5685798.0,890308.3333333334,4539.0,9329929.333333334
4273277.0,1305349.6666666667,9511250.333333334,5237973.333333333,7163385.0,4140710.3333333335,11304095.333333334,G,2139302.0,0.0,4140710.3333333335,28964.666666666668,3399.0,11264003.0
2947491.0,114525.0,6371891.666666667,3424400.6666666665,2278552.3333333335,1916355.0,4194907.333333333,G,374310.6666666667,377615.3333333333,1579629.0,160124.0,71256.0,873107.6666666666
430928.3333333333,30690.666666666668,430928.3333333333,0.0,4165928.3333333335,592911.6666666666,4758840.0,L,-121817.0,0.0,46172.0,1330.0,0.0,1616465.6666666667
2600293.3333333335,733675.3333333334,15412551.0,12812257.666666666,4760625.666666667,3575389.6666666665,8336015.333333333,F,1572846.6666666667,26319.666666666668,138866.33333333334,79683.66666666667,353652.6666666667,3939443.6666666665
46374871.333333336,3984337.3333333335,96595193.33333333,50220322.0,23337025.333333332,50696199.333333336,74033224.66666667,C,20413420.0,22923945.333333332,50696199.333333336,0.0,752259.3333333334,49882232.333333336
1490408.0,-781410.3333333334,175655587.66666666,174165179.66666666,-252963.66666666666,2924085.3333333335,2671121.6666666665,J,-1818859.0,0.0,2923803.0,0.0,0.0,2635654.3333333335
245431.33333333334,108760.66666666667,3624042.3333333335,3378611.0,1093428.0,10853732.666666666,11947160.666666666,F,316362.6666666667,1203309.0,6165282.333333333,43278.666666666664,0.0,10562993.0
5106385.666666667,960577.0,8790312.333333334,3683926.6666666665,3473919.6666666665,1342490.6666666667,4816410.333333333,G,1847219.6666666667,0.0,1342490.6666666667,79959.0,0.0,4407815.666666667
3171683.3333333335,1070759.0,8186026.333333333,5014343.0,6696093.333333333,10707860.333333334,17403953.666666668,C,2293962.0,613608.3333333334,1586119.6666666667,904747.3333333334,29631.666666666668,3096818.6666666665
4600040.666666667,314346.6666666667,14669514.333333334,10069473.666666666,3223974.6666666665,5913657.666666667,9137632.333333334,G,378723.3333333333,2898305.6666666665,5047355.333333333,669760.0,0.0,8248946.333333333
2462914.0,440471.3333333333,9624918.0,7162004.0,1160737.3333333333,3684727.3333333335,4845464.666666667,M,1139614.0,26403.5,2284882.6666666665,0.0,0.0,3066022.6666666665
3683306.6666666665,959439.3333333334,16172473.333333334,12489166.666666666,6221553.666666667,47778426.333333336,53999980.0,F,5654887.0,12405365.5,22911424.666666668,718978.3333333334,29312413.5,31569696.333333332
5597584.0,-1129207.0,27697706.0,22100122.0,-228101.0,10354609.0,10126508.0,G,-2336364.0,1264422.0,9114401.0,1941999.0,0.0,6151766.0
-59130.0,-95200.0,5342927.0,5402057.0,7039686.0,18527750.0,25567436.0,F,6512587.0,7638098.0,17700181.0,3291533.0,126887.0,22358212.0
1187901.6666666667,-99262.33333333333,6484350.0,5296448.333333333,3401264.6666666665,3258181.6666666665,6659446.333333333,C,45533.666666666664,148734.0,909347.6666666666,333715.0,0.0,1084136.0
604458.3333333334,835462.6666666666,604458.3333333334,0.0,10360862.333333334,2327391.3333333335,12688253.666666666,K,3372127.3333333335,1221800.0,417903.6666666667,1555155.0,3188.0,3986238.6666666665
3608432.6666666665,1197651.0,12634225.0,9025792.333333334,4271586.0,4550929.0,8822515.0,G,3796086.0,2145044.0,4550929.0,30318.666666666668,0.0,8610228.333333334
1885897.6666666667,505826.0,11189309.333333334,9303411.666666666,2386466.6666666665,2364559.6666666665,4751026.333333333,F,1961466.6666666667,37762.333333333336,578784.3333333334,121477.0,0.0,3910494.3333333335
1561605.0,274053.3333333333,12474461.0,10912856.0,6282590.666666667,798686.0,7081276.666666667,G,3152818.0,66646.0,617938.3333333334,43699.666666666664,85612.0,572889.6666666666
3518575.3333333335,520392.6666666667,21558880.666666668,18040305.333333332,5192655.333333333,3623452.6666666665,8816108.0,G,3599847.3333333335,2297.3333333333335,757666.3333333334,42916.0,22015.0,8486685.333333334
1045343.3333333334,-139524.0,2075963.3333333333,1030620.0,10865202.333333334,15140132.666666666,26005335.0,K,6052729.0,0.0,2123942.0,936005.0,0.0,1233927.3333333333
3833646.6666666665,-264957.3333333333,21264960.666666668,17431314.0,894253.6666666666,4868916.666666667,5763170.333333333,G,94253.66666666667,45000.0,2813208.0,0.0,0.0,3782454.0
1030245.3333333334,1970693.0,1395451.6666666667,365206.3333333333,2206768.6666666665,7113386.0,9320154.666666666,L,1961428.6666666667,536774.3333333334,731271.0,733811.6666666666,0.0,1062657.6666666667
14714339.333333334,436090.0,49528552.333333336,34814213.0,2584024.3333333335,26139349.666666668,28723374.0,C,436090.0,6620712.0,13031549.666666666,1920866.3333333333,75359.33333333333,23245467.333333332
1187180.3333333333,109346.66666666667,1373365.0,186184.66666666666,6435408.666666667,3383203.0,9818611.666666666,I,-816485.3333333334,880582.3333333334,1015607.6666666666,20860.0,6577.0,1667700.3333333333
1782263.6666666667,467926.3333333333,2471133.3333333335,688869.6666666666,7190129.666666667,2284732.0,9474861.666666666,I,5557472.666666667,58605.0,570717.3333333334,174785.66666666666,740446.5,1212657.3333333333
446627.6666666667,-101333.0,446627.6666666667,0.0,9750587.333333334,685033.6666666666,10435621.0,L,3871591.6666666665,23674.333333333332,132365.33333333334,11618.0,0.0,203714.0
4373842.333333333,580191.6666666666,16179180.0,11805337.666666666,5131602.333333333,8199661.0,13331263.333333334,J,-4688104.333333333,1601029.0,7992171.0,1598021.6666666667,0.0,10975644.333333334
7883123.0,1652529.0,12244931.666666666,4361808.666666667,10620641.333333334,2104358.6666666665,12725000.0,I,4008584.6666666665,0.0,2104358.6666666665,0.0,10182.333333333334,1553559.3333333333
291123.0,546732.3333333334,291123.0,0.0,2048554.6666666667,8075036.333333333,10123591.0,C,1574082.6666666667,0.0,226181.33333333334,0.0,0.0,88721.0
1047461.0,474933.0,9570367.333333334,8522906.333333334,3213791.6666666665,4886131.0,8099922.666666667,C,2252687.3333333335,1671285.0,4497032.333333333,368636.6666666667,0.0,4272041.333333333
14477341.666666666,1931846.0,26673721.666666668,12196380.0,7745373.666666667,16885126.333333332,24630500.0,G,3200539.3333333335,1875070.0,10694373.0,705589.3333333334,184366.0,22507280.333333332
3227718.0,258216.0,5820494.0,2592776.0,3897861.3333333335,7027110.333333333,10924971.666666666,G,556984.0,1866765.6666666667,2771991.3333333335,464209.5,1682251.0,4807178.666666667
3257705.6666666665,704681.0,26225677.333333332,22967971.666666668,5860034.666666667,13454329.666666666,19314364.333333332,C,2122646.0,2446407.3333333335,9367243.333333334,841165.0,50840.666666666664,13736661.666666666
2578791.3333333335,-300110.0,3558776.0,979984.6666666666,7750812.333333333,13486269.666666666,21237082.0,L,-5749187.666666667,205917.0,527314.3333333334,920849.6666666666,0.0,1032952.6666666666
4662067.666666667,1062827.0,6383135.333333333,1721067.6666666667,1439644.0,7991531.0,9431175.0,D,871667.0,27711.5,752632.3333333334,895446.6666666666,809861.0,3308331.6666666665
1822276.0,298392.6666666667,1822276.0,0.0,1026969.6666666666,4021166.3333333335,5048136.0,L,843001.6666666666,46.0,408262.6666666667,168547.0,450000.0,1764572.3333333333
3587906.6666666665,365995.6666666667,10264567.0,6676660.333333333,2986880.3333333335,12051447.0,15038327.333333334,G,2886880.3333333335,1110052.6666666667,8540633.666666666,643857.3333333334,0.0,11667577.333333334
638694.0,168592.33333333334,638694.0,0.0,4491704.666666667,2070942.6666666667,6562647.333333333,L,1970484.0,737472.0,1910458.0,119422.66666666667,532.0,134498.0
5744218.666666667,319713.3333333333,47971532.0,42227313.333333336,4067792.6666666665,25841523.666666668,29909316.333333332,G,2757950.0,7949929.0,14838976.333333334,803668.5,211315.5,24226266.333333332
4488197.333333333,775816.0,23156923.333333332,18668726.0,10791389.333333334,8475361.666666666,19266751.0,C,3621773.0,1225817.0,4441379.333333333,350566.5,1474353.0,12447794.0
-172225.0,-881097.3333333334,3636162.0,3808387.0,11998791.666666666,910185.3333333334,12908977.0,B,-2333852.6666666665,6437.666666666667,899751.0,87419.66666666667,0.0,1851965.0
335580.0,198915.66666666666,2325981.0,1990401.0,740856.6666666666,3207429.6666666665,3948286.3333333335,H,140856.66666666666,386950.6666666667,2837575.0,27135.0,78597.66666666667,1264086.6666666667
3416912.0,1465624.6666666667,3555637.0,138725.0,6880117.666666667,4530070.333333333,11410188.0,B,5845567.666666667,92410.66666666667,4166626.6666666665,0.0,0.0,7365380.666666667
220925.33333333334,-96067.33333333333,304315.3333333333,83390.0,13098093.666666666,4643466.666666667,17741560.333333332,B,2125897.6666666665,182056.0,4635493.0,0.0,0.0,6217563.666666667
3821257.0,616754.3333333334,16542813.333333334,12721556.333333334,3709080.6666666665,5446019.666666667,9155100.333333334,C,1085842.3333333333,1538691.0,4488108.666666667,526376.3333333334,1734.0,5652740.666666667
1966732.3333333333,53572.666666666664,10527359.333333334,8560627.0,2969469.6666666665,4465456.0,7434925.666666667,G,819634.0,548493.6666666666,4100803.0,146161.33333333334,0.0,6242437.666666667
508967.0,761260.6666666666,1074011.6666666667,565044.6666666666,14333979.666666666,14623641.333333334,28957621.0,L,4312211.666666667,4969900.0,8538810.0,783628.0,566809.0,2024003.6666666667
1032888.6666666666,669600.3333333334,4085988.6666666665,3053100.0,9825636.333333334,16111243.0,25936879.333333332,L,2938565.6666666665,4475526.333333333,5683800.0,1108966.6666666667,3132410.0,13172934.333333334
0.0,98412.66666666667,0.0,0.0,1629275.3333333333,4169102.3333333335,5798377.666666667,L,712568.6666666666,0.0,4163198.6666666665,5952.333333333333,0.0,4924619.333333333
4297061.666666667,510155.6666666667,14114320.333333334,9817258.666666666,2173391.6666666665,8510730.333333334,10684122.0,J,747216.0,88767.5,3677588.0,753415.3333333334,0.0,9943263.0
4065829.0,-710924.6666666666,10688426.666666666,6622597.666666667,12736826.0,8949561.333333334,21686387.333333332,C,4983660.0,2692.5,8938202.0,1489076.6666666667,29975.0,13439841.666666666
3568498.3333333335,3917241.3333333335,15229744.0,11661245.666666666,3805328.6666666665,6820003.0,10625331.666666666,J,3755096.6666666665,0.0,5473446.666666667,178083.33333333334,0.0,10539120.666666666
1862140.3333333333,149587.66666666666,7997091.333333333,6134951.0,597419.3333333334,3121522.0,3718941.3333333335,F,329234.3333333333,27696.666666666668,1779941.0,334297.6666666667,0.0,2024237.3333333333
611924.6666666666,353810.3333333333,876855.3333333334,264930.6666666667,8183914.666666667,2941593.6666666665,11125508.333333334,J,-4022064.0,603463.5,746341.0,66286.0,957.0,642423.3333333334
8259413.666666667,1024212.3333333334,45770955.666666664,37511542.0,5896057.0,17336504.666666668,23232561.666666668,G,4396057.0,8648110.0,15449628.666666666,0.0,0.0,18976776.0
2797794.0,401933.6666666667,18966236.0,16168442.0,-814710.3333333334,51145362.666666664,50330652.333333336,G,-948443.0,19327563.666666668,42957092.666666664,151118.33333333334,1700.0,49629839.0
3219843.3333333335,250848.33333333334,4805980.0,1586136.6666666667,9878632.666666666,1964867.6666666667,11843500.333333334,F,634519.0,171791.0,579573.0,186693.0,78671.0,6026407.0
766895.0,302046.0,9891433.0,9124538.0,4537805.0,14432454.0,18970259.0,F,3485568.0,3365948.0,14432454.0,170789.33333333334,10711.0,18969309.0
5335406.333333333,852176.6666666666,13885500.333333334,8550094.0,3979998.6666666665,6217378.0,10197376.666666666,F,3679998.6666666665,896546.5,3537300.6666666665,224605.5,263082.0,4243271.333333333
1853230.3333333333,475530.6666666667,11331722.333333334,9478492.0,2349354.0,2428369.0,4777723.0,J,1365875.3333333333,48316.0,1711457.3333333333,227616.33333333334,40000.0,4461130.666666667
24188.0,-32423.333333333332,24188.0,0.0,-6310030.0,18012007.666666668,11701977.666666666,H,-7743363.333333333,2604338.5,2604338.5,0.0,0.0,28820.333333333332
1100828.0,201721.66666666666,5508072.666666667,4407244.666666667,1303816.3333333333,791447.3333333334,2095263.6666666667,M,753847.6666666666,0.0,784744.3333333334,7997.0,0.0,1968977.6666666667
3387251.6666666665,20771.666666666668,3387251.6666666665,0.0,1956432.0,6955177.666666667,8911609.666666666,L,1682561.0,430695.0,6955177.666666667,31216.0,795791.6666666666,7576204.333333333
6485328.333333333,685691.3333333334,48317381.666666664,41832053.333333336,5764098.0,9090974.0,14855072.0,G,3627630.0,3298037.0,7466863.333333333,377908.3333333333,7695.0,12889674.333333334
9800915.0,468656.0,10984947.0,1184032.0,3777250.0,5126589.333333333,8903839.333333334,M,2305625.0,791023.0,4894644.666666667,271088.6666666667,26146.0,8321649.333333333
4307181.666666667,1568148.3333333333,12161079.0,7853897.333333333,3879986.3333333335,3717649.3333333335,7597635.666666667,G,3353536.3333333335,232488.0,3717649.3333333335,284662.0,0.0,7529110.0
8834500.333333334,1984797.0,32840903.333333332,24006403.0,21282276.666666668,18907059.0,40189335.666666664,G,313534.6666666667,498821.0,18907059.0,115271.66666666667,1814815.0,34121641.666666664
850921.3333333334,141026.0,927874.6666666666,115430.0,2086528.6666666667,19511617.0,21598145.666666668,F,225593.66666666666,140848.66666666666,16485755.0,24733.666666666668,0.0,9538307.0
6864613.333333333,818520.6666666666,6864613.333333333,0.0,3433609.6666666665,13014171.333333334,16447781.0,L,2307568.0,6121.0,1194376.3333333333,769237.5,167853.66666666666,1864949.6666666667
5551983.0,-1267575.3333333333,16869638.666666668,11317655.666666666,3338315.6666666665,12665019.666666666,16003335.333333334,G,-8828884.333333334,0.0,12665019.666666666,1051801.3333333333,0.0,12357946.333333334
1056482.0,841455.6666666666,13523254.0,12466772.0,20975270.666666668,105691.66666666667,21080962.333333332,K,3774012.6666666665,0.0,11689.666666666666,0.0,0.0,17783992.0
3563208.3333333335,719713.0,13352346.333333334,9789138.0,3249663.3333333335,4791633.666666667,8041297.0,G,2402663.3333333335,2969365.3333333335,4770890.0,679492.5,160545.66666666666,5915907.0
822687.0,309820.0,839436.6666666666,16749.666666666668,12870887.0,1324551.6666666667,14195438.666666666,K,1112223.0,0.0,184204.33333333334,257804.33333333334,296.5,5006165.333333333
2827468.6666666665,79764.0,14131769.333333334,11304300.666666666,1407061.0,34133812.0,35540873.0,F,1285528.0,9781065.333333334,20893040.333333332,266397.3333333333,648406.6666666666,34945194.666666664
116396.0,154266.0,1057110.6666666667,940714.6666666666,895916.6666666666,19654543.0,20550459.666666668,F,227181.0,2316247.6666666665,12895277.0,16543.333333333332,0.0,19654650.666666668
1052041.0,591768.3333333334,4373198.0,3321157.0,6642263.333333333,5237885.0,11880148.333333334,B,5642263.333333333,519012.0,2129435.6666666665,238087.0,0.0,2845773.3333333335
3028712.3333333335,824518.3333333334,10932798.333333334,7904086.0,2694065.0,2844502.0,5538567.0,F,1663294.3333333333,473621.3333333333,2061841.3333333333,0.0,321143.6666666667,3230183.6666666665
3634909.3333333335,321323.6666666667,10693933.333333334,7059024.0,2711303.0,3090043.0,5801346.0,I,772160.0,159370.33333333334,2034038.0,117382.5,0.0,3833007.0
5653127.0,160233.66666666666,22859097.333333332,17205970.333333332,3780777.3333333335,15566525.666666666,19347303.0,B,1450852.3333333333,5999163.0,11021138.333333334,1202894.3333333333,0.0,10469361.0
1490381.0,1167413.0,5759452.0,4269071.0,4471685.333333333,5573464.333333333,10045149.666666666,F,3305018.6666666665,2358024.5,3073225.3333333335,103250.0,100000.0,9606221.333333334
0.0,-807190.6666666666,0.0,0.0,-1005303.3333333334,25488490.666666668,24483187.333333332,F,-5639457.333333333,5722879.0,25488490.666666668,351086.6666666667,0.0,43081.333333333336
229624.0,1482811.6666666667,229624.0,0.0,25784866.666666668,3074272.6666666665,28859139.333333332,K,2026788.6666666667,0.0,3074272.6666666665,150169.0,0.0,5654022.666666667
926794.6666666666,-89082.66666666667,1123662.0,295301.0,1962497.3333333333,8712794.0,10675291.333333334,L,85647.66666666667,135388.66666666666,897812.6666666666,34171.0,0.0,671838.6666666666
2374346.0,108982.0,12138975.0,9764629.0,2967128.0,12115371.0,15082499.0,F,172080.0,3241147.0,12115371.0,622209.0,726697.0,15077942.0
3444367.3333333335,-442168.6666666667,3444367.3333333335,0.0,13471786.333333334,51436694.666666664,64908481.0,L,415768.3333333333,2530805.5,2653849.3333333335,3369028.0,18017906.0,43822683.0
1601352.3333333333,410101.6666666667,16022927.333333334,14421575.0,4094579.6666666665,22661224.0,26755803.666666668,F,3214942.3333333335,11307671.5,18569874.666666668,511410.0,8999251.0,22697272.333333332
593404.0,27693.0,593404.0,0.0,654003.6666666666,9910448.333333334,10564452.0,M,342900.3333333333,105131.0,323960.3333333333,60557.333333333336,1097.0,1760081.6666666667
4176990.6666666665,1180236.6666666667,5617929.333333333,1440938.6666666667,5017022.333333333,1459200.6666666667,6476223.0,G,-3605768.6666666665,236160.33333333334,1433926.0,18358.333333333332,0.0,6257735.666666667
1699535.3333333333,753920.3333333334,1699535.3333333333,0.0,2146331.3333333335,13279004.666666666,15425336.0,S,1556553.6666666667,0.0,238535.0,345204.0,0.0,663879.6666666666
2965735.0,1293355.3333333333,14491454.333333334,11525719.333333334,12718305.333333334,11223495.333333334,23941800.666666668,F,2166053.6666666665,450629.6666666667,5521595.333333333,483266.3333333333,0.0,7186279.666666667
351323.6666666667,74423.33333333333,3890112.0,3538788.3333333335,496706.0,18498294.666666668,18995000.666666668,F,-3294.0,34447.0,2142467.6666666665,0.0,0.0,18960318.666666668
745200.0,424936.0,745200.0,0.0,38203228.0,3488634.6666666665,41691862.666666664,K,35116992.0,0.0,108757.66666666667,5205.333333333333,0.0,1305160.6666666667
2988540.6666666665,1207725.3333333333,4554405.0,1565864.3333333333,9382996.333333334,13176713.0,22559709.333333332,F,4545394.333333333,0.0,1176539.0,694761.6666666666,2748.6666666666665,5075011.666666667
203076.33333333334,67241.0,240899.0,113468.0,567972.6666666666,4682195.333333333,5250168.0,L,472350.0,293330.0,318797.6666666667,2.0,0.0,1122213.6666666667
8232888.0,438764.3333333333,62729047.333333336,54496159.333333336,3532041.0,55112522.0,58644563.0,F,964641.0,13053712.5,51247066.666666664,1039502.0,0.0,58619770.0
3095697.0,44084.666666666664,22883042.333333332,19787345.333333332,6070262.666666667,6075707.0,12145969.666666666,G,1254651.0,2608801.3333333335,6075707.0,0.0,0.0,6718003.333333333
391259.6666666667,248540.0,391259.6666666667,0.0,9232559.666666666,406725.3333333333,9639285.0,K,4150576.3333333335,0.0,187890.33333333334,0.0,0.0,1814879.3333333333
740374.0,131040.66666666667,5590365.333333333,4849991.333333333,8219076.666666667,4204376.0,12423452.666666666,A,320140.6666666667,206807.66666666666,976017.6666666666,238369.33333333334,1309.5,2663551.3333333335
18099669.0,-359740.3333333333,18230218.0,130549.0,27844487.666666668,31819694.0,59664181.666666664,G,-26924858.333333332,5385.0,31819694.0,498048.3333333333,1035412.6666666666,47578143.333333336
6980611.0,292234.0,107139949.33333333,100159338.33333333,2466294.6666666665,10240902.0,12707196.666666666,N,880870.6666666666,180991.66666666666,7666175.0,518522.6666666667,30193.0,10651714.666666666
118020.0,-15038.666666666666,118020.0,0.0,270101.0,7852417.0,8122518.0,L,16451.0,698557.0,1129297.6666666667,14825.333333333334,1570301.0,8005192.0
1188852.6666666667,1100616.0,1188852.6666666667,0.0,5678897.0,3596410.3333333335,9275307.333333334,K,5521180.666666667,0.0,3594604.6666666665,0.0,0.0,3833221.0
145.66666666666666,-65557.33333333333,145.66666666666666,0.0,91687.0,6331552.333333333,6423239.333333333,F,33358.0,42.5,2864008.3333333335,2534.3333333333335,0.0,2055995.3333333333
1748844.0,342367.0,60902416.333333336,59153572.333333336,8787958.0,12489824.666666666,21277782.666666668,C,1349005.0,8596913.666666666,10966025.0,0.0,55392.0,11452040.333333334
3287918.6666666665,483381.0,5740286.0,2452367.3333333335,3037029.3333333335,5076909.333333333,8113938.666666667,G,821985.0,0.0,4004147.6666666665,17531.0,0.0,7874633.666666667
803731.3333333334,287292.6666666667,6206651.666666667,5402920.333333333,1118932.3333333333,12546127.0,13665059.333333334,F,573723.6666666666,2048256.3333333333,2622534.3333333335,269582.0,0.0,13652154.666666666
1707661.0,194080.66666666666,13741646.333333334,12033985.333333334,970490.3333333334,3181345.0,4151835.3333333335,G,617896.6666666666,138421.66666666666,2757898.0,138580.0,0.0,3839382.6666666665
5356398.666666667,-945266.6666666666,45637960.0,40281561.333333336,3940517.6666666665,16662331.0,20602848.666666668,G,233456.66666666666,0.0,8421208.333333334,0.0,0.0,14663582.333333334
232910.66666666666,106307.33333333333,232910.66666666666,0.0,8129837.0,355776.0,8485613.0,L,-170264.0,2381.0,47068.333333333336,10095.333333333334,1124.3333333333333,693393.3333333334
367987.0,250382.66666666666,477163.6666666667,109176.66666666667,7399061.333333333,2542542.6666666665,9941604.0,L,1904278.0,0.0,1365761.6666666667,49587.333333333336,0.0,324383.3333333333
337737.6666666667,196514.66666666666,5912641.666666667,5574904.0,755215.3333333334,6932474.333333333,7687689.666666667,F,634973.6666666666,302021.0,1965755.0,8348.0,0.0,7561726.666666667
463811.0,10121.333333333334,463811.0,0.0,8033831.333333333,3707319.3333333335,11741150.666666666,K,58927.666666666664,4540162.0,1747495.6666666667,53127.333333333336,775972.0,2985091.6666666665
4254751.0,317702.0,6764795.666666667,2510044.6666666665,6513991.666666667,8190063.333333333,14704055.0,J,99564.0,417571.0,4689112.0,570627.3333333334,31813.5,12752732.666666666
