,x1,x2,x3,x4,y,noise1,noise2,noise3
854,76,101,408,921,3938.2682253011135,9605,82,1.7336211719969983
855,3,198,299,889,3351.8611986238166,39205,1,1.551131500150708
856,122,186,189,684,2678.4093606643873,38810,2,1.7966884203139388
857,72,64,316,780,3022.460899148424,14401,257,1.7708954718223326
858,58,63,237,683,2355.131988637282,3970,6562,1.6492170333292218
859,104,140,290,706,3235.056745991564,4490,1,2.29598854487269
860,60,124,227,598,2560.5399999977317,33490,626,2.008220187572114
861,26,83,386,1121,3569.4177343901156,4901,4097,1.7801918431930726
862,37,92,414,766,3858.788485440781,38810,2402,2.1298975276651797
863,53,203,159,836,2364.26312262997,8282,17,1.9763068439741531
864,43,216,369,941,4082.0820823860377,29930,4097,2.1824260908501674
865,62,154,435,773,4366.77229677351,11882,257,2.0737485411783823
866,110,226,268,739,3468.064063206062,15130,2,2.2075299882989947
867,85,82,277,1083,2822.245991919897,50,17,1.6755364519940714
868,52,179,271,1002,3147.384472465543,11882,6562,1.6106686888294628
869,47,183,378,922,4011.085784781714,4625,4097,2.1858254012662797
870,2,60,229,521,2154.256348529798,7745,4097,1.7384198530921364
871,10,140,216,1047,2435.6055919901355,12322,626,1.797997715003951
872,63,113,348,848,3484.517757196155,18226,17,1.4200674589458586
873,39,111,336,549,3325.973230436441,20737,6562,2.0125225397182023
874,112,193,176,953,2583.8650589920358,38810,1,2.2228609036063
875,126,154,259,624,3099.8744341497804,842,82,2.384849190679831
876,67,159,207,595,2577.041591603263,33125,1,1.7280298892808257
877,8,99,403,912,3738.869340549836,31685,1297,1.8571675216395405
878,82,188,262,797,3183.2499042062695,38026,257,2.3901274425885344
879,29,229,152,1173,2374.8720524256187,31330,17,1.5684726744731436
880,101,130,472,1159,4638.149144303492,170,2402,1.465378188403898
881,30,175,145,754,2073.3196731905127,35345,6562,1.6386935088219259
882,26,215,342,1090,3824.1719432052646,4357,626,2.3569873342713725
883,115,119,144,735,1994.1200179728528,11026,1297,2.1659007607836056
884,56,65,305,580,2903.977988819727,13226,2402,1.851661339146875
885,16,133,391,996,3817.3432507051903,27557,257,1.5592106008821782
886,22,120,165,525,1962.5855866474938,3970,4097,2.210809827012035
887,116,161,343,551,3782.1317087576767,82,6562,2.197421678610253
888,127,84,480,999,4547.552404651389,35722,2,2.169779445895993
889,23,148,363,954,3677.0597802797192,20450,17,2.336919553293933
890,117,218,168,1150,2645.78156926139,20450,2402,2.0818818086515067
891,111,114,227,638,2626.5916953967426,226,82,1.7789525091639842
892,29,118,275,914,2848.3106419671276,33857,17,1.5023966013310524
893,103,195,203,935,2789.8927978284123,2026,2,1.481781963967963
894,82,196,327,1057,3739.617364897135,17425,6562,2.0564304510344584
895,103,106,284,947,3028.3102381459075,37637,1,1.8886938345836604
896,45,182,149,1134,2170.68452115806,8465,6562,2.2315197287134794
897,7,147,456,1017,4381.416965475525,3970,626,2.184833238587095
898,12,218,461,642,4759.197939868684,13226,2,2.2899729247774965
899,12,204,464,1160,4718.971409373845,101,4097,2.146428568382448
900,71,83,231,591,2428.028352542058,1850,6562,2.3227617920629617
901,97,116,409,954,4061.4402357913655,10817,1,1.7538304165504777
902,76,69,391,947,3654.331759739405,785,257,2.2792333591998006
903,116,88,431,765,4149.688142924129,101,17,2.078396372648211
904,116,80,369,870,3617.212254322131,2026,2402,2.1074899948994372
905,37,188,454,971,4620.216246590728,26897,4097,2.3437569513654477
906,31,148,208,880,2455.3255639607587,4901,6562,1.5881036285293486
907,125,189,389,695,4298.611762462992,122,82,2.048262538488748
908,39,157,208,994,2514.4342725240094,27226,2,1.6465789757680787
909,31,215,189,1190,2610.89909129344,485,1,2.282153965891333
910,88,179,410,1182,4338.821015487199,17425,2,1.97347749174456
911,29,117,427,1062,4059.776304221331,26570,1297,1.8690545978121111
912,2,201,268,504,3115.296212567897,10202,6562,2.3885987875296015
913,69,101,242,944,2594.1391895321535,170,1297,1.8025560094704278
914,86,157,489,552,4865.422897296204,7397,257,2.0075020235497467
915,20,111,460,1094,4277.066653003926,37250,4097,1.6774337789529463
916,105,186,310,1056,3608.533970928654,8101,6562,2.2392958791149886
917,113,201,432,767,4671.054416670322,6725,6562,2.018684967138104
918,43,123,228,978,2526.5062306507375,7397,2,1.5354628594002437
919,36,176,276,721,3138.3351191237216,4097,4097,2.33313051602191
920,25,212,466,530,4799.91664132447,1850,626,2.212809089672988
921,90,183,155,816,2322.241208196083,21026,1297,2.0323785443738105
922,113,79,494,553,4605.697039496761,5777,1,2.208457694115939
923,43,162,324,801,3473.6688845457593,36101,2402,1.4833731648434858
924,56,104,164,1157,1955.362853430795,12322,1,1.427253628512411
925,19,76,251,767,2441.6823279899504,9026,257,1.6099521406955892
926,97,152,492,959,4891.032052225703,15626,1297,1.8746154301271063
927,56,81,479,1007,4369.693634567156,16642,1297,2.1660518532376685
928,41,202,197,1186,2637.4042595268597,24965,2,2.0354370700479785
929,105,156,354,997,3822.5606396381663,3365,82,1.7180770651980595
930,117,130,492,1096,4833.833211698547,21905,2402,1.4225044398241682
931,118,68,269,739,2766.222177195801,26570,17,1.5801252142101894
932,55,147,471,659,4607.3232486573015,24965,257,1.4958602121276212
933,19,197,355,616,3829.6766577964327,6562,2,1.6554163349771454
934,115,81,436,736,4155.3606967523,5330,626,1.822151876369865
935,105,164,462,939,4723.081513730391,226,17,2.2016072989622577
936,37,200,370,898,4003.4581306373752,9217,2,2.2748634869918276
937,95,113,455,644,4411.0734532794395,36482,1,1.8363612494741834
938,21,90,444,1135,4054.4174231537554,3137,6562,2.1307657988657067
939,45,118,251,933,2691.44845844215,23105,1,1.6813912653821559
940,101,108,158,559,2025.2030987684273,33125,82,1.716472488137636
941,92,229,244,1029,3249.7946356128746,8465,4097,1.7942814171948183
942,92,61,148,895,1709.4893817501315,2501,17,1.9636435091169937
943,98,207,358,694,4073.680472149188,37250,2,1.8163718915062925
944,23,213,206,965,2720.1991462147475,29930,1297,1.9868599672776455
945,126,200,436,1071,4726.906201300392,7745,626,2.3040094221280576
946,45,133,444,516,4305.229582218767,12322,2,1.6310836966325213
947,11,89,229,965,2307.7339874630834,11450,1,2.2303015045788657
948,111,134,326,820,3510.6210454762304,5777,2402,1.6617482222488742
949,73,165,150,1189,2161.4988050344473,170,257,2.0134389713044976
950,98,112,454,702,4404.761934667752,39602,2402,2.25063282603279
951,66,165,350,523,3746.282967574482,35345,6562,1.517750685718239
952,105,113,159,763,2065.297186949167,20165,1297,1.461043738626903
953,44,174,369,690,3891.470875579445,325,17,2.207244172337209
954,64,123,491,1193,4676.623136709139,15626,1297,2.2321712474837314
955,110,157,419,725,4357.87270224211,145,626,2.1479899453115125
956,109,138,213,1075,2620.2667938686814,22802,4097,2.316547200953798
957,24,103,203,712,2192.678439710102,226,6562,2.288237863636091
958,50,186,484,511,4879.523693495621,28225,2402,1.9765895346985396
959,73,186,355,579,3897.779369344881,28562,82,2.1086465976660556
960,103,106,405,1022,3996.193300395414,10001,626,1.679160046399591
961,113,76,272,1028,2816.258579030284,30977,6562,1.6587899448024972
962,82,130,267,842,2956.6092799875278,2705,4097,2.029267596875862
963,43,194,305,725,3468.875302842879,3970,2402,1.635336358891358
964,20,217,384,860,4156.296329131804,22802,6562,1.7031707572106012
965,78,137,364,666,3755.508759182038,36482,82,1.737934304278925
966,42,208,211,712,2779.040408921873,11450,1,1.411235146413512
967,39,167,283,942,3160.23569299377,24026,1,2.2856899896271283
968,112,98,486,926,4627.4330587122795,12997,4097,1.8177807656772598
969,81,115,333,1161,3413.378166255003,32042,1297,1.7766745311927372
970,18,225,219,925,2868.6593139775587,5930,1297,1.9780197163769975
971,38,143,308,828,3247.0773804690193,14401,1,2.0935157690288246
972,44,206,212,836,2782.4489247959673,10817,1,1.5904403713568516
973,118,232,306,988,3816.624448603722,17425,6562,1.5656731091804668
974,42,124,456,999,4352.356916624806,7570,82,2.317921154147843
975,57,97,310,593,3093.5312625065003,226,17,1.8604400659951523
976,71,129,160,1054,2071.6147832050756,21026,4097,1.4584763746420397
977,88,119,286,883,3070.824822995749,19322,1,2.2666717219203565
978,40,169,229,617,2738.966281002789,9410,257,1.5942018524513615
979,47,219,285,551,3433.0209278964912,17425,4097,1.7818524047444924
980,117,191,258,877,3241.736983342021,37,82,2.3610576341712615
981,105,224,187,611,2799.763600209163,7397,1297,1.9196139901161235
982,98,152,399,698,4148.652007345896,18226,1,2.0773684026881916
983,54,233,413,953,4536.988634615264,2210,2,2.3383525533804614
984,70,231,391,1114,4386.182587479588,1850,6562,1.8686510066162987
985,17,66,152,1083,1599.3685816723314,170,4097,1.4083080517832978
986,119,93,389,942,3843.907088083878,12322,1297,1.455071694514411
987,51,169,384,504,4003.3017257029583,25922,2402,2.17772030495847
988,87,173,224,817,2821.4323534243485,1601,2,1.5479744806133307
989,14,81,450,995,4045.4420733089687,785,1,2.235628376453379
990,5,201,249,1011,2970.086696248759,5626,1,1.6787643562223
991,47,133,269,1122,2909.2691132912137,31330,2,2.05866616211425
992,108,166,286,1000,3331.52290958118,9026,2,1.5762385190794115
993,52,168,278,539,3153.6331109101784,27557,4097,2.020534597461238
994,92,199,156,901,2407.6936297779057,3601,2402,1.6567670568009714
995,61,187,257,1174,3092.4816156758106,23717,2402,1.8306124896218225
996,42,178,391,590,4080.7088810501145,37637,6562,1.8405550227025858
997,14,174,405,509,4113.506474549139,27226,2,2.0345597551717605
998,20,125,203,1131,2285.2649490751546,16901,1,1.6962824458271744
999,113,68,339,1192,3315.8653210476355,29930,626,2.1310648469025546
1000,126,185,426,1068,4577.909076726516,29242,2402,1.9815926869981249
1001,79,167,415,815,4304.186809424851,25922,6562,1.8171212755957233
1002,41,151,211,588,2514.3809642589367,82,1297,2.3497539616418712
1003,88,85,375,836,3627.028627596464,1682,6562,2.230087889683507
1004,106,233,145,1168,2507.17194711769,23717,1297,2.1520885068882145
1005,30,73,374,736,3435.874976233939,38810,1,2.1969238847258614
1006,38,162,338,675,3574.901459348403,21905,1,2.0344992648690994
1007,69,129,202,800,2403.03863542714,5930,2,1.4756439954897846
1008,124,81,423,1117,4071.134983619311,5042,626,2.1382850793411547
1009,90,233,153,1183,2535.638590135359,15626,2,1.5281731987298284
1010,91,193,420,997,4490.385228768887,1850,1,1.7540735253650255
1011,70,216,362,718,4085.5299947157832,21905,1297,1.5568218624548613
1012,99,60,180,1088,1976.2755319237476,485,2402,1.4456664132423678
1013,89,119,289,580,3097.189561281947,14401,17,2.1533393828807785
1014,72,231,443,654,4806.963328260709,901,6562,1.402178337306539
1015,36,64,184,1114,1887.321184782732,26245,6562,1.9198043654202124
1016,120,170,422,725,4463.555302067713,50,1297,1.6837459378278912
1017,105,84,353,918,3482.968360121687,36865,4097,2.333727940363092
1018,65,58,373,1167,3435.944937361684,24337,4097,1.5236176730553637
1019,125,91,385,1161,3815.809403849693,82,1,1.676676009765782
1020,99,121,445,669,4376.66352433418,7057,17,1.5852693019449342
1021,73,134,259,1156,2890.7729382593016,7226,82,1.8690239366172277
1022,42,150,397,924,4000.4375927013016,21905,1,2.172370230102146
1023,62,69,191,635,2023.9583593241648,32762,17,1.8470643217756202
1024,93,128,337,592,3530.9778202217954,577,626,1.6001675178068595
1025,82,79,282,746,2841.962370947988,5477,1297,2.1185021374892514
1026,41,219,290,537,3459.151329766945,31330,17,2.017858360504042
1027,112,111,461,768,4486.517451251184,14401,17,1.5032852062533828
1028,29,141,374,635,3746.6570290757463,13690,17,1.734233101142053
1029,26,172,457,706,4546.876560703835,901,82,1.4525706308059942
1030,6,228,201,952,2711.9648580548815,730,1,1.4812710871304287
1031,113,205,218,902,2977.5888219837966,2305,6562,1.7532639521366677
1032,57,229,222,720,2996.6619984441445,5042,4097,2.2538823147832012
1033,48,159,157,1007,2135.4018627429227,3722,257,1.9568077936379642
1034,4,64,413,796,3649.286874531501,5330,626,1.9292227875583163
1035,25,132,496,954,4672.346848056247,39602,82,2.1645815794291137
1036,92,195,290,860,3461.7941223526113,1850,4097,1.7431652397896016
1037,109,206,435,944,4709.233166334098,1522,626,1.6753790457518496
1038,2,211,284,623,3288.6941329213164,32762,1297,1.7380406726687323
1039,92,199,268,1176,3304.155404031591,29930,82,1.4349015511828696
1040,14,158,397,769,3975.7074919759043,11450,2402,1.9065521133438095
1041,15,130,264,584,2785.185559269975,1226,17,1.5987774320798769
1042,4,231,324,884,3705.104076876146,21026,1297,2.379929777973606
1043,17,177,391,1061,4021.3893727734767,8837,1297,1.9142032363804846
1044,57,77,431,967,3969.8798985518647,16385,1,1.6436883372242794
1045,3,190,298,1012,3306.945672499794,16385,4097,2.0811284571711415
1046,63,91,140,1067,1719.4693429778467,65,257,1.5415721872832675
1047,82,209,334,999,3855.934721394858,2026,4097,1.7677702275144846
1048,103,223,432,572,4750.2790780033,37250,257,2.0316752419092903
1049,95,210,268,868,3360.5920000868878,9410,17,1.5054259734744444
1050,126,157,140,1007,2161.5466216199366,31685,6562,2.077183053198123
1051,24,181,480,935,4767.546973637926,31685,1,2.2837096201199745
1052,25,60,171,715,1740.6552949019235,27226,2,1.868279479365057
1053,36,87,375,830,3521.300148499471,170,257,1.4454762439278075
1054,32,58,383,713,3443.0424813644486,15626,1297,2.075785138803576
1055,96,204,311,838,3679.3573240293695,1445,257,2.234716085655154
1056,26,76,280,631,2688.4536811403477,2705,2402,2.1994368380477614
1057,77,103,175,505,2085.040625537222,3601,2,2.1616710872370932
1058,27,194,464,802,4706.245215170492,14885,4097,1.8424286145981958
1059,88,197,280,1102,3381.962595963498,21317,1,2.291343506020984
1060,59,128,377,819,3776.4644339165475,2810,82,1.9450078427851467
1061,11,64,359,958,3232.1470429437386,30277,1297,1.4321603689841025
1062,38,218,220,511,2887.9889445861886,4762,1297,2.2794459528244237
1063,32,151,165,1193,2127.0971832716004,32401,1,1.7900519213501611
1064,65,194,383,572,4141.7724800819005,626,6562,1.5723539923265086
1065,11,101,265,949,2650.733340634895,14642,257,1.5227911673778243
1066,58,176,221,788,2747.3082183576553,35722,4097,2.1345052582642907
1067,49,164,423,1073,4288.175023934611,8465,4097,1.4478663481293497
1068,107,84,375,803,3663.339366122935,785,17,2.306253403067905
1069,66,138,393,519,3966.077397628759,4762,1297,1.5935904123434783
1070,18,212,266,661,3184.667112529653,401,2,1.813802856815458
1071,63,105,170,711,2023.7416707378898,19882,1,1.855082812797348
1072,87,196,383,950,4199.336295899531,39205,2,1.977770371534596
1073,82,81,228,552,2419.0212902486523,30277,626,1.5918009867049325
1074,98,218,254,1190,3292.2270942710497,962,1297,1.9187321132226267
1075,26,206,386,711,4134.852161162112,35345,17,1.5504203763998183
1076,20,101,188,925,2054.7875580835807,362,1,1.5358186597436094
1077,102,108,234,680,2634.892292973861,25922,1297,1.7030537806736137
1078,21,113,207,819,2263.821704317241,5777,17,2.030259700313681
1079,11,135,307,1036,3143.4912251613205,2917,4097,1.4456629986014282
1080,75,71,272,1150,2709.7596858322104,26245,6562,1.5114984258434387
1081,67,126,463,1063,4473.303084048819,12545,17,1.6934175574241883
1082,97,192,354,1001,3970.8981165771133,577,2402,1.902057540721457
1083,120,59,420,786,3936.9084061007948,16130,82,1.9645570704424449
1084,39,139,398,961,3951.680091184406,8650,17,1.604257297853274
1085,31,70,260,846,2512.06260316968,13925,1297,2.31185545426421
1086,82,103,396,775,3864.1673054357475,24337,257,1.4228281037268034
1087,19,85,234,1103,2347.1161984983137,26897,2,2.386839005889245
1088,60,83,231,1145,2404.187812871273,2402,257,2.1387261477676653
1089,99,68,373,1089,3557.0648754936137,26570,82,1.775274547469127
1090,69,126,463,1019,4477.70145565728,26245,2,2.241937593279343
1091,112,215,221,616,3044.999691066359,2402,1,1.8742632379076924
1092,30,210,141,680,2201.640070408397,15626,1,2.2013286811265984
1093,118,63,219,769,2343.209277631359,20450,1297,2.2850168593416664
1094,7,73,327,1033,3009.579468233857,33125,1297,1.9322218191193636
1095,84,104,312,706,3201.347918208937,8465,257,2.2497336758620703
1096,124,75,480,949,4500.092363805312,325,1297,2.059750560898312
1097,89,109,360,1030,3618.8790469940404,12997,626,1.8642521224258664
1098,13,179,402,787,4110.011914792263,442,257,1.7917353239245926
1099,14,154,491,719,4709.429668339806,27557,17,2.0242117996323516
1100,45,74,376,729,3489.4580915304687,21026,2402,1.8175269852095557
1101,100,121,286,866,3106.905832605986,35722,4097,1.8043432293124186
1102,105,101,313,1113,3241.5445549822234,1370,257,1.731309417259474
1103,114,224,319,520,3874.810706072685,5042,4097,1.453756099147192
1104,115,63,306,1013,3032.4650406379124,15377,82,2.1132835651355446
1105,106,111,271,970,2954.022145187646,22802,1,2.20380503317872
1106,21,63,286,1111,2666.2070117706776,3722,6562,1.9822499557993911
1107,63,165,163,585,2243.737744408156,290,4097,1.5918242715845317
1108,109,64,267,993,2712.1667532986107,33490,2,2.339517966772866
1109,30,75,288,1001,2757.1101639185235,7397,626,2.1711610359026783
1110,51,69,200,734,2071.2460493012377,21610,6562,1.8203200304986424
1111,10,56,150,787,1521.7567333894572,362,82,2.0391054555715993
1112,17,192,294,921,3314.1084796453342,17690,257,1.5398206970406507
1113,126,166,430,784,4523.272865077375,10817,626,1.457907417831683
1114,116,137,466,760,4655.118469067487,12322,4097,1.7311585381566834
1115,64,61,454,1060,4095.481775130091,901,626,1.6274114153138215
1116,100,86,141,715,1785.4740142389203,4357,6562,2.094876020086354
1117,96,202,269,651,3334.4177989373425,12101,1297,2.1311322781253645
1118,33,181,270,807,3106.9454023346857,530,6562,2.182629723753191
1119,3,123,433,552,4077.996554984457,15377,4097,2.3107683439242246
1120,78,94,272,981,2822.0256859380306,101,2,2.3520753807373747
1121,120,202,403,560,4458.707918229369,16130,2402,1.763515734780567
1122,95,167,207,908,2675.6761701998744,24337,2402,2.2249357461512584
1123,59,124,357,943,3598.3888976516364,32042,6562,2.1512395401354283
1124,64,129,424,915,4167.805232451976,4625,2402,1.8438760195942556
1125,85,144,358,769,3755.855128683289,2305,4097,1.61683498282553
1126,52,70,314,985,2990.5923115688556,35345,4097,1.990092306580849
1127,21,200,409,586,4280.499732391998,7397,257,1.8158533638900827
1128,93,193,268,563,3278.2275956543854,10817,82,1.6357707197588134
1129,97,221,241,742,3200.1285180791438,4097,82,1.8754606799843871
1130,36,115,283,1030,2914.4383405031253,35345,2,1.8011549908879323
1131,30,162,368,595,3797.284004495749,37,257,1.6524192614939706
1132,128,232,141,1149,2518.5752962887154,21026,2,2.1648373529937244
1133,82,199,497,798,5113.689716689604,18770,6562,1.5610479959338535
1134,19,118,374,1135,3618.817999684896,15626,1,1.973508668721914
1135,110,177,469,816,4850.401563018329,4226,2,1.7665685568328797
1136,49,215,412,1096,4434.3325501274785,1025,2402,1.4922498722619069
1137,48,83,210,1048,2209.6667683703613,10202,2402,2.0561534163043795
1138,10,210,150,847,2230.1540149104817,26245,626,2.3092997223184266
1139,39,181,380,1149,4000.52855305308,5042,626,1.9704727962263293
1140,22,97,350,1184,3336.106898116397,24337,257,2.2415247517550805
1141,50,198,428,696,4486.656677439941,38417,2402,2.2968089595284438
1142,86,136,290,529,3176.7126790061893,32762,6562,2.2696898479771876
1143,36,82,448,597,4082.8743452398335,12101,4097,2.009613874210357
1144,50,70,316,580,3002.1128015666504,36865,2,1.6058560212933055
1145,126,119,187,1040,2362.4820009209125,1297,82,1.9023263801960857
1146,51,72,183,514,1949.8831382201654,5777,1,1.6720346060854965
1147,33,170,237,500,2792.7785172726053,9605,82,1.4879811251771817
1148,100,73,452,820,4213.471587032161,1850,2,1.686758999115324
1149,5,77,380,1086,3446.8946675886464,7057,6562,2.1108222818100453
1150,32,151,269,502,2959.3829690011603,20450,1297,1.4812639266124594
1151,59,85,248,542,2547.030703935475,9410,257,2.3694227088033784
1152,26,113,433,630,4083.1764932442106,14401,17,2.1839044667220557
1153,118,224,311,573,3819.86893638728,2117,82,1.6903950972442183
1154,25,229,324,590,3742.891914772219,29242,17,2.152037374856465
1155,80,57,451,706,4088.389835586608,26245,17,2.3004521418238273
1156,117,233,296,1113,3739.138314403338,12101,626,1.5715574159207732
1157,84,182,186,714,2551.6727134402486,7922,1297,1.8354859092309541
1158,46,162,400,874,4088.7361740844412,626,17,1.6805660945231011
1159,27,188,272,793,3141.719729031565,17425,1,1.6260102952697835
1160,73,57,413,1124,3768.3696427656887,14401,4097,1.6521207174007775
1161,123,78,186,692,2159.309371135894,1370,6562,1.8014997756718676
1162,63,76,219,1194,2281.970254521874,257,1,2.1396367052192775
1163,23,146,287,554,3060.0751323388117,31330,626,2.1288199111161754
1164,90,75,354,679,3416.9198118911745,5777,626,2.0206217992207183
1165,9,163,419,1118,4163.105558242314,17425,6562,2.295223994863659
1166,102,114,274,1108,2982.330859418169,28562,2402,1.8177277410585813
1167,14,155,428,992,4209.486058853693,18770,1297,1.746685771324688
1168,36,78,360,646,3360.3418710710844,19882,17,2.22985240813761
1169,18,127,146,667,1833.8090840579712,6085,82,2.0271903307569312
1170,75,118,288,689,3053.34753450608,18497,626,1.8296879482859603
1171,128,177,440,789,4658.116642995164,14885,1,1.8476411020494568
1172,93,136,336,982,3559.813383757725,32042,2402,2.0223763324071626
1173,27,140,178,590,2169.0776114851137,12101,626,1.8141715218976375
1174,100,95,320,592,3258.742323171761,1601,17,1.7697635796844255
1175,41,162,310,661,3356.9705869431345,32401,257,1.4142075928728608
1176,6,149,427,513,4156.404611048179,16130,1,2.1092149370632005
1177,42,149,222,1128,2595.5354751468994,2117,4097,2.2570973723294294
1178,2,114,179,950,2002.749780236434,33490,257,2.22699706661851
1179,106,103,359,1079,3620.854391572793,19322,82,2.108458768193647
1180,116,155,162,951,2306.1678649273517,34970,2,1.763164918241885
1181,86,202,237,657,3056.6252733484293,24965,1297,1.9876953684829508
1182,57,148,355,585,3687.810672033896,2402,82,1.927391938508083
1183,86,175,413,1185,4339.9613584454655,1850,82,1.738005588862172
1184,59,67,338,746,3183.7806196114843,29930,257,1.6728429787023054
1185,69,158,406,612,4168.4307289582475,12322,82,1.6114288137267079
1186,127,142,386,1110,4062.6886348597554,23717,6562,2.2344585814970364
1187,128,88,139,869,1840.68474728975,17425,82,2.3630390292576715
1188,3,140,331,1176,3340.8836031230735,1850,17,2.1812825806387304
1189,56,182,362,893,3898.70940959059,19882,2402,2.3577188059620005
1190,116,124,401,901,4075.9235269982,37,17,1.8801694698251432
1191,59,56,369,796,3381.47710308254,13457,626,1.5355919396248343
1192,124,93,136,901,1830.1102804391837,6890,2,2.2246750204127372
1193,36,94,430,844,3994.008299188787,3365,4097,2.21095560650049
1194,73,109,440,985,4223.573397393131,9026,17,1.4663765858798894
1195,94,229,444,955,4854.266183030306,1765,4097,2.0874616083168096
1196,69,136,483,1004,4682.907701531275,3482,257,2.1749886269902157
1197,19,103,182,562,2013.3326056245273,12322,6562,2.3745877299529523
1198,92,224,436,1072,4763.298107150485,962,4097,1.8944132288185926
1199,120,183,302,993,3563.7438286424344,6401,257,2.0498217000561816
1200,6,117,227,871,2409.87614833378,10405,2,2.363091330390432
1201,44,197,291,992,3373.2082313136148,13457,1297,2.13659861866402
1202,39,152,166,948,2155.342317178663,15877,4097,1.6400886463759263
1203,7,78,435,1105,3896.1125974558645,13925,626,2.291979850687346
1204,78,112,473,726,4512.372166300754,17162,4097,1.679810113762973
1205,26,216,488,722,4996.926391435547,5777,6562,1.4198054754807143
1206,124,82,257,949,2748.4902244784416,18497,6562,1.9366089917826845
1207,26,111,391,532,3738.054918069022,7745,1,2.061138545774389
1208,29,145,273,1109,2956.891924222489,21026,2,2.043614732252749
1209,63,110,405,547,3926.3046018423806,18226,1297,2.3636887668928566
1210,45,222,365,1111,4081.8114801567094,3482,626,1.5503732136287793
1211,54,114,253,677,2709.1321918026224,362,82,1.9088917259692786
1212,129,158,273,1180,3236.6903217569993,15377,17,2.183523199970734
1213,11,214,462,1119,4746.6310325642835,16901,82,2.2110184742347196
1214,86,168,379,1071,4035.720871429259,22202,4097,1.6036226076771616
1215,54,124,271,939,2899.2413812246227,37637,2402,1.8052983290099425
1216,34,150,198,889,2391.1824952568354,38026,82,2.0743549515889415
1217,103,228,330,635,3957.261752742295,4901,82,1.4675503708519573
1218,66,218,222,635,2966.113166949017,27890,2402,2.039369696324596
1219,25,119,420,503,4004.693775026263,122,257,1.8322522074927259
1220,77,169,425,1011,4389.1215170989235,19322,17,2.2602232911184035
1221,37,149,150,582,2008.9154941585125,28562,257,1.847022017622301
1222,96,202,379,608,4214.548260754956,25922,1297,2.1088583069422775
1223,62,175,356,1002,3831.5631446703196,17162,2402,1.5488364168889852
1224,15,168,381,781,3896.117126533575,197,257,1.4897133671754479
1225,29,169,409,1162,4154.853954209142,24026,2402,1.4746781043146702
1226,12,95,266,926,2633.5757433107256,2305,6562,1.9725764707105675
1227,68,159,140,726,2043.1946774501014,8101,82,1.6642865357495915
1228,2,104,197,1198,2100.453583223379,7570,626,2.081342650247223
1229,39,215,283,567,3381.040229683435,1601,1297,2.358004798304171
1230,15,91,186,1135,1981.1045695048476,8837,2,1.7582260949655204
1231,18,202,412,1069,4306.343671277604,3250,1297,1.9734096657003017
1232,28,220,309,609,3587.421223300656,1157,626,2.031614791131416
1233,109,203,388,683,4319.663482360314,362,82,1.6397083850657483
1234,11,221,401,671,4291.111526002753,35345,626,1.548745372851782
1235,53,95,386,865,3683.9151905435688,34597,1297,1.4395959190630527
1236,105,87,202,838,2289.305568116236,25282,82,1.847604299729726
1237,125,168,145,614,2249.674680923518,8837,4097,2.340113492885467
1238,121,170,291,1193,3417.78931253835,1157,17,1.4226182437664558
1239,126,173,189,1168,2627.494235032157,1157,626,1.8843870922799746
1240,50,197,214,632,2770.3524196266235,7057,626,2.034118532499147
1241,121,94,433,1026,4204.954481412774,6242,1,2.0198431949574074
1242,45,174,136,843,2029.5077686552424,577,82,1.8511010728637627
1243,82,102,452,1094,4307.53714512598,29242,257,1.9900635938072115
1244,93,109,290,942,3068.125678104963,26245,626,2.1976660877248304
1245,51,100,210,535,2294.57286517974,6242,1,2.203048696291452
1246,94,217,449,846,4839.059277217912,10817,1297,1.9198420734021484
1247,9,219,230,658,2908.8189020210857,962,2,1.7344038190605393
1248,24,204,469,828,4785.684101585893,8650,17,1.7064731665105695
1249,17,132,279,634,2918.9885260875226,4901,2,1.5096046786073367
1250,30,172,473,599,4683.395810542281,5330,1297,1.825537383813333
1251,89,197,223,887,2928.320180927718,5930,257,2.0758707329373194
1252,123,169,231,532,2938.4330947797707,22802,257,2.2653120570806022
1253,39,84,298,509,2898.643462700742,17957,17,2.369746625161801
1254,58,126,303,669,3172.8663553948036,2117,626,1.7556294679414783
1255,81,216,437,520,4709.579236646984,20737,1,2.1941095662620786
1256,68,117,499,1127,4721.347571317711,24965,257,2.1987042615431833
1257,116,213,426,558,4684.528975031662,10817,2402,2.2220890964972053
1258,46,98,457,545,4249.697236164019,19045,2,2.1252433170089002
1259,63,59,154,725,1683.5327759521517,26570,1,1.973478837262098
1260,120,75,194,609,2202.9008865810265,12770,2,2.3035670974363622
1261,26,184,496,1040,4913.685917950849,24337,2402,1.6766795594056352
1262,20,177,300,620,3300.6410308145637,1601,4097,1.856109562656337
1263,53,71,373,526,3468.955055884554,2305,1297,2.3938270145103275
1264,64,151,346,862,3645.322899525049,3482,2402,1.9905556502491537
1265,56,93,314,640,3104.8354782089714,28901,4097,1.6316058413233687
1266,111,147,323,743,3546.8557904081395,24337,82,1.7249549622040674
1267,28,182,197,1043,2516.542648921103,530,6562,1.489931339274705
1268,101,56,182,1151,1978.1938638201514,4901,2,1.468491430054933
1269,97,150,354,521,3777.0439438413314,15377,1,1.6657542770176623
1270,129,118,196,1138,2436.254176277911,34597,1297,1.7429964572329544
1271,75,80,473,596,4358.649864813332,26570,1297,1.6150282748275286
